,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/12/20,Smoke RMK 105 (Smoke #17),37.2261,-107.3409,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+12+07+20+M,2,13,0,1.5,301,26.3,41.9,11.3,17,34,5,799.0,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,0.00,0.00,12.00,13.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07/12/20,Smoke RMK 112 (Smoke #11),39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+12+07+20+M,13,24,2,0.3,1,31.0,39.2,23.3,28,49,11,824.1,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,1.00,3.00,6.00,9.00,14.00,16.00,18.00,19.00,20.00,21.00,22.00,23.00,24.00,24.00,21.00,17.00,11.00,9.00,6.00,4.00,2.00,4.00,8.00,7.00
07/12/20,Smoke RMK 127 (Smoke #454),35.5365,-108.7272,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+12+07+20+M,2,5,0,1.0,281,27.6,38.5,17.5,22,37,7,802.0,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,1.00,1.00,1.00,1.00,2.00,1.00,2.00,2.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,3.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00
07/12/20,Smoke RMK 128 (Smoke #457),39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids457+12+07+20+M,3,4,1,1.2,179,28.3,36.4,20.7,32,53,15,825.1,14.0,14.1,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s457,2.00,2.00,2.00,2.00,3.00,3.00,3.00,4.00,2.00,3.00,3.00,4.00,4.00,4.00,4.00,3.00,3.00,4.00,4.00,4.00,3.00,2.00,2.00,1.00
07/12/20,Smoke USFS R2-65,39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+12+07+20+M,16,31,4,1.3,161,29.1,38.0,20.7,27,49,10,827.8,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,8.00,7.00,6.00,7.00,12.00,16.00,18.00,22.00,23.00,26.00,27.00,28.00,29.00,31.00,29.00,22.00,14.00,12.00,11.00,9.00,5.00,4.00,6.00,11.00
07/12/20,Smoke USFS R2-69,38.9793,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+12+07+20+M,6,9,1,0.3,1,24.5,36.3,13.8,1,1,0,762.1,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,2.00,2.00,3.00,4.00,5.00,6.00,6.00,7.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,8.00,8.00,6.00,4.00,2.00,1.00,3.00,4.00,3.00
07/12/20,Smoke USFS R3-28,34.0469,-106.8931,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+12+07+20+M,7,22,-5,1.7,1,32.1,40.8,22.1,0,-9999,-9999,-9999,14.1,14.1,14.0,16.62,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,-5.00,22.00,15.00,14.00,17.00,11.00,11.00,10.00,12.00,5.00,8.00,-4.00,7.00,7.00,16.00,8.00,-1.00,-5.00,-5.00,-4.00,-1.00,0.00,14.00,21.00
07/12/20,Smoke RMK 412 (EBAM #840),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide840+12+07+20+M,6,14,-2,1.2,176,24.7,31.9,18.0,25,48,8,-9999,14.4,14.4,14.4,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e840,4.00,7.00,1.00,10.00,2.00,4.00,5.00,9.00,7.00,5.00,7.00,3.00,9.00,7.00,-2.00,8.00,7.00,6.00,7.00,14.00,0.00,9.00,6.00,3.00
07/12/20,Smoke QD Test,39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsqdt+12+07+20+M,3,8,1,1.1,188,-9999,-9999,-9999,-9999,-9999,-9999,811.2,13.0,13.6,12.7,-9999,-9999,-9999,2.00,2.00,2.00,5.00,8.00,6.00,5.00,4.00,2.00,2.00,1.00,1.00,1.00,3.00,3.00,3.00,3.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00
