,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/13/21,Smoke RMK 105 (Smoke #17),39.7165,-105.1314,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+13+07+21+M,3,6,2,0.7,-9999,22.5,33.6,18.5,33,43,16,824.2,14.2,14.2,14.0,2.00,15:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,12.00,6.00,5.00,4.00,3.00,3.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
07/13/21,Smoke RMK 109 (Smoke #84),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+13+07+21+M,19,23,14,0.8,-9999,22.1,32.9,18.0,35,44,15,824.1,14.1,14.2,14.0,2.00,16:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,11.00,14.00,21.00,19.00,18.00,20.00,18.00,20.00,-9999,22.00,18.00,17.00,23.00,20.00,22.00,18.00,16.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
07/13/21,Smoke RMK 125 (Smoke #216),39.7152,-105.125,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+13+07+21+M,19,24,9,1.0,-9999,23.1,33.3,18.8,33,41,16,824.5,14.1,14.1,14.0,2.00,23:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,16.00,16.00,18.00,20.00,19.00,19.00,21.00,22.00,23.00,23.00,22.00,21.00,23.00,24.00,23.00,23.00,20.00,11.00,-9999,-9999,-9999,-9999,11.00,9.00
07/13/21,Smoke RMK 130 (USFS R2-923),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2923+13+07+21+M,21,26,13,1.0,-9999,24.5,35.1,20.1,35,43,18,825.7,14.1,14.2,14.0,1.98,19:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2923,19.00,18.00,20.00,22.00,22.00,22.00,23.00,24.00,25.00,25.00,24.00,23.00,25.00,26.00,26.00,25.00,16.00,13.00,13.00,14.00,-9999,-9999,-9999,-9999
07/13/21,Smoke USFS R1-52,47.4663,-114.8796,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+13+07+21+M,1,8,0,1.5,-9999,36.3,41.5,27.3,20,30,12,924.6,13.9,14.0,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.00,2.00,1.00,0.00,0.00,0.00,0.00
07/13/21,Smoke USFS R2-65,39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+13+07+21+M,8,12,4,2.0,-9999,28.0,31.5,24.0,33,39,27,828.5,14.1,14.1,14.1,1.92,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.00,10.00,11.00,12.00,-9999,4.00
07/13/21,Smoke USFS R2-78,39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids278+13+07+21+M,30,41,20,1.4,-9999,28.6,28.7,28.6,28,29,27,828.6,14.0,14.0,14.0,1.90,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.00
07/13/21,Smoke USFS R3-28,35.6715,-105.9555,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+13+07+21+M,9,31,1,2.2,-9999,31.9,-9999,-9999,100,-9999,-9999,-9999,14.1,14.2,13.9,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,8.00,15.00,1.00,10.00,12.00,10.00,9.00,7.00,10.00,5.00,8.00,5.00,14.00,2.00,-9999,31.00,20.00,9.00,2.00,5.00,7.00,12.00,4.00,11.00
07/13/21,Smoke RMK 410 (EBAM #787),43.1221,-121.061,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide787+13+07+21+M,0,0,0,1.3,-9999,24.2,-9999,-9999,3,-9999,-9999,-9999,14.4,14.4,14.4,14.30,23:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00
