,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/08/24,Smoke RMK 100 (Smoke #659),44.1787,-122.119,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+08+08+24+M,22,65,9,0.8,290,22.4,34.2,13.2,63,94,32,962.2,14.4,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,55.00,23.00,19.00,13.00,10.00,9.00,10.00,10.00,10.00,11.00,10.00,11.00,12.00,12.00,13.00,13.00,14.00,16.00,23.00,26.00,37.00,44.00,65.00,54.00
08/08/24,Smoke RMK 102 (Smoke #661),44.1373,-118.9728,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids661+08+08+24+M,47,65,27,1.0,289,16.6,28.6,4.2,38,68,13,860.0,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s661,71.00,36.00,35.00,65.00,65.00,60.00,64.00,57.00,54.00,53.00,50.00,52.00,47.00,48.00,44.00,44.00,43.00,38.00,30.00,28.00,27.00,40.00,51.00,46.00
08/08/24,Smoke RMK 105 (Smoke #17),43.1921,-122.1367,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+08+08+24+M,155,490,22,1.2,53,20.8,29.5,11.8,31,45,13,6.3,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,44.00,162.00,351.00,414.00,490.00,186.00,152.00,225.00,202.00,134.00,83.00,49.00,32.00,22.00,25.00,28.00,34.00,34.00,40.00,76.00,109.00,132.00,163.00,263.00
08/08/24,Smoke RMK 108 (Smoke #456),45.5341,-121.57,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids456+08+08+24+M,15,18,12,1.2,174,26.6,38.7,15.6,47,75,16,958.0,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s456,15.00,14.00,14.00,16.00,17.00,17.00,17.00,15.00,15.00,16.00,14.00,13.00,13.00,13.00,13.00,12.00,13.00,14.00,15.00,18.00,15.00,13.00,15.00,16.00
08/08/24,Smoke RMK 109 (Smoke #84),44.4733,-109.4216,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+08+08+24+M,4,7,2,1.2,-9999,18.5,21.0,16.7,58,67,49,834.8,14.5,14.5,14.4,2.00,18:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,9.00,5.00,3.00,2.00,2.00,3.00,3.00,3.00,4.00,4.00,4.00,3.00,3.00,3.00,4.00,5.00,6.00,7.00,7.00,-9999,-9999,-9999,-9999,-9999
08/08/24,Smoke RMK 112 (Smoke #11),48.3086,-120.6567,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+08+08+24+M,40,111,9,0.6,3,28.2,36.6,21.0,44,59,30,972.0,14.0,14.5,12.2,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,17.00,14.00,14.00,15.00,30.00,76.00,45.00,65.00,33.00,44.00,27.00,32.00,47.00,50.00,55.00,76.00,32.00,55.00,26.00,48.00,111.00,34.00,10.00,11.00
08/08/24,Smoke RMK 113 (Smoke #16),40.4134,-105.1622,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+08+08+24+M,5,13,2,1.4,-9999,35.0,-9999,-9999,18,-9999,-9999,850.0,14.4,14.5,14.4,2.00,20:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,1.00,2.00,2.00,3.00,3.00,3.00,3.00,2.00,4.00,5.00,8.00,11.00,12.00,13.00,13.00,7.00,3.00,3.00,2.00,3.00,5.00,-9999,-9999,-9999
08/08/24,Smoke RMK 117 (Smoke #22),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+08+08+24+M,8,23,2,1.4,-9999,19.9,27.0,16.5,67,85,42,831.6,14.4,14.5,14.4,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,2.00,3.00,3.00,3.00,3.00,3.00,2.00,3.00,3.00,4.00,4.00,4.00,9.00,17.00,23.00,20.00,18.00,14.00,-9999,-9999,-9999,-9999,-9999,-9999
08/08/24,Smoke RMK 119 (Smoke #24),43.3121,-123.0709,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+08+08+24+M,81,564,7,0.7,0,25.7,37.2,15.8,57,87,28,985.9,14.5,14.6,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,49.00,30.00,12.00,7.00,7.00,10.00,10.00,9.00,8.00,9.00,11.00,18.00,25.00,35.00,51.00,67.00,50.00,82.00,551.00,564.00,101.00,147.00,92.00,26.00
