,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
05/24/22,Smoke RMK 113 (Smoke #16),37.3502,-108.2908,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+24+05+22+M,2,4,0,1.2,32,11.9,23.0,-0.2,35,65,12,782.2,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,1.00,1.00,1.00,2.00,3.00,2.00,3.00,3.00,2.00,3.00,3.00,3.00,3.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/24/22,Smoke RMK 114 (Smoke #19),37.4732,-108.5012,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+24+05+22+M,1,4,0,0.9,333,12.0,23.0,2.7,38,62,16,-9999,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,0.00,1.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,2.00,2.00,4.00
05/24/22,Smoke RMK 118 (Smoke #23),35.8807,-78.8692,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+24+05+22+M,1,3,0,0.5,185,23.8,29.3,20.2,90,100,64,1005.0,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00
05/24/22,Smoke RMK 126 (Smoke #217),36.1995,-105.7093,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+24+05+22+M,1,5,0,1.6,343,11.2,18.2,5.7,55,84,29,775.2,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,3.00,1.00,2.00,5.00,3.00,2.00,2.00,2.00,3.00,3.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
05/24/22,Smoke RMK 128 (Smoke #457),35.6086,-106.3482,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids457+24+05+22+M,2,3,1,1.6,352,13.7,22.1,6.1,48,69,27,833.5,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s457,4.00,3.00,2.00,2.00,3.00,2.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00
05/24/22,Smoke USFS R3-28,35.6716,-105.9556,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+24+05+22+M,11,157,-5,1.5,-9999,13.4,21.2,7.1,0,-9999,-9999,-9999,14.2,14.2,14.2,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,-9999,-9999,-9999,-9999,-9999,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,0.00,28.00,21.00,-5.00,-5.00,24.00,-5.00,21.00,-5.00,157.00,14.00,12.00
05/24/22,Smoke USFS R3-86,36.3924,-105.2851,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+24+05+22+M,3,17,-5,1.7,34,8.3,14.3,4.3,0,-9999,-9999,-9999,13.9,13.9,13.7,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,1.00,-5.00,-1.00,0.00,8.00,1.00,3.00,4.00,5.00,3.00,3.00,3.00,4.00,9.00,-5.00,17.00,-1.00,1.00,0.00,2.00,3.00,6.00,4.00,2.00
05/24/22,Smoke RMK 401 (EBAM #488),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide488+24+05+22+M,56001,99999,1,1.2,-9999,-34.9,10.1,-62.3,53,57,51,-9999,11.8,11.8,11.8,12.32,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e488,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,99999.00,69999.00,1.00,88333.00
05/24/22,Smoke USFS R1-306,46.9269,-114.0962,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1306+24+05+22+M,1,2,0,0.9,-9999,13.2,22.2,9.6,59,74,27,-9999,14.2,14.3,14.1,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1306,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,-9999,-9999,-9999,-9999,-9999,-9999
