,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/16/15,Smoke RMK 109 (Smoke #84),42.1964,-122.714,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+16+09+15+M,2,5,0,1.0,190,13.0,17.1,8.9,63,76,49,939.2,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,2.00,2.00,2.00,5.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,3.00,4.00,1.00,1.00
09/16/15,Smoke RMK 110 (Smoke #215),48.6439,-118.7377,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+16+09+15+M,34,72,5,0.3,79,14.4,25.3,8.6,53,75,20,918.7,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,28.00,23.00,17.00,10.00,8.00,20.00,36.00,44.00,37.00,53.00,62.00,67.00,69.00,69.00,68.00,72.00,42.00,12.00,5.00,19.00,26.00,45.00,8.00,7.00
09/16/15,Smoke RMK 113 (Smoke #16),48.7105,-119.4341,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+16+09+15+M,2,6,0,0.9,64,16.0,25.9,8.7,47,73,23,-9999,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,4.00,4.00,3.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00,1.00,1.00,2.00,3.00,4.00,5.00,6.00,6.00
09/16/15,Smoke RMK 116 (Smoke #21),47.4687,-123.8471,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+16+09+15+M,0,1,0,0.7,345,14.2,20.8,11.3,85,94,59,-9999,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/16/15,Smoke RMK 119 (Smoke #24),47.8449,-120.0097,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+16+09+15+M,2,8,0,1.7,126,16.9,26.5,9.3,36,53,22,960.7,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,5.00,7.00,8.00,4.00,1.00,0.00,0.00,0.00
09/16/15,Smoke USFS R1-53,48.8979,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+16+09+15+M,4,8,1,0.8,109,10.6,17.4,4.3,60,83,30,917.3,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,0.00,1.00,1.00,5.00,8.00,6.00,7.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,5.00,6.00,7.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00
09/16/15,Smoke NPS Yosemite 01,37.8931,-119.8419,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmy1+16+09+15+M,5,14,0,0.4,-9999,27.7,31.7,17.3,63,86,34,-10.0,14.4,14.4,14.4,16.62,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smy1,-9999,-9999,8.00,13.00,8.00,2.00,2.00,3.00,6.00,0.00,7.00,7.00,0.00,5.00,9.00,1.00,4.00,14.00,3.00,2.00,4.00,5.00,1.00,1.00
09/16/15,Smoke RMK 407 (EBAM #231),47.8915,-120.1537,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide231+16+09+15+M,2,11,-5,0.9,138,12.2,18.7,7.0,36,57,17,-9999,13.9,14.0,13.9,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e231,2.00,-3.00,-2.00,4.00,-2.00,4.00,5.00,0.00,1.00,1.00,2.00,3.00,-2.00,1.00,2.00,5.00,-5.00,2.00,5.00,3.00,-1.00,11.00,-5.00,0.00
09/16/15,Smoke RMK 412 (EBAM #840),44.4562,-118.7093,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide840+16+09+15+M,-999000,-99900,-999000,-998.9,81,-998.9,-99.9,-998.9,-999,-100,-999,-9999,-999.0,-99.9,-999.0,-998.90,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e840,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00,-999000.00
09/16/15,Smoke RMK 413 (EBAM #866),48.0889,-119.7843,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide866+16+09+15+M,4,12,-4,1.3,31,14.1,19.0,8.9,37,60,24,-9999,14.0,14.1,14.0,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e866,6.00,1.00,3.00,3.00,1.00,8.00,-1.00,3.00,3.00,10.00,-3.00,6.00,10.00,4.00,5.00,-4.00,12.00,4.00,7.00,2.00,3.00,2.00,11.00,2.00
09/16/15,Smoke USFS R8-34,46.9269,-114.0962,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids834+16+09+15+M,2,3,1,0.3,-9999,12.6,17.5,10.0,1,1,0,-9999,14.2,14.3,14.1,2.00,20:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s834,2.00,2.00,2.00,2.00,1.00,1.00,2.00,2.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,3.00,2.00,1.00,1.00,1.00,-9999,-9999,-9999
