,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/16/23,Smoke RMK 101 (Smoke #660),37.5827,-106.1537,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids660+16+08+23+M,2,3,2,0.8,271,18.8,28.8,9.7,54,79,26,776.0,14.6,14.6,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s660,3.00,3.00,2.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,2.00,2.00
08/16/23,Smoke RMK 103 (Smoke #662),37.2605,-107.0686,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids662+16+08+23+M,0,0,0,0.7,235,19.2,28.8,10.4,60,88,29,781.0,14.5,14.6,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08/16/23,Smoke RMK 106 (Smoke #66),45.7133,-115.3565,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+16+08+23+M,5,9,3,1.1,63,25.8,39.4,11.0,60,100,19,871.6,13.6,14.5,11.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,3.00,3.00,4.00,4.00,8.00,7.00,5.00,5.00,6.00,6.00,6.00,5.00,4.00,3.00,5.00,9.00,9.00,7.00,5.00,4.00,4.00,4.00,4.00,3.00
08/16/23,Smoke RMK 107 (Smoke #67),44.1788,-122.1189,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+16+08+23+M,363,711,139,0.6,89,22.6,33.2,16.9,74,87,50,963.5,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,488.00,711.00,614.00,597.00,564.00,455.00,426.00,483.00,503.00,479.00,436.00,378.00,322.00,279.00,248.00,229.00,199.00,159.00,139.00,139.00,171.00,210.00,309.00,342.00
08/16/23,Smoke RMK 109 (Smoke #84),47.1623,-114.0702,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+16+08+23+M,22,86,4,1.9,109,30.0,40.6,19.6,37,63,16,907.9,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,4.00,4.00,4.00,4.00,5.00,5.00,7.00,8.00,20.00,22.00,16.00,18.00,20.00,19.00,19.00,18.00,19.00,11.00,7.00,18.00,21.00,29.00,57.00,80.00
08/16/23,Smoke RMK 111 (Smoke #455),38.7174,-108.0539,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+16+08+23+M,3,5,2,1.0,177,24.3,36.0,16.2,52,76,20,848.1,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,5.00,4.00,3.00,2.00,2.00,2.00
08/16/23,Smoke RMK 113 (Smoke #16),48.2206,-116.2653,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+16+08+23+M,2,7,0,0.4,179,31.0,44.7,21.4,52,76,16,941.1,14.0,14.2,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,2.00,2.00,2.00,4.00,4.00,4.00,3.00,2.00,2.00,6.00,5.00,1.00,2.00,3.00
08/16/23,Smoke RMK 122 (Smoke #69),40.7514,-105.4347,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+16+08+23+M,1,4,1,1.8,254,29.0,40.6,19.3,34,63,10,781.3,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
08/16/23,Smoke RMK 125 (Smoke #216),42.552,-124.0589,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+16+08+23+M,12,24,4,1.1,71,29.1,46.1,16.1,43,82,9,1002.0,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,5.00,7.00,7.00,6.00,6.00,8.00,9.00,10.00,11.00,12.00,12.00,13.00,14.00,15.00,18.00,20.00,24.00,24.00,16.00,12.00,12.00,8.00,8.00,7.00
