,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
04/19/22,Smoke RMK 100 (Smoke #659),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+19+04+22+M,5,7,2,1.3,-9999,22.3,35.9,10.8,33,66,8,821.6,14.5,14.6,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,7.00,7.00,6.00,5.00,6.00,5.00,-9999,4.00,5.00,4.00,6.00,7.00,7.00,4.00,6.00,4.00,4.00,5.00,4.00,5.00,4.00,-9999,2.00,2.00
04/19/22,Smoke RMK 102 (Smoke #661),39.7146,-105.1238,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids661+19+04+22+M,4,6,2,1.3,180,17.7,31.4,6.1,32,66,7,821.8,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s661,5.00,5.00,5.00,3.00,4.00,3.00,3.00,4.00,4.00,3.00,5.00,5.00,6.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00
04/19/22,Smoke RMK 103 (Smoke #662),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids662+19+04+22+M,4,7,2,1.3,-9999,22.6,36.9,11.8,33,66,7,821.2,14.6,14.6,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s662,6.00,7.00,6.00,4.00,6.00,4.00,4.00,4.00,4.00,4.00,6.00,5.00,7.00,4.00,5.00,5.00,4.00,4.00,4.00,3.00,4.00,-9999,2.00,2.00
04/19/22,Smoke RMK 115 (Smoke #20),37.2624,-107.8798,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+19+04+22+M,0,0,0,2.3,-9999,20.8,22.7,18.3,13,14,12,795.0,14.0,14.1,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,0.00,0.00,0.00
04/19/22,Smoke RMK 116 (Smoke #21),37.3023,-107.8711,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+19+04+22+M,5,11,0,0.8,313,14.5,25.5,2.9,20,43,4,-9999,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,2.00,3.00,4.00,5.00,5.00,6.00,7.00,8.00,8.00,9.00,9.00,9.00,9.00,11.00,11.00,6.00,4.00,3.00,0.00,0.00,0.00,0.00,3.00,4.00
04/19/22,Smoke RMK 118 (Smoke #23),35.8806,-78.8692,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+19+04+22+M,0,0,0,0.6,185,12.0,23.9,6.0,71,100,24,1003.0,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/19/22,Smoke USFS R2-65,37.2995,-107.8801,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+19+04+22+M,6,10,0,0.6,32,10.6,23.5,-1.4,23,47,3,789.3,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,4.00,4.00,4.00,4.00,6.00,7.00,8.00,7.00,10.00,8.00,6.00,6.00,7.00,8.00,6.00,8.00,7.00,7.00,5.00,3.00,1.00,0.00,1.00,4.00
04/19/22,Smoke USFS R8-35,37.5269,-79.6802,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids835+19+04+22+M,1,2,0,1.5,128,9.9,16.3,6.7,55,89,31,-9999,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s835,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04/19/22,Smoke USFS R8-55,37.385,-79.7302,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids855+19+04+22+M,1,2,0,0.3,2,9.7,14.6,6.3,52,84,33,-9999,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s855,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
