,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
06/06/23,Smoke RMK 104 (Smoke #15),37.2272,-107.601,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+06+06+23+M,2,2,1,0.7,-9999,15.3,24.8,10.3,59,75,32,791.6,14.5,14.5,14.5,2.00,19:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,1.00,1.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,2.00,-9999,-9999,-9999,-9999
06/06/23,Smoke RMK 106 (Smoke #66),37.0241,-107.4144,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+06+06+23+M,0,1,0,1.7,-9999,16.9,27.2,10.9,64,82,29,812.3,14.5,14.5,14.4,2.00,21:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,-9999,-9999
06/06/23,Smoke RMK 109 (Smoke #84),37.228,-107.3412,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+06+06+23+M,2,2,1,0.6,-9999,14.9,25.4,8.5,65,82,31,802.0,14.5,14.6,14.5,2.00,21:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,-9999,-9999
06/06/23,Smoke RMK 115 (Smoke #20),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+06+06+23+M,2,2,0,1.1,-9999,20.5,21.0,20.1,43,48,35,826.8,14.1,14.2,14.0,1.94,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,1.00,2.00,2.00,2.00,2.00,1.00
06/06/23,Smoke RMK 117 (Smoke #22),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+06+06+23+M,7,17,0,1.1,287,18.2,29.9,9.7,64,82,34,828.5,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,13.00,16.00,11.00,10.00,11.00,11.00,9.00,10.00,8.00,14.00,14.00,15.00,16.00,17.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06/06/23,Smoke RMK 118 (Smoke #23),37.4716,-108.5153,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+06+06+23+M,4,6,2,1.6,94,23.4,31.9,15.5,70,90,52,790.0,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,5.00,5.00,4.00,5.00,4.00,3.00,4.00,3.00,4.00,4.00,4.00,2.00,4.00,4.00,4.00,4.00,4.00,3.00,5.00,4.00,4.00,6.00,3.00,6.00
06/06/23,Smoke RMK 119 (Smoke #24),37.6517,-108.2947,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+06+06+23+M,7,33,0,0.9,60,22.3,34.2,14.3,59,85,29,769.3,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,8.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,15.00,21.00,26.00,31.00,33.00
06/06/23,Smoke RMK 122 (Smoke #69),40.7514,-105.4346,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+06+06+23+M,2,3,1,1.0,202,19.8,28.5,11.4,76,99,49,777.7,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,3.00,1.00,1.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
06/06/23,Smoke RMK 126 (Smoke #217),40.7887,-105.2513,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+06+06+23+M,1,2,0,1.3,109,20.1,29.0,11.0,69,95,42,825.1,14.2,14.3,14.1,1.74,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,1.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
