,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/15/16,Smoke RMK 107 (Smoke #67),39.0003,-105.0668,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+15+10+16+M,0,1,0,2.1,1,15.2,22.1,9.3,1,-9999,-9999,743.6,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/15/16,Smoke RMK 112 (Smoke #11),39.1441,-105.1636,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+15+10+16+M,1,4,0,1.4,228,13.5,26.7,1.3,25,46,11,767.5,14.1,14.4,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,2.00,2.00,3.00,3.00,4.00,3.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
10/15/16,Smoke RMK 114 (Smoke #19),39.4855,-105.0939,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+15+10+16+M,0,1,0,1.7,252,19.6,29.3,11.9,19,32,9,-9999,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/15/16,Smoke RMK 117 (Smoke #22),37.4611,-108.5158,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+15+10+16+M,1,2,0,2.1,177,14.1,25.0,5.7,33,50,14,785.4,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,1.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00
10/15/16,Smoke RMK 118 (Smoke #23),40.872,-109.5397,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+15+10+16+M,78,362,0,1.3,310,9.1,17.3,1.1,51,84,28,761.1,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,63.00,41.00,24.00,29.00,53.00,46.00,24.00,16.00,0.00,2.00,5.00,167.00,90.00,90.00,315.00,214.00,362.00,351.00,11.00,7.00,7.00,8.00,11.00,6.00
10/15/16,Smoke RMK 121 (Smoke #68),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+15+10+16+M,2,5,0,1.3,232,19.3,31.8,11.2,24,36,11,821.4,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,0.00,4.00,5.00,3.00,2.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,4.00,3.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/15/16,FWS Smoke #1,48.3441,-117.2723,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmf1+15+10+16+M,1,3,0,2.4,126,4.5,7.0,2.0,0,-9999,-9999,928.3,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smf1,1.00,0.00,2.00,1.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00
10/15/16,Smoke USFS R1-52,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+15+10+16+M,3,11,0,1.4,111,9.7,13.5,7.1,77,92,60,911.1,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,1.00,0.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,11.00,5.00,4.00,4.00,6.00,4.00,4.00,3.00,3.00,2.00,2.00,2.00,2.00,1.00
10/15/16,Smoke USFS R2-69,38.9792,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+15+10+16+M,5,30,0,0.3,1,14.1,27.6,0.5,1,1,0,754.5,14.3,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,1.00,20.00,1.00,1.00,4.00,4.00,4.00,4.00,30.00,10.00,6.00,11.00,7.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/15/16,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+15+10+16+M,23,106,-5,1.5,16,14.9,23.7,7.5,0,-9999,-9999,-9999,14.3,14.4,14.2,16.68,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,0.00,-5.00,-5.00,7.00,8.00,5.00,5.00,16.00,26.00,60.00,65.00,37.00,55.00,106.00,99.00,99.00,-3.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-4.00
