,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/30/21,Smoke RMK 105 (Smoke #17),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+30+08+21+M,13,17,11,0.4,-9999,19.7,22.0,17.3,59,65,56,825.4,14.3,14.4,14.3,2.00,13:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.00,12.00,11.00,12.00,14.00,15.00,17.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/30/21,Smoke RMK 107 (Smoke #67),46.7304,-120.7052,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+30+08+21+M,39,107,15,2.2,281,16.9,27.8,10.2,44,61,22,951.5,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,68.00,59.00,57.00,42.00,19.00,23.00,28.00,34.00,30.00,41.00,36.00,23.00,32.00,47.00,28.00,15.00,24.00,31.00,107.00,82.00,63.00,33.00,41.00,26.00
08/30/21,Smoke RMK 113 (Smoke #16),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+30+08+21+M,16,24,10,1.1,180,28.9,41.5,18.2,41,70,8,825.7,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,12.00,10.00,10.00,12.00,12.00,13.00,13.00,13.00,13.00,13.00,14.00,15.00,17.00,19.00,21.00,19.00,20.00,14.00,16.00,19.00,19.00,21.00,22.00,23.00
08/30/21,Smoke RMK 118 (Smoke #23),42.4658,-123.3207,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+30+08+21+M,1,9,0,0.3,-9999,26.4,40.0,16.8,44,73,14,964.2,14.0,14.2,13.9,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,19.00,3.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,9.00,-9999,0.00
08/30/21,Smoke RMK 125 (Smoke #216),39.7149,-105.1234,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+30+08+21+M,11,13,10,0.9,-9999,27.2,33.6,23.2,51,60,37,826.7,14.1,14.2,14.0,2.00,8:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,11.00,11.00,10.00,12.00,11.00,11.00,12.00,12.00,13.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/30/21,Smoke RMK 130 (USFS R2-923),44.1706,-122.1609,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2923+30+08+21+M,20,235,3,0.8,147,16.6,29.7,7.3,65,96,24,958.7,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2923,21.00,9.00,7.00,7.00,7.00,8.00,8.00,8.00,8.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,6.00,86.00,235.00,11.00,3.00,3.00,3.00
08/30/21,Smoke RMK 131 (USFS R2-924),43.9716,-122.6672,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+30+08+21+M,4,8,1,0.8,312,21.9,33.3,15.9,67,94,27,973.1,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,6.00,4.00,5.00,8.00,8.00,6.00,4.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,4.00,5.00,7.00,6.00,5.00,4.00,4.00
08/30/21,Smoke USFS R3-28,35.6715,-105.9556,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+30+08+21+M,3,26,-5,1.8,352,30.8,32.5,26.4,100,-9999,-9999,-9999,14.2,14.2,14.1,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,14.00,26.00,-4.00,-4.00,-5.00,-5.00,6.00,5.00,0.00,-1.00,2.00,0.00,2.00,3.00,0.00,24.00,23.00,7.00,-1.00,-3.00,4.00,-3.00,-5.00,0.00
08/30/21,Smoke USFS R1-306,47.4663,-114.8796,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1306+30+08+21+M,3,19,0,1.1,266,21.6,36.3,8.9,50,86,15,-9999,14.1,14.3,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1306,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,3.00,2.00,2.00,9.00,12.00
08/30/21,Smoke USFS 3016,45.5485,-113.9309,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids316+30+08+21+M,22,56,0,0.9,12,20.5,34.8,9.4,40,71,10,858.5,14.1,14.2,13.9,1.95,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s316,1.00,1.00,0.00,4.00,9.00,19.00,18.00,18.00,21.00,27.00,26.00,32.00,35.00,39.00,45.00,51.00,56.00,19.00,8.00,5.00,3.00,9.00,20.00,32.00
08/30/21,AQB Smoke EBAM T-1,36.7576,-108.1824,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat1+30+08+21+M,6,31,-5,1.2,65,23.8,31.0,16.9,1,1,0,-9999,14.0,14.0,13.9,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat1,8.00,6.00,31.00,4.00,0.00,11.00,-5.00,6.00,4.00,2.00,6.00,1.00,5.00,-5.00,8.00,1.00,-5.00,14.00,5.00,7.00,7.00,11.00,-1.00,9.00
08/30/21,AQB Smoke EBAM T-2,36.7575,-108.1823,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat2+30+08+21+M,6,33,-5,1.2,89,21.8,30.3,13.1,1,1,0,-9999,14.1,14.1,14.0,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat2,-5.00,0.00,-5.00,-5.00,-5.00,-5.00,1.00,-5.00,0.00,-3.00,-2.00,-5.00,-5.00,2.00,-5.00,2.00,18.00,26.00,33.00,32.00,27.00,22.00,28.00,0.00
