,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
03/12/20,Smoke RMK 105 (Smoke #17),39.4065,-105.4825,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+12+03+20+M,0,1,0,1.8,349,7.6,14.6,1.5,36,68,15,757.2,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/12/20,Smoke RMK 106 (Smoke #66),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+12+03+20+M,8,8,7,0.3,-9999,11.8,13.0,10.5,34,35,32,824.0,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.00
03/12/20,Smoke RMK 107 (Smoke #67),39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+12+03+20+M,1,5,0,1.2,192,7.9,14.0,0.8,52,78,31,786.2,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
03/12/20,Smoke RMK 111 (Smoke #455),37.7394,-109.4017,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+12+03+20+M,0,0,0,1.2,-9999,3.5,6.0,1.4,97,99,93,779.4,10.3,10.5,10.3,1.91,8:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
03/12/20,Smoke RMK 114 (Smoke #19),37.4696,-88.1584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+12+03+20+M,5,8,0,0.7,18,12.3,16.9,6.9,91,96,75,-9999,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,2.00,4.00,5.00,6.00,7.00,7.00,6.00,6.00,6.00,7.00,7.00,6.00,7.00,5.00,5.00,4.00,5.00,5.00,8.00,4.00,1.00,2.00,0.00,0.00
03/12/20,Smoke RMK 115 (Smoke #20),39.5949,-106.0068,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+12+03+20+M,0,0,0,1.5,-9999,4.6,12.3,0.4,54,71,32,722.0,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,0.00,0.00,0.00,0.00,0.00,-9999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/12/20,Smoke RMK 128 (Smoke #457),37.7092,-109.3921,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids457+12+03+20+M,0,1,0,1.2,273,7.2,14.6,3.0,87,100,46,788.7,13.0,13.6,12.7,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s457,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/12/20,Smoke USFS R9-16,39.4629,-82.1918,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids916+12+03+20+M,2,5,0,0.8,286,13.2,22.8,7.0,80,100,45,988.9,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s916,2.00,2.00,2.00,2.00,3.00,4.00,3.00,5.00,5.00,3.00,5.00,4.00,3.00,3.00,3.00,3.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
03/12/20,Smoke USFS R2-69,38.9793,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+12+03+20+M,1,2,0,0.3,1,8.8,17.5,2.5,0,1,0,749.9,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
03/12/20,Smoke RMK 409 (EBAM #592),40.7768,-111.946,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide592+12+03+20+M,4,14,-5,1.6,203,9.0,13.2,2.7,43,68,9,-9999,14.2,14.2,14.2,16.68,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e592,1.00,4.00,6.00,6.00,5.00,8.00,-1.00,6.00,-1.00,9.00,0.00,6.00,10.00,6.00,14.00,3.00,4.00,-3.00,2.00,-5.00,4.00,3.00,2.00,2.00
03/12/20,Smoke QD Test,39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsqdt+12+03+20+M,0,1,0,2.2,155,-9999,-9999,-9999,-9999,-9999,-9999,801.7,13.2,14.3,12.7,-9999,-9999,-9999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00
03/12/20,Smoke BLM NV-WID #1 PM2.5,40.6594,-119.3693,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsnv1+12+03+20+M,3,23,-5,3.9,-9999,8.2,14.8,3.0,0,-9999,-9999,-9999,14.4,14.4,14.4,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=snv1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.00,-5.00,16.00,-5.00,23.00,1.00,0.00,-5.00,2.00,12.00,-2.00,-5.00
03/12/20,Smoke BLM NV-WID #2 PM10,40.6594,-119.3693,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsnv2+12+03+20+M,12,118,-5,3.2,14,8.7,16.2,2.8,0,-9999,-9999,-9999,14.4,14.4,14.4,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=snv2,5.00,4.00,0.00,2.00,16.00,12.00,23.00,8.00,6.00,43.00,4.00,16.00,5.00,4.00,-5.00,-1.00,-5.00,13.00,118.00,22.00,9.00,-5.00,-5.00,12.00
