,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
02/12/24,Smoke RMK 101 (Smoke #660),40.4514,-105.4505,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids660+12+02+24+M,2,4,0,0.7,59,-4.7,6.2,-11.6,69,88,35,776.5,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s660,2.00,3.00,2.00,3.00,4.00,4.00,4.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
02/12/24,Smoke RMK 107 (Smoke #67),40.4497,-105.3313,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+12+02+24+M,2,7,0,1.1,241,0.5,9.5,-4.4,57,71,33,779.8,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,4.00,4.00,4.00,7.00,7.00,2.00,5.00,5.00,7.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
02/12/24,Smoke RMK 109 (Smoke #84),40.3741,-105.2266,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+12+02+24+M,2,4,0,1.2,-9999,8.9,12.8,2.5,43,66,30,831.5,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,3.00,-9999,-9999,4.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,-9999,-9999,-9999
02/12/24,Smoke RMK 113 (Smoke #16),39.7143,-105.1241,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+12+02+24+M,0,1,0,0.8,-9999,12.2,13.7,10.0,28,33,25,821.3,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,0.00,0.00
02/12/24,Smoke RMK 123 (Smoke #209),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids209+12+02+24+M,0,0,0,0.8,-9999,14.4,14.7,14.2,26,-9999,-9999,821.2,14.4,14.5,14.4,1.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00
02/12/24,Smoke RMK 130 (USFS R2-923),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2923+12+02+24+M,3,5,1,0.8,-9999,-1.5,9.8,-7.1,56,69,28,824.6,14.4,14.5,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2923,-9999,4.00,4.00,-9999,-9999,-9999,3.00,-9999,-9999,-9999,-9999,1.00,-9999,1.00,-9999,-9999,5.00,-9999,-9999,-9999,-9999,1.00,-9999,-9999
02/12/24,Smoke USFS R2-65,39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+12+02+24+M,1,1,0,1.1,-9999,9.6,10.3,8.6,28,31,26,721.2,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00,0.00
02/12/24,Smoke USFS R3-86,35.6871,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+12+02+24+M,1,10,-5,0.4,356,-11.6,-2.6,-18.7,1,1,0,-9999,13.9,13.9,13.8,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,6.00,0.00,6.00,4.00,0.00,1.00,-1.00,3.00,2.00,1.00,-1.00,0.00,1.00,0.00,1.00,0.00,-5.00,-5.00,5.00,10.00,-5.00,3.00,-5.00,-4.00
02/12/24,Smoke USFS R1-307,46.5841,-112.0421,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1307+12+02+24+M,4,7,1,0.4,1,2.9,6.9,0.6,74,81,61,-9999,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1307,4.00,6.00,6.00,5.00,7.00,7.00,5.00,6.00,6.00,4.00,4.00,3.00,4.00,2.00,1.00,3.00,2.00,3.00,4.00,2.00,5.00,5.00,3.00,2.00
