,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
03/01/20,Smoke RMK 105 (Smoke #17),39.4065,-105.4825,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+01+03+20+M,1,2,0,0.8,321,-0.0,13.1,-9.9,54,77,23,755.9,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/01/20,Smoke RMK 107 (Smoke #67),39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+01+03+20+M,4,15,0,0.5,208,-0.0,9.4,-9.5,68,90,33,785.3,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,0.00,1.00,4.00,5.00,9.00,13.00,4.00,3.00,4.00,6.00,6.00,6.00,7.00,15.00,3.00,2.00,0.00,2.00,1.00,1.00,2.00,2.00,3.00,3.00
03/01/20,Smoke RMK 111 (Smoke #455),37.7393,-109.4017,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+01+03+20+M,0,2,0,1.4,250,1.7,8.7,-5.1,49,70,30,774.3,13.6,14.3,12.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
03/01/20,Smoke RMK 113 (Smoke #16),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+01+03+20+M,0,1,0,1.5,287,4.3,11.8,0.8,50,77,22,819.3,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/01/20,Smoke RMK 114 (Smoke #19),37.4697,-88.1585,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+01+03+20+M,2,5,1,1.3,22,8.8,21.6,1.4,52,61,39,-9999,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,2.00,2.00,1.00,3.00,3.00,4.00,5.00,5.00,5.00,4.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00
03/01/20,Smoke RMK 115 (Smoke #20),39.5949,-106.0068,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+01+03+20+M,3,9,0,0.8,160,-2.5,6.3,-10.9,55,70,33,718.8,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,0.00,0.00,0.00,5.00,7.00,9.00,9.00,6.00,3.00,2.00,2.00,2.00,1.00,1.00,2.00,6.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00
03/01/20,Smoke RMK 127 (Smoke #454),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+01+03+20+M,1,3,0,0.9,179,6.3,16.8,1.7,44,72,11,814.5,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,0.00,0.00,1.00,1.00,3.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00,2.00,1.00,1.00,1.00,2.00
03/01/20,Smoke RMK 128 (Smoke #457),37.7092,-109.3922,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids457+01+03+20+M,1,1,0,1.8,276,4.4,11.5,-2.4,48,65,30,784.2,14.3,14.4,13.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s457,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
03/01/20,Smoke USFS R2-69,38.9793,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+01+03+20+M,15,59,0,0.3,1,0.5,10.2,-8.1,0,1,0,748.0,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,1.00,1.00,2.00,3.00,4.00,18.00,8.00,9.00,15.00,21.00,34.00,37.00,59.00,49.00,54.00,28.00,5.00,1.00,0.00,0.00,0.00,0.00,1.00
03/01/20,Smoke RMK 409 (EBAM #592),40.7769,-111.9459,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide592+01+03+20+M,2,18,-5,2.2,290,2.4,13.6,-2.3,64,84,16,-9999,14.1,14.3,13.9,16.68,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e592,-1.00,-4.00,4.00,3.00,2.00,2.00,3.00,10.00,2.00,6.00,0.00,3.00,2.00,-4.00,0.00,-5.00,0.00,3.00,3.00,-5.00,0.00,2.00,4.00,6.00
03/01/20,Smoke QD Test,39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsqdt+01+03+20+M,0,2,0,0.5,240,-9999,-9999,-9999,-9999,-9999,-9999,800.3,13.2,14.9,12.5,-9999,-9999,-9999,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00
03/01/20,Smoke BLM NV-WID #1 PM2.5,40.6594,-119.3693,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsnv1+01+03+20+M,22,63,-5,3.4,27,0.5,9.2,-2.6,0,-9999,-9999,-9999,14.4,14.4,14.3,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=snv1,4.00,9.00,16.00,34.00,63.00,59.00,22.00,-5.00,31.00,40.00,55.00,62.00,4.00,9.00,8.00,7.00,-5.00,26.00,23.00,-5.00,37.00,-5.00,25.00,4.00
03/01/20,Smoke BLM NV-WID #2 PM10,40.6594,-119.3693,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsnv2+01+03+20+M,22,146,-5,3.5,21,0.2,5.8,-2.8,0,-9999,-9999,-9999,14.4,14.4,14.4,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=snv2,113.00,128.00,13.00,146.00,85.00,35.00,1.00,21.00,19.00,34.00,34.00,-5.00,-5.00,6.00,12.00,-5.00,-5.00,17.00,-5.00,11.00,-3.00,-5.00,-5.00,7.00
