,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/01/15,Smoke RMK 104 (Smoke #15),44.1342,-118.9703,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+01+09+15+M,6,16,1,0.9,-9999,14.5,29.2,3.8,52,79,10,854.4,14.2,14.4,14.0,2.00,22:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,4.00,4.00,2.00,3.00,4.00,5.00,4.00,5.00,5.00,5.00,6.00,9.00,9.00,12.00,15.00,15.00,16.00,10.00,2.00,1.00,1.00,1.00,-9999
09/01/15,Smoke RMK 107 (Smoke #67),48.6439,-118.7378,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+01+09+15+M,37,114,7,0.7,-9999,13.9,23.6,7.9,84,100,36,919.2,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,10.00,-9999,15.00,14.00,14.00,15.00,16.00,17.00,26.00,23.00,30.00,43.00,57.00,66.00,70.00,63.00,63.00,114.00,105.00,40.00,18.00,10.00,9.00,7.00
09/01/15,Smoke RMK 109 (Smoke #84),42.1964,-122.714,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+01+09+15+M,3,4,2,1.0,266,22.3,33.2,12.3,49,77,24,941.8,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,4.00,3.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,4.00,4.00,4.00,4.00,3.00,3.00
09/01/15,Smoke RMK 110 (Smoke #215),48.6016,-118.1206,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+01+09+15+M,9,24,1,0.3,148,18.8,28.1,13.5,73,97,37,960.1,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,9.00,8.00,7.00,12.00,21.00,11.00,10.00,12.00,14.00,24.00,20.00,7.00,7.00,9.00,9.00,10.00,10.00,8.00,6.00,3.00,1.00,1.00,2.00,1.00
09/01/15,Smoke RMK 113 (Smoke #16),48.7105,-119.4341,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+01+09+15+M,4,13,0,0.9,74,17.5,27.8,10.6,73,92,36,-9999,14.2,14.3,14.1,1.80,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,3.00,10.00,12.00,13.00,10.00,6.00,4.00,3.00,3.00,2.00,2.00,0.00,1.00,1.00,1.00,1.00,3.00,5.00,3.00,2.00,2.00,3.00,7.00,3.00
09/01/15,Smoke RMK 116 (Smoke #21),47.4689,-123.8471,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+01+09+15+M,2,6,0,0.7,337,17.4,21.5,16.0,90,95,70,-9999,14.2,14.3,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,6.00,6.00,5.00,6.00,5.00,4.00,2.00,1.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,3.00
09/01/15,Smoke RMK 119 (Smoke #24),47.8449,-120.0097,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+01+09+15+M,0,0,0,0.3,2,22.1,31.7,18.0,44,51,29,960.2,14.2,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/01/15,Smoke RMK 120 (Smoke #65),46.9269,-114.0961,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm65+01+09+15+M,14,22,8,0.8,211,20.0,34.3,11.2,50,78,16,900.4,14.0,14.2,13.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm65,8.00,8.00,11.00,15.00,13.00,14.00,13.00,12.00,13.00,13.00,12.00,12.00,13.00,13.00,15.00,14.00,15.00,16.00,22.00,21.00,15.00,12.00,13.00,12.00
09/01/15,Smoke #25,45.9466,-117.4502,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm25+01+09+15+M,155,432,1,0.8,-9999,20.9,32.8,13.6,51,71,25,954.2,12.9,13.2,12.4,2.00,12:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm25,0.00,1.00,9.00,17.00,20.00,25.00,53.00,96.00,186.00,263.00,331.00,431.00,432.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
