,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/10/16,Smoke RMK 105 (Smoke #17),40.7325,-106.2806,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+10+09+16+M,0,2,0,1.2,168,8.4,26.9,-6.7,38,69,5,760.9,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/10/16,Smoke RMK 110 (Smoke #215),44.6454,-110.8726,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+10+09+16+M,3,35,0,0.3,216,11.0,27.6,0.1,45,77,13,799.2,14.3,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,2.00,0.00,0.00,2.00,14.00,35.00,16.00,4.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/10/16,Smoke RMK 114 (Smoke #19),44.0787,-115.4959,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+10+09+16+M,39,81,11,0.8,104,13.4,31.8,0.1,45,85,7,-9999,14.3,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,11.00,12.00,12.00,11.00,18.00,24.00,29.00,32.00,37.00,39.00,48.00,47.00,47.00,52.00,53.00,53.00,49.00,44.00,55.00,81.00,60.00,42.00,39.00,30.00
09/10/16,Smoke RMK 118 (Smoke #23),44.0902,-115.9593,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+10+09+16+M,31,160,2,1.1,108,14.5,30.6,0.9,45,83,11,914.5,14.2,14.4,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,7.00,5.00,4.00,2.00,5.00,5.00,10.00,6.00,6.00,6.00,7.00,6.00,6.00,6.00,8.00,11.00,16.00,48.00,62.00,132.00,157.00,160.00,58.00,16.00
09/10/16,Smoke RMK 121 (Smoke #68),38.3395,-112.5471,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+10+09+16+M,215,364,93,0.6,336,15.9,33.2,3.8,34,61,11,802.4,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,124.00,124.00,115.00,93.00,196.00,342.00,316.00,203.00,186.00,219.00,355.00,364.00,335.00,271.00,220.00,275.00,316.00,195.00,201.00,170.00,140.00,129.00,151.00,118.00
09/10/16,Smoke RMK 126 (Smoke #217),44.2113,-114.9361,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+10+09+16+M,110,245,7,1.2,255,10.7,27.4,-3.5,41,79,8,812.2,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,2.00,50.00,208.00,245.00,203.00,157.00,130.00,149.00,159.00,146.00,149.00,149.00,141.00,136.00,137.00,134.00,117.00,89.00,52.00,29.00,18.00,10.00,7.00,10.00
09/10/16,Smoke RMK 129 (USFS R2-922),37.2364,-107.4455,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2922+10+09+16+M,87,451,0,1.1,360,17.4,30.1,4.9,46,82,14,777.4,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2922,40.00,58.00,80.00,195.00,400.00,451.00,274.00,194.00,73.00,71.00,40.00,51.00,25.00,35.00,39.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
09/10/16,Smoke RMK 131 (USFS R2-924),37.4611,-108.5158,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+10+09+16+M,64,94,0,2.5,215,19.5,30.9,9.4,1,-9999,-9999,790.9,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,3.00,6.00,72.00,84.00,88.00,90.00,90.00,90.00,86.00,87.00,93.00,94.00,93.00,92.00,92.00,89.00,88.00,78.00,72.00,35.00,9.00,2.00,1.00,1.00
09/10/16,Smoke USFS R1-52,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+10+09+16+M,4,7,0,1.3,138,16.8,28.5,10.1,50,70,25,926.6,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,0.00,0.00,1.00,3.00,6.00,6.00,6.00,7.00,6.00,6.00,7.00,7.00,7.00,7.00,7.00,6.00,5.00,4.00,4.00,2.00,1.00,0.00,0.00,0.00
09/10/16,Smoke USFS R2-65,44.7784,-111.1102,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+10+09+16+M,49,238,0,0.9,87,8.7,23.7,-3.5,45,84,14,805.3,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,0.00,0.00,1.00,2.00,3.00,27.00,16.00,20.00,27.00,23.00,22.00,28.00,126.00,179.00,213.00,238.00,127.00,74.00,41.00,9.00,0.00,0.00,0.00,0.00
