,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/14/24,Smoke RMK 106 (Smoke #66),38.2384,-112.2243,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+14+07+24+M,0,3,0,1.1,255,28.8,38.6,18.2,36,58,16,821.5,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00
07/14/24,Smoke RMK 112 (Smoke #11),48.3085,-120.6569,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+14+07+24+M,3,8,1,1.3,8,28.1,36.4,20.0,35,49,22,968.7,14.4,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,3.00,2.00,5.00,8.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,6.00,7.00,7.00,2.00,1.00,2.00,1.00
07/14/24,Smoke RMK 113 (Smoke #16),38.4505,-112.2277,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+14+07+24+M,25,66,2,0.8,134,24.0,33.5,14.0,41,66,18,826.6,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,6.00,7.00,8.00,10.00,3.00,3.00,18.00,49.00,66.00,66.00,62.00,58.00,60.00,50.00,33.00,26.00,8.00,6.00,15.00,11.00,5.00,12.00,14.00,3.00
07/14/24,Smoke RMK 121 (Smoke #68),47.8999,-120.1411,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+14+07+24+M,21,55,3,2.0,321,31.5,39.7,24.2,25,39,12,964.4,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,6.00,6.00,5.00,3.00,3.00,5.00,6.00,9.00,11.00,22.00,27.00,31.00,41.00,46.00,41.00,47.00,47.00,47.00,55.00,23.00,12.00,6.00,3.00,3.00
07/14/24,Smoke RMK 122 (Smoke #69),43.9978,-121.4053,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+14+07+24+M,3,6,2,0.8,141,23.6,36.7,11.5,39,66,13,874.9,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,2.00,2.00,2.00,2.00,2.00,2.00,3.00,4.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,5.00,6.00,5.00,4.00,4.00,4.00,3.00,2.00
07/14/24,Smoke RMK 127 (Smoke #454),40.6232,-111.2282,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+14+07+24+M,11,24,3,1.4,69,28.0,37.2,18.8,33,52,16,800.1,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,6.00,6.00,6.00,5.00,11.00,15.00,15.00,8.00,9.00,11.00,12.00,24.00,24.00,22.00,19.00,14.00,13.00,13.00,11.00,4.00,5.00,4.00,4.00,3.00
07/14/24,Smoke RMK 128 (Smoke #457),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids457+14+07+24+M,5,20,4,1.4,292,32.4,40.0,24.5,26,39,18,828.1,14.6,14.6,14.6,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s457,5.00,5.00,5.00,6.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,5.00,5.00,20.00
07/14/24,Smoke RMK 129 (USFS R2-922),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2922+14+07+24+M,6,20,4,1.8,311,32.4,39.3,24.7,27,37,19,6.2,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2922,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,7.00,20.00,10.00
07/14/24,Smoke USFS R3-86,35.687,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+14+07+24+M,4,20,-3,0.4,-9999,15.4,27.7,6.1,1,-9999,-9999,-9999,13.8,13.9,13.7,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,-9999,6.00,2.00,-9999,0.00,-1.00,5.00,4.00,4.00,1.00,3.00,7.00,3.00,5.00,-1.00,2.00,20.00,13.00,11.00,4.00,-3.00,10.00,6.00,3.00
