,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/20/23,Smoke RMK 100 (Smoke #659),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+20+08+23+M,6,11,2,1.3,345,25.7,36.3,18.4,51,78,13,832.0,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,2.00,3.00,3.00,2.00,3.00,3.00,4.00,4.00,3.00,3.00,4.00,5.00,7.00,8.00,9.00,10.00,11.00,11.00,10.00,7.00,7.00,5.00,4.00,3.00
08/20/23,Smoke RMK 101 (Smoke #660),37.5827,-106.1537,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids660+20+08+23+M,2,3,1,1.5,131,20.2,29.7,8.5,32,58,15,775.7,14.6,14.6,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s660,2.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,3.00,3.00,2.00
08/20/23,Smoke RMK 103 (Smoke #662),37.2604,-107.0686,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids662+20+08+23+M,0,0,0,1.0,213,21.6,31.7,10.0,34,61,17,779.7,14.6,14.6,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08/20/23,Smoke RMK 105 (Smoke #17),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+20+08+23+M,5,9,2,1.2,8,29.6,39.9,22.4,55,82,16,832.1,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,2.00,3.00,4.00,6.00,6.00,7.00,8.00,9.00,9.00,8.00,5.00,5.00,5.00,3.00,3.00
08/20/23,Smoke RMK 106 (Smoke #66),45.7132,-115.3565,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+20+08+23+M,7,10,4,1.1,137,21.0,32.0,15.0,81,100,30,868.3,14.4,14.5,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,8.00,8.00,9.00,10.00,9.00,8.00,8.00,8.00,8.00,7.00,7.00,6.00,6.00,4.00,5.00,5.00,7.00,8.00,8.00,7.00,7.00,6.00,5.00,5.00
08/20/23,Smoke RMK 107 (Smoke #67),44.1787,-122.1189,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+20+08+23+M,222,860,27,0.7,-9999,18.6,28.0,12.1,64,82,38,957.6,14.4,14.5,12.7,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,73.00,37.00,41.00,61.00,113.00,103.00,73.00,42.00,30.00,27.00,36.00,50.00,64.00,76.00,-9999,106.00,112.00,126.00,148.00,439.00,860.00,748.00,707.00,650.00
08/20/23,Smoke RMK 109 (Smoke #84),47.1623,-114.0702,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+20+08+23+M,50,85,17,1.2,89,22.8,30.1,16.8,44,69,19,907.7,14.5,14.5,14.5,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,33.00,34.00,63.00,85.00,71.00,77.00,81.00,68.00,58.00,52.00,60.00,59.00,48.00,44.00,42.00,44.00,42.00,40.00,38.00,38.00,35.00,35.00,29.00,52.00
08/20/23,Smoke RMK 111 (Smoke #455),38.7173,-108.0539,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+20+08+23+M,2,3,1,0.9,177,26.5,36.6,15.0,39,68,13,844.7,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,1.00,1.00,1.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,1.00,1.00,1.00
08/20/23,Smoke RMK 113 (Smoke #16),48.2206,-116.2653,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+20+08+23+M,114,194,0,0.4,-9999,13.9,22.8,5.5,48,74,27,1013.0,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,162.00,172.00,192.00,190.00,178.00,-9999,161.00,178.00,186.00,194.00,192.00,191.00,185.00,173.00,139.00,106.00,104.00,40.00,18.00,10.00,5.00,0.00,0.00,0.00
