,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
05/16/18,Smoke RMK 105 (Smoke #17),42.5537,-121.9204,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+16+05+18+M,8,13,1,1.1,202,10.3,17.2,7.7,85,93,52,868.0,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,1.00,3.00,3.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,11.00,12.00,12.00,12.00,12.00,13.00,13.00,11.00,12.00,11.00,11.00,10.00,11.00
05/16/18,Smoke RMK 114 (Smoke #19),42.5796,-121.6912,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+16+05+18+M,1,2,0,1.2,4,12.7,20.8,8.8,82,96,33,-9999,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00
05/16/18,Smoke RMK 115 (Smoke #20),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+16+05+18+M,0,0,0,1.1,-9999,29.4,32.1,25.5,18,28,13,825.1,14.0,14.1,14.0,1.63,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,0.00,0.00,0.00,0.00,-9999,-9999
05/16/18,Smoke RMK 116 (Smoke #21),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+16+05+18+M,40,86,0,1.2,45,20.6,33.2,9.3,41,74,12,-9999,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,0.00,6.00,24.00,45.00,63.00,66.00,70.00,74.00,76.00,77.00,78.00,83.00,86.00,84.00,62.00,42.00,21.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00
05/16/18,Smoke RMK 118 (Smoke #23),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+16+05+18+M,0,1,0,1.6,-9999,29.3,32.1,25.5,18,28,13,824.5,13.9,14.0,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00,0.00,0.00,0.00,0.00,0.00,0.00
05/16/18,Smoke RMK 121 (Smoke #68),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+16+05+18+M,3,4,1,1.1,-9999,15.1,24.3,9.3,59,77,29,825.6,14.3,14.4,14.2,2.00,13:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,0.00,1.00,1.00,3.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
05/16/18,Smoke RMK 122 (Smoke #69),34.737,-112.0222,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+16+05+18+M,3,5,1,1.0,199,21.9,34.6,7.9,15,37,1,895.0,14.1,14.3,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,1.00,1.00,1.00,4.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
05/16/18,Smoke RMK 125 (Smoke #216),42.6416,-121.8832,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+16+05+18+M,827,880,224,0.6,259,12.5,19.8,9.2,94,99,59,868.6,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,2.00,224.00,880.00,874.00,866.00,841.00,851.00,852.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00
05/16/18,Smoke RMK 129 (USFS R2-922),38.7101,-108.1508,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2922+16+05+18+M,4,9,0,1.5,340,22.8,39.3,7.2,21,53,3,846.0,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2922,7.00,8.00,9.00,9.00,8.00,6.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,7.00,8.00,8.00
