,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/22/18,Smoke RMK 104 (Smoke #15),40.0575,-106.3694,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+22+08+18+M,0,1,0,0.3,2,16.3,26.0,10.6,0,1,0,782.1,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08/22/18,Smoke RMK 110 (Smoke #215),42.553,-124.0577,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+22+08+18+M,30,61,14,0.8,264,24.8,31.6,20.2,71,95,42,1005.0,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,51.00,61.00,57.00,49.00,41.00,34.00,29.00,23.00,21.00,20.00,18.00,15.00,14.00,15.00,14.00,15.00,16.00,17.00,20.00,30.00,41.00,43.00,41.00,43.00
08/22/18,Smoke RMK 112 (Smoke #11),40.698,-122.8065,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+22+08+18+M,27,39,19,0.8,167,23.6,40.7,11.7,43,74,13,942.9,14.0,14.2,13.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,20.00,20.00,19.00,19.00,19.00,21.00,22.00,24.00,25.00,25.00,26.00,28.00,28.00,28.00,29.00,30.00,33.00,36.00,35.00,39.00,38.00,28.00,27.00,22.00
08/22/18,Smoke RMK 114 (Smoke #19),38.1881,-120.0075,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+22+08+18+M,12,21,5,0.8,351,18.6,34.8,6.8,43,65,11,-9999,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,13.00,15.00,15.00,16.00,18.00,18.00,21.00,17.00,14.00,13.00,11.00,9.00,8.00,7.00,6.00,8.00,13.00,6.00,5.00,5.00,6.00,7.00,14.00,15.00
08/22/18,Smoke RMK 115 (Smoke #20),42.8968,-122.1354,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+22+08+18+M,113,183,45,0.5,10,19.2,29.1,13.4,47,62,27,804.7,14.2,14.3,14.1,1.90,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,150.00,148.00,146.00,148.00,145.00,79.00,63.00,46.00,45.00,49.00,51.00,56.00,73.00,71.00,101.00,127.00,136.00,141.00,136.00,152.00,163.00,156.00,130.00,165.00
08/22/18,Smoke RMK 116 (Smoke #21),48.7105,-119.4341,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+22+08+18+M,44,44,44,1.7,-9999,32.9,-9999,-9999,13,-9999,-9999,-9999,13.9,13.9,13.9,1.50,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/22/18,Smoke RMK 119 (Smoke #24),42.5158,-123.4289,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+22+08+18+M,137,184,78,0.5,183,24.9,39.1,13.7,50,82,20,980.3,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,148.00,172.00,153.00,184.00,167.00,155.00,149.00,144.00,145.00,143.00,140.00,140.00,140.00,138.00,137.00,140.00,148.00,129.00,135.00,140.00,138.00,101.00,78.00,81.00
08/22/18,Smoke RMK 122 (Smoke #69),42.7637,-122.4896,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+22+08+18+M,153,210,103,0.7,310,22.4,34.8,13.1,61,85,21,923.2,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,201.00,203.00,202.00,203.00,207.00,210.00,206.00,195.00,184.00,157.00,142.00,125.00,117.00,109.00,106.00,106.00,103.00,105.00,109.00,111.00,127.00,165.00,185.00,167.00
08/22/18,Smoke RMK 125 (Smoke #216),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+22+08+18+M,35,65,5,1.2,180,17.1,26.3,12.4,73,88,41,828.7,14.2,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,44.00,40.00,30.00,39.00,18.00,24.00,16.00,8.00,5.00,6.00,16.00,50.00,64.00,59.00,47.00,58.00,65.00,56.00,55.00,50.00,40.00,31.00,15.00,18.00
08/22/18,Smoke RMK 126 (Smoke #217),42.2783,-123.6461,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+22+08+18+M,209,350,126,0.6,315,21.6,34.1,11.7,61,92,24,965.5,14.1,14.2,14.0,1.60,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,207.00,216.00,212.00,206.00,187.00,188.00,187.00,185.00,185.00,185.00,186.00,187.00,185.00,177.00,172.00,173.00,166.00,166.00,350.00,317.00,227.00,126.00,319.00,284.00
08/22/18,Smoke USFS R2-69,38.9792,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+22+08+18+M,10,19,0,0.3,1,16.4,27.0,10.6,1,1,0,763.8,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,23.00,18.00,18.00,16.00,10.00,7.00,8.00,9.00,10.00,13.00,18.00,19.00,19.00,16.00,15.00,13.00,7.00,4.00,1.00,0.00,1.00,0.00,0.00,2.00
08/22/18,Smoke NPS Yosemite 01,37.6747,-119.7855,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmy1+22+08+18+M,22,41,3,0.8,-9999,27.1,35.4,14.3,26,52,10,-9999,14.4,14.4,14.4,16.67,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smy1,13.00,3.00,12.00,17.00,21.00,23.00,26.00,40.00,32.00,41.00,-9999,-9999,30.00,30.00,-9999,-9999,-9999,-9999,31.00,23.00,13.00,12.00,12.00,5.00
08/22/18,Smoke RMK 407 (EBAM #231),42.4023,-124.4211,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide231+22+08+18+M,17,42,-5,0.7,221,9.5,11.9,8.5,79,85,66,-9999,13.7,13.8,13.7,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e231,13.00,33.00,19.00,26.00,42.00,21.00,27.00,17.00,4.00,5.00,31.00,-4.00,7.00,6.00,38.00,36.00,6.00,12.00,19.00,17.00,-5.00,6.00,30.00,13.00
08/22/18,Smoke RMK 412 (EBAM #840),47.6753,-120.2107,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide840+22+08+18+M,117,146,0,0.7,115,80.8,197.3,-30.0,43,69,18,-9999,14.4,14.4,13.9,3.01,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e840,0.00,0.00,54.00,55.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,146.00,56.00,113.00,85.00,85.00,85.00
08/22/18,Smoke RMK 413 (EBAM #866),42.0546,-124.2769,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide866+22+08+18+M,16,31,1,1.1,114,13.2,15.2,12.0,86,91,77,-9999,13.8,13.9,13.8,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e866,35.00,31.00,14.00,23.00,27.00,21.00,18.00,12.00,13.00,21.00,14.00,21.00,9.00,11.00,21.00,6.00,7.00,12.00,1.00,11.00,14.00,9.00,22.00,15.00
08/22/18,Smoke RMK 414 (EBAM #882),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide882+22+08+18+M,20,59,-5,0.4,1,-4.7,13.3,-14.2,62,74,31,-9999,14.1,14.2,14.0,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e882,56.00,34.00,41.00,27.00,30.00,20.00,20.00,4.00,13.00,8.00,-5.00,44.00,52.00,59.00,38.00,25.00,12.00,19.00,16.00,0.00,3.00,-4.00,-5.00,10.00
08/22/18,Smoke USFS R1-306,48.7827,-114.2799,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1306+22+08+18+M,41,48,31,0.7,-9999,31.5,33.2,29.5,24,24,23,-9999,14.0,14.0,14.0,1.80,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.00,44.00
08/22/18,Smoke USFS 3015,48.6493,-118.7294,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids315+22+08+18+M,66,76,45,1.2,118,20.3,33.9,7.8,36,68,14,923.3,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s315,58.00,56.00,63.00,69.00,72.00,71.00,71.00,73.00,75.00,75.00,76.00,76.00,76.00,75.00,74.00,75.00,71.00,67.00,65.00,64.00,57.00,52.00,49.00,47.00
