,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/03/22,Smoke RMK 100 (Smoke #659),42.4997,-123.3716,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+03+09+22+M,30,149,2,1.0,-9999,21.4,34.8,11.5,49,81,15,731.0,14.5,14.5,14.4,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,54.00,96.00,116.00,66.00,34.00,17.00,15.00,20.00,10.00,5.00,5.00,15.00,11.00,6.00,6.00,3.00,2.00,4.00,3.00,-9999,24.00,30.00,21.00,32.00
09/03/22,Smoke RMK 102 (Smoke #661),42.2891,-123.2312,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids661+03+09+22+M,42,84,16,1.0,351,24.5,36.5,16.2,52,82,17,729.1,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s661,42.00,36.00,35.00,34.00,34.00,35.00,40.00,49.00,68.00,44.00,35.00,34.00,28.00,61.00,34.00,20.00,16.00,84.00,79.00,71.00,56.00,34.00,26.00,25.00
09/03/22,Smoke RMK 103 (Smoke #662),44.5169,-116.0417,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids662+03+09+22+M,80,287,30,0.6,-9999,19.6,34.9,9.3,49,77,17,642.5,14.6,14.6,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s662,50.00,59.00,63.00,287.00,169.00,107.00,-9999,53.00,41.00,50.00,35.00,40.00,45.00,36.00,34.00,60.00,47.00,40.00,79.00,-9999,161.00,191.00,80.00,45.00
09/03/22,Smoke RMK 105 (Smoke #17),44.7312,-116.0808,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+03+09+22+M,40,76,5,0.8,259,14.5,30.7,3.5,52,81,14,6.4,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,36.00,30.00,33.00,36.00,40.00,38.00,39.00,39.00,41.00,42.00,41.00,40.00,38.00,36.00,36.00,33.00,35.00,41.00,53.00,76.00,72.00,61.00,36.00,14.00
09/03/22,Smoke RMK 113 (Smoke #16),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+03+09+22+M,1,1,0,1.1,180,25.9,36.6,17.7,36,55,17,834.0,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/03/22,Smoke RMK 114 (Smoke #19),45.2538,-113.8884,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+03+09+22+M,82,240,7,0.9,101,18.6,33.9,5.0,49,82,17,881.6,14.1,14.3,13.9,1.65,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,35.00,35.00,38.00,46.00,61.00,73.00,57.00,63.00,218.00,240.00,235.00,223.00,217.00,203.00,32.00,36.00,36.00,24.00,24.00,21.00,20.00,16.00,14.00,7.00
09/03/22,Smoke RMK 115 (Smoke #20),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+03+09+22+M,1,3,0,1.3,186,24.9,34.3,17.2,34,54,13,833.3,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,0.00,3.00,2.00,2.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,2.00,3.00,3.00
09/03/22,Smoke RMK 118 (Smoke #23),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+03+09+22+M,0,1,0,1.1,-9999,18.5,28.9,12.0,22,42,20,833.3,14.0,14.1,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,-9999,0.00
09/03/22,Smoke RMK 121 (Smoke #68),44.8519,-113.6193,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+03+09+22+M,15,31,4,1.5,148,20.3,37.1,7.4,50,77,18,846.2,14.2,14.4,14.0,1.85,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,27.00,27.00,31.00,29.00,28.00,27.00,20.00,19.00,14.00,12.00,11.00,9.00,8.00,8.00,10.00,12.00,4.00,12.00,14.00,14.00,14.00,13.00,12.00,8.00
