,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/03/20,Smoke RMK 104 (Smoke #15),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+03+10+20+M,0,5,0,0.3,130,15.5,23.5,6.6,37,59,20,830.2,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/03/20,Smoke RMK 122 (Smoke #69),38.9986,-119.163,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+03+10+20+M,4,5,1,1.0,280,19.9,34.8,9.5,22,39,1,868.6,14.1,14.3,13.9,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,1.00,1.00,2.00,5.00,5.00,3.00,3.00,3.00,3.00,4.00,4.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,3.00,3.00,3.00
10/03/20,Smoke RMK 129 (USFS R2-922),41.1627,-105.9352,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2922+03+10+20+M,2,4,0,6.4,-9999,15.6,15.9,15.2,27,28,26,777.2,14.2,14.2,14.1,1.68,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2922,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.00,4.00,1.00
10/03/20,Smoke USFS R1-53,47.9507,-116.6018,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+03+10+20+M,9,16,6,0.5,335,13.6,25.2,6.4,81,99,42,921.7,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,8.00,6.00,6.00,9.00,7.00,8.00,10.00,9.00,7.00,7.00,7.00,7.00,8.00,8.00,8.00,7.00,8.00,7.00,9.00,10.00,11.00,14.00,14.00,15.00
10/03/20,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+03+10+20+M,-5,-5,-5,1.7,111,18.1,25.2,10.4,0,-9999,-9999,-9999,14.4,14.4,14.4,0.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00
10/03/20,Smoke RMK 408 (EBAM #418),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide418+03+10+20+M,11,27,5,1.1,179,10.7,15.8,3.1,36,58,16,-9999,14.0,14.1,13.8,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e418,15.00,15.00,19.00,18.00,27.00,26.00,14.00,8.00,16.00,12.00,10.00,12.00,11.00,8.00,6.00,5.00,8.00,6.00,7.00,7.00,7.00,8.00,9.00,7.00
10/03/20,Smoke RMK 411 (EBAM #794),39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide794+03+10+20+M,0,0,0,0.9,-9999,14.4,23.2,6.8,20,78,0,-9999,14.4,14.4,14.4,0.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e794,0.00,0.00,0.00,0.00,-9999,-9999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,0.00,0.00
10/03/20,Smoke RMK 412 (EBAM #840),39.9635,-105.5161,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide840+03+10+20+M,18,28,11,1.6,-9999,9.4,10.7,7.7,36,42,33,-9999,14.4,14.4,14.3,15.50,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e840,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.00,11.00,14.00
10/03/20,Smoke USFS R2-264,40.3613,-105.5637,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2264+03+10+20+M,26,109,7,1.3,299,10.0,21.0,-0.3,46,75,22,767.8,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=2264,26.00,31.00,34.00,54.00,104.00,109.00,35.00,17.00,23.00,19.00,18.00,17.00,17.00,17.00,17.00,18.00,16.00,11.00,9.00,10.00,10.00,8.00,7.00,7.00
