,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/16/14,Smoke #13,44.4363,-118.1893,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm13+16+08+14+M,5,5,4,1.0,-9999,22.4,25.5,18.9,45,54,39,875.0,12.5,12.7,12.4,2.00,4:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm13,8.00,5.00,5.00,4.00,4.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/16/14,Smoke RMK 106 (Smoke #66),48.0779,-118.6851,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+16+08+14+M,10,83,0,0.9,351,22.7,32.1,15.2,66,90,35,959.4,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,0.00,2.00,1.00,3.00,3.00,3.00,4.00,4.00,4.00,6.00,7.00,15.00,13.00,9.00,8.00,16.00,83.00,43.00,11.00,4.00,2.00,1.00,0.00,0.00
08/16/14,Smoke RMK 107 (Smoke #67),48.0892,-119.7851,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+16+08+14+M,4,7,2,1.0,127,25.5,37.8,19.4,73,100,29,983.8,14.1,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,7.00,4.00,3.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,4.00,5.00,6.00,6.00,7.00,7.00,6.00,5.00,3.00,3.00
08/16/14,Smoke RMK 110 (Smoke #215),44.2609,-121.1468,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+16+08+14+M,4,6,2,1.2,329,23.2,34.6,12.8,62,93,31,911.2,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,4.00,3.00,2.00,3.00,3.00,3.00,3.00,5.00,3.00,3.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,6.00,6.00,6.00
08/16/14,Smoke RMK 118 (Smoke #23),48.2852,-119.705,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+16+08+14+M,5,9,1,0.7,352,25.2,37.2,17.9,70,95,28,982.7,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,5.00,5.00,4.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,7.00,8.00,8.00,9.00,9.00,6.00,2.00,1.00,1.00
08/16/14,Smoke RMK 119 (Smoke #24),47.7669,-120.6658,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+16+08+14+M,0,1,0,0.9,340,23.0,35.4,14.1,67,95,34,948.8,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
08/16/14,Smoke #25,46.1003,-115.5446,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm25+16+08+14+M,14,35,5,0.7,36,22.7,33.6,17.6,79,95,37,962.6,14.2,14.3,14.1,1.83,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm25,14.00,8.00,6.00,5.00,6.00,8.00,7.00,6.00,7.00,7.00,9.00,10.00,10.00,9.00,7.00,7.00,8.00,12.00,19.00,33.00,24.00,29.00,26.00,35.00
08/16/14,Smoke RMK 126 (Smoke #217),47.6643,-120.2265,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+16+08+14+M,4,12,1,1.3,230,26.0,40.2,17.0,55,82,23,986.2,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,2.00,5.00,5.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,8.00,11.00,12.00,12.00,10.00,4.00,2.00,1.00,2.00,1.00,1.00,1.00
08/16/14,Smoke #86,46.9269,-114.0961,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm86+16+08+14+M,4,6,2,0.3,1,19.6,28.2,14.7,1,-9999,-9999,906.6,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm86,3.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,5.00,6.00,6.00,6.00,6.00,5.00,3.00,3.00,2.00
