,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/09/21,Smoke RMK 105 (Smoke #17),47.0994,-110.8376,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+09+08+21+M,1,2,0,1.2,73,9.3,19.0,3.9,74,91,37,854.3,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
08/09/21,Smoke RMK 109 (Smoke #84),39.7142,-105.1238,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+09+08+21+M,42,57,0,0.9,-9999,28.8,37.8,20.3,27,41,10,823.6,14.1,14.2,14.0,1.16,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,57.00,53.00,55.00,57.00,56.00,57.00,54.00,55.00,51.00,43.00,35.00,35.00,35.00,36.00,37.00,39.00,43.00,44.00,52.00,-9999,-9999,0.00,15.00,38.00
08/09/21,Smoke RMK 113 (Smoke #16),46.5431,-110.9058,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+09+08+21+M,4,10,0,2.0,186,12.6,22.2,8.0,74,97,38,845.0,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,0.00,0.00,5.00,3.00,4.00,2.00,1.00,2.00,3.00,2.00,2.00,2.00,3.00,6.00,10.00,7.00,7.00,6.00,5.00,4.00,4.00,3.00,3.00,3.00
08/09/21,Smoke RMK 114 (Smoke #19),45.7919,-112.9406,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+09+08+21+M,4,10,2,2.2,182,7.6,17.7,0.1,64,92,30,-9999,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,6.00,10.00,3.00,3.00,5.00,4.00,3.00,2.00,4.00,6.00,6.00,6.00,3.00,3.00,3.00,3.00,4.00,5.00,4.00,3.00,4.00,4.00,4.00,5.00
08/09/21,Smoke RMK 115 (Smoke #20),45.6104,-113.448,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+09+08+21+M,4,8,1,1.8,36,6.8,19.6,-2.2,70,91,29,814.5,14.3,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,7.00,8.00,7.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00
08/09/21,Smoke RMK 119 (Smoke #24),48.1653,-118.9841,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+09+08+21+M,11,37,6,1.9,350,19.8,34.1,10.1,69,97,26,950.0,14.2,14.4,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,26.00,7.00,7.00,21.00,12.00,10.00,10.00,10.00,9.00,9.00,8.00,7.00,7.00,7.00,6.00,6.00,7.00,11.00,16.00,27.00,37.00,14.00,13.00,8.00
08/09/21,Smoke #86,45.7574,-112.7822,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm86+09+08+21+M,5,15,0,0.9,129,15.4,27.5,7.1,68,95,27,835.2,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm86,4.00,6.00,5.00,2.00,1.00,4.00,3.00,3.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,5.00,8.00,9.00,9.00,9.00,10.00,13.00,15.00
08/09/21,Smoke USFS R1-52,47.2531,-115.9204,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+09+08+21+M,4,9,0,0.9,222,17.6,28.7,13.0,74,94,31,932.8,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,8.00,4.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,7.00,7.00,9.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00
08/09/21,Smoke USFS R2-65,48.9357,-119.4363,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+09+08+21+M,7,10,2,0.9,204,18.4,30.6,9.6,49,81,16,976.9,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,2.00,2.00,5.00,4.00,4.00,5.00,7.00,8.00,8.00,8.00,9.00,8.00,8.00,9.00,10.00,10.00,9.00,8.00,8.00,9.00,7.00,4.00,3.00,3.00
