,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/14/13,Smoke #13,43.8051,-115.1305,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm13+14+08+13+M,29,154,9,0.3,2,19.1,33.8,5.3,42,79,8,837.8,14.1,14.4,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm13,13.00,13.00,10.00,9.00,10.00,26.00,16.00,14.00,13.00,12.00,11.00,10.00,10.00,9.00,10.00,13.00,16.00,29.00,45.00,36.00,22.00,34.00,89.00,154.00
08/14/13,Smoke RMK 113 (Smoke #16),42.5463,-123.4187,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+14+08+13+M,13,38,3,1.1,-9999,23.7,39.0,11.2,58,93,16,-9999,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,36.00,38.00,24.00,14.00,12.00,13.00,13.00,19.00,15.00,9.00,7.00,12.00,11.00,12.00,13.00,16.00,15.00,22.00,16.00,11.00,-9999,6.00,4.00,4.00
08/14/13,Smoke RMK 114 (Smoke #19),44.1168,-115.4227,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+14+08+13+M,890,21000,5,2.2,63,18.9,39.3,6.2,44,76,9,-9999,14.2,14.4,13.9,-2.89,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,7.00,6.00,5.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,7.00,7.00,6.00,5.00,5.00,6.00,8.00,21000.00,55.00,102.00,54.00
08/14/13,Smoke RMK 116 (Smoke #21),44.5044,-114.2224,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+14+08+13+M,14,26,7,1.1,344,22.9,35.9,11.0,31,57,9,-9999,14.1,14.4,12.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,11.00,12.00,14.00,11.00,7.00,8.00,7.00,8.00,11.00,15.00,12.00,13.00,13.00,15.00,13.00,13.00,13.00,17.00,18.00,13.00,19.00,20.00,22.00,24.00
08/14/13,Smoke RMK 118 (Smoke #23),42.7355,-123.4243,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+14+08+13+M,19,54,5,1.1,201,24.7,39.1,13.5,62,96,16,962.2,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,23.00,14.00,8.00,8.00,8.00,7.00,8.00,11.00,16.00,24.00,28.00,31.00,34.00,35.00,34.00,30.00,23.00,13.00,16.00,10.00,5.00,7.00,7.00,27.00
08/14/13,Smoke #86,46.9273,-114.0971,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm86+14+08+13+M,5,14,0,1.5,336,24.4,36.3,12.0,40,76,12,905.5,13.5,14.0,12.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm86,3.00,2.00,0.00,3.00,1.00,4.00,3.00,4.00,4.00,4.00,3.00,5.00,2.00,6.00,14.00,12.00,12.00,9.00,7.00,8.00,6.00,5.00,4.00,2.00
08/14/13,Smoke USFS R1-53,47.8697,-112.6397,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+14+08+13+M,3,5,0,1.4,205,19.4,30.6,12.0,58,81,29,850.4,12.5,12.5,12.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,7.00,5.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
08/14/13,Smoke USFS R1-39,47.4929,-112.3973,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids139+14+08+13+M,4,7,1,1.2,158,20.3,33.1,9.2,60,92,23,876.7,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s139,6.00,7.00,5.00,5.00,5.00,6.00,6.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,4.00,3.00,2.00,2.00,1.00,1.00,1.00
08/14/13,Smoke USFS R2-65,46.9269,-114.0962,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+14+08+13+M,9,14,5,1.1,225,24.9,37.4,14.0,40,71,12,905.5,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,5.00,5.00,6.00,6.00,8.00,8.00,8.00,9.00,10.00,11.00,11.00,11.00,11.00,11.00,12.00,12.00,14.00,14.00,11.00,8.00,6.00,6.00,5.00,6.00
