,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
06/25/19,Smoke RMK 109 (Smoke #84),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+25+06+19+M,0,1,0,1.1,178,22.7,30.5,12.6,35,57,15,825.0,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00
06/25/19,Smoke RMK 116 (Smoke #21),33.4053,-110.8226,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+25+06+19+M,3,6,0,1.3,140,23.3,36.0,7.6,18,40,4,-9999,14.1,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,0.00,5.00,0.00,2.00,4.00,5.00,6.00,6.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,5.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
06/25/19,Smoke RMK 118 (Smoke #23),33.2787,-111.1147,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+25+06+19+M,0,0,0,1.0,143,25.8,38.0,11.7,15,29,4,916.6,14.0,14.2,13.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06/25/19,Smoke USFS R1-52,46.9269,-114.0961,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+25+06+19+M,1,8,0,0.9,-9999,17.9,28.7,8.5,40,66,18,898.3,12.4,14.1,10.2,1.91,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,2.00,1.00,8.00,-9999,-9999,-9999,1.00,3.00,1.00,0.00,-9999,1.00,0.00,0.00,0.00
06/25/19,Smoke USFS R1-53,48.9712,-115.1951,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+25+06+19+M,22,25,19,0.6,162,16.5,25.8,7.6,71,99,31,910.3,14.3,14.4,14.1,1.22,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,25.00,24.00,23.00,23.00,23.00,23.00,23.00,23.00,20.00,20.00,19.00,19.00,19.00,19.00,20.00,20.00,22.00,23.00,23.00,23.00,24.00,25.00,24.00,25.00
06/25/19,Smoke USFS R2-69,38.9793,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+25+06+19+M,2,4,0,0.3,-9999,16.4,27.8,1.8,1,1,0,757.3,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,0.00,1.00,2.00,3.00,3.00,-9999,3.00,-9999,4.00,4.00,-9999,4.00,3.00,3.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
06/25/19,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+25+06+19+M,3,20,-5,2.0,343,20.9,29.6,12.3,0,-9999,-9999,-9999,14.1,14.4,14.0,14.45,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,-1.00,1.00,8.00,16.00,8.00,-4.00,3.00,12.00,2.00,6.00,3.00,-2.00,1.00,7.00,14.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,10.00,20.00
06/25/19,Smoke RMK 412 (EBAM #840),37.4772,-108.487,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide840+25+06+19+M,3,13,-5,0.7,-9999,12.8,27.6,-0.8,32,56,8,-9999,14.4,14.4,14.3,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e840,4.00,0.00,1.00,-5.00,-4.00,1.00,1.00,2.00,1.00,-3.00,10.00,-2.00,2.00,-9999,2.00,11.00,13.00,9.00,0.00,7.00,2.00,1.00,8.00,1.00
06/25/19,Smoke RMK 414 (EBAM #882),37.5112,-108.4835,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide882+25+06+19+M,2,9,-5,1.0,149,13.0,24.0,3.5,29,51,6,-9999,14.2,14.2,14.1,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e882,-3.00,-5.00,2.00,4.00,0.00,1.00,1.00,2.00,-1.00,2.00,4.00,0.00,5.00,-3.00,-5.00,4.00,9.00,2.00,0.00,9.00,-2.00,4.00,6.00,8.00
