,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
06/30/21,Smoke RMK 110 (Smoke #215),35.2301,-111.8224,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+30+06+21+M,2,23,0,1.6,322,13.8,22.4,4.7,65,97,39,787.6,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,23.00,5.00,0.00,0.00,13.00,3.00
06/30/21,Smoke RMK 114 (Smoke #19),35.2308,-111.5636,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+30+06+21+M,3,6,2,1.5,-9999,15.3,23.8,7.7,56,87,36,-9999,14.2,14.3,14.0,2.00,23:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,2.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,4.00,4.00,3.00,4.00,4.00,5.00,5.00,4.00,4.00,5.00,6.00
06/30/21,Smoke RMK 118 (Smoke #23),35.1416,-111.6934,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+30+06+21+M,0,4,0,0.6,-9999,13.5,20.4,8.1,69,100,49,793.0,14.2,14.3,14.1,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,4.00,-9999,-9999,-9999,-9999,-9999,-9999
06/30/21,Smoke RMK 126 (Smoke #217),34.7561,-112.4526,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+30+06+21+M,6,15,1,1.0,149,22.8,34.6,15.3,42,74,16,855.7,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,3.00,2.00,1.00,8.00,2.00,4.00,4.00,4.00,5.00,7.00,13.00,13.00,10.00,14.00,15.00,11.00,5.00,5.00,4.00,4.00,8.00,4.00,4.00,2.00
06/30/21,Smoke RMK 127 (Smoke #454),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+30+06+21+M,2,2,1,1.2,-9999,29.1,30.8,27.9,30,32,29,826.1,13.9,14.0,13.8,1.80,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.00,2.00
06/30/21,Smoke RMK 130 (USFS R2-923),35.223,-112.4912,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2923+30+06+21+M,3,13,0,1.1,4,21.9,33.3,15.0,49,79,27,842.4,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2923,1.00,0.00,1.00,3.00,3.00,3.00,2.00,3.00,3.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,8.00,13.00,7.00,4.00,3.00,3.00,4.00,4.00
06/30/21,Smoke USFS R2-65,34.7439,-111.4109,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+30+06+21+M,1,8,0,1.3,-9999,15.6,27.3,8.6,62,85,31,777.9,14.3,14.4,14.1,2.00,19:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,9.00,0.00,1.00,3.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,2.00,8.00,4.00,2.00,1.00,-9999,-9999,-9999,-9999
06/30/21,Smoke USFS R3-28,35.6715,-105.9556,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+30+06+21+M,2,16,-5,1.0,350,31.9,-9999,-9999,100,-9999,-9999,-9999,14.2,14.2,14.1,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,7.00,4.00,0.00,0.00,2.00,2.00,10.00,3.00,1.00,2.00,2.00,5.00,4.00,3.00,-3.00,2.00,8.00,8.00,5.00,-2.00,-5.00,-5.00,16.00,-1.00
06/30/21,Smoke RMK 408 (EBAM #418),35.5364,-108.7271,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide418+30+06+21+M,1,18,-5,1.1,-9999,12.1,19.5,9.0,60,72,33,-9999,13.9,14.0,13.9,16.69,18:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e418,1.00,0.00,1.00,-3.00,6.00,3.00,-5.00,18.00,-4.00,3.00,0.00,2.00,4.00,-5.00,2.00,-1.00,2.00,1.00,2.00,-9999,-9999,-9999,-9999,-9999
06/30/21,Smoke RMK 411 (EBAM #794),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide794+30+06+21+M,4,12,-2,0.7,0,17.0,25.9,11.0,54,70,0,-9999,14.0,14.2,13.9,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e794,12.00,1.00,0.00,9.00,8.00,1.00,12.00,0.00,4.00,5.00,7.00,6.00,-2.00,4.00,3.00,-1.00,3.00,-1.00,3.00,10.00,6.00,11.00,4.00,11.00
06/30/21,Smoke RMK 412 (EBAM #840),35.1729,-107.821,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide840+30+06+21+M,1,8,-5,2.1,69,19.5,26.6,14.2,63,85,37,-9999,14.3,14.3,14.2,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e840,6.00,-3.00,1.00,2.00,-1.00,7.00,5.00,3.00,-5.00,4.00,8.00,2.00,-5.00,4.00,-1.00,-2.00,0.00,2.00,0.00,3.00,-1.00,-1.00,6.00,-5.00
06/30/21,Smoke RMK 415 (EBAM #925),39.6553,-106.8209,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide925+30+06+21+M,6,24,-5,0.9,217,17.1,24.4,12.2,66,92,26,-9999,14.2,14.3,14.1,16.15,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e925,17.00,16.00,14.00,8.00,-5.00,24.00,9.00,5.00,5.00,4.00,4.00,3.00,8.00,6.00,-3.00,8.00,1.00,7.00,6.00,10.00,5.00,6.00,10.00,-2.00
06/30/21,AQB Smoke EBAM T-1,36.7575,-108.1823,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat1+30+06+21+M,2,10,-5,0.9,63,20.1,27.2,15.7,0,1,0,-9999,14.0,14.0,13.9,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat1,-5.00,6.00,7.00,2.00,6.00,6.00,0.00,8.00,-5.00,4.00,6.00,3.00,-1.00,6.00,2.00,-4.00,-5.00,-2.00,1.00,0.00,1.00,4.00,3.00,2.00
06/30/21,AQB Smoke EBAM T-2,36.7575,-108.1823,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat2+30+06+21+M,6,43,-5,0.9,79,17.3,26.3,11.7,0,1,0,-9999,14.1,14.2,13.9,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat2,40.00,9.00,-5.00,-5.00,-5.00,3.00,-3.00,9.00,-4.00,-4.00,5.00,-5.00,9.00,-5.00,15.00,4.00,9.00,25.00,43.00,15.00,13.00,-5.00,19.00,2.00
