,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
12/17/19,Smoke RMK 104 (Smoke #15),39.761,-105.6801,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+17+12+19+M,1,4,0,2.6,-9999,-13.8,-6.0,-17.9,36,43,25,741.7,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,1.00,0.00,0.00,0.00,-9999,1.00,1.00,2.00,4.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
12/17/19,Smoke RMK 105 (Smoke #17),39.4066,-105.4825,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+17+12+19+M,0,1,0,1.3,281,-9.0,5.1,-18.0,44,69,23,765.5,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12/17/19,Smoke RMK 107 (Smoke #67),39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+17+12+19+M,2,15,0,0.4,217,-12.7,10.2,-24.3,66,86,29,797.3,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,4.00,3.00,1.00,2.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,15.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00
12/17/19,Smoke RMK 111 (Smoke #455),37.7092,-109.3922,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+17+12+19+M,0,0,0,3.0,350,-7.6,-2.2,-11.5,47,60,29,797.3,12.6,13.7,10.4,1.90,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12/17/19,Smoke RMK 114 (Smoke #19),37.4697,-88.1585,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+17+12+19+M,6,17,0,1.0,349,1.9,4.4,0.7,84,93,66,-9999,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,30.00,16.00,1.00,4.00,5.00,1.00,0.00,0.00,1.00,6.00,5.00,4.00,5.00,7.00,11.00,14.00,8.00,5.00,5.00,3.00,10.00,17.00,5.00,1.00
12/17/19,Smoke RMK 115 (Smoke #20),39.5948,-106.0068,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+17+12+19+M,13,68,0,0.6,162,-19.1,-1.5,-28.9,61,72,39,729.5,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,2.00,4.00,18.00,13.00,28.00,13.00,68.00,21.00,9.00,10.00,40.00,12.00,10.00,6.00,9.00,24.00,14.00,5.00,0.00,0.00,0.00,0.00,0.00
12/17/19,Smoke RMK 121 (Smoke #68),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+17+12+19+M,1,4,0,1.8,110,-1.2,7.5,-5.9,30,42,19,832.5,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,2.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
12/17/19,Smoke RMK 123 (Smoke #209),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids209+17+12+19+M,0,2,0,0.3,1,-0.5,8.6,-4.5,1,-9999,-9999,826.7,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s209,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00
12/17/19,Smoke USFS R2-65,39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+17+12+19+M,0,1,0,0.9,185,-2.0,7.6,-6.4,1,-9999,-9999,829.5,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12/17/19,Smoke USFS R2-69,38.9792,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+17+12+19+M,7,16,0,0.3,1,-15.2,3.3,-25.8,0,-9999,-9999,757.9,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,17.00,6.00,4.00,4.00,8.00,8.00,10.00,16.00,16.00,9.00,8.00,7.00,7.00,6.00,7.00,10.00,13.00,11.00,6.00,1.00,0.00,0.00,0.00,0.00
12/17/19,Smoke RMK 408 (EBAM #418),40.7768,-111.9459,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide418+17+12+19+M,8,21,-5,1.3,145,-4.3,1.5,-8.8,50,65,30,-9999,13.8,14.0,13.7,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e418,-5.00,3.00,10.00,11.00,-5.00,2.00,-4.00,9.00,3.00,2.00,6.00,7.00,2.00,6.00,15.00,6.00,21.00,13.00,9.00,13.00,16.00,11.00,5.00,14.00
12/17/19,Smoke RMK 409 (EBAM #592),40.7769,-111.9459,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide592+17+12+19+M,7,22,-5,1.4,178,-3.9,2.1,-8.0,50,64,30,-9999,14.2,14.3,14.1,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e592,4.00,6.00,1.00,2.00,7.00,0.00,5.00,7.00,2.00,4.00,6.00,3.00,8.00,9.00,20.00,4.00,-5.00,9.00,7.00,15.00,11.00,8.00,11.00,14.00
