,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/05/17,Smoke #13,42.0543,-124.2769,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm13+05+08+17+M,4,14,0,0.7,144,18.9,29.3,14.8,80,92,49,1000.0,14.1,14.2,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm13,0.00,1.00,1.00,4.00,6.00,3.00,4.00,2.00,0.00,0.00,1.00,1.00,1.00,2.00,3.00,4.00,3.00,2.00,5.00,9.00,8.00,14.00,13.00,10.00
08/05/17,Smoke RMK 104 (Smoke #15),42.553,-124.0577,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+05+08+17+M,13,21,6,0.7,328,22.9,37.2,13.8,63,93,27,1003.0,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,17.00,19.00,21.00,21.00,20.00,18.00,15.00,13.00,11.00,11.00,10.00,10.00,10.00,11.00,11.00,11.00,13.00,17.00,12.00,10.00,9.00,11.00,15.00,13.00
08/05/17,Smoke RMK 106 (Smoke #66),42.8959,-122.136,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+05+08+17+M,126,534,6,0.5,56,18.5,30.5,10.5,31,50,14,805.4,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,18.00,8.00,8.00,8.00,13.00,171.00,365.00,210.00,95.00,21.00,9.00,16.00,12.00,11.00,19.00,150.00,194.00,241.00,534.00,467.00,307.00,142.00,15.00,6.00
08/05/17,Smoke RMK 107 (Smoke #67),42.5753,-121.8628,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+05+08+17+M,26,52,4,1.4,95,19.4,34.2,5.2,44,77,17,872.0,14.1,14.3,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,19.00,18.00,22.00,17.00,17.00,21.00,32.00,31.00,27.00,29.00,33.00,35.00,37.00,35.00,38.00,41.00,52.00,43.00,26.00,13.00,12.00,9.00,13.00,16.00
08/05/17,Smoke RMK 113 (Smoke #16),44.612,-121.9498,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+05+08+17+M,2,3,2,0.8,-9999,30.9,32.6,29.0,13,17,11,-9999,14.0,14.0,13.9,1.88,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.00,3.00,3.00,2.00
08/05/17,Smoke RMK 114 (Smoke #19),44.5043,-114.2211,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+05+08+17+M,36,83,16,1.6,167,25.3,33.5,15.3,23,42,9,-9999,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,25.00,31.00,35.00,16.00,18.00,23.00,32.00,27.00,29.00,31.00,33.00,37.00,38.00,38.00,39.00,39.00,31.00,30.00,34.00,33.00,33.00,36.00,40.00,66.00
08/05/17,Smoke RMK 122 (Smoke #69),48.5985,-120.4364,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+05+08+17+M,111,133,48,1.0,-9999,33.5,35.3,29.7,14,17,13,934.1,14.0,14.1,14.0,1.78,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48.00,121.00,133.00,130.00
08/05/17,Smoke USFS R1-52,46.7533,-114.0902,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+05+08+17+M,31,85,14,1.3,287,23.7,38.0,14.5,46,70,18,901.4,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,28.00,30.00,30.00,29.00,32.00,34.00,21.00,18.00,17.00,16.00,17.00,16.00,14.00,14.00,14.00,15.00,14.00,20.00,28.00,38.00,43.00,67.00,85.00,73.00
08/05/17,Smoke USFS R1-53,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+05+08+17+M,31,42,14,0.9,111,23.4,35.1,13.5,49,82,23,922.9,14.2,14.3,14.0,1.81,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,36.00,14.00,14.00,40.00,42.00,41.00,41.00,39.00,38.00,37.00,36.00,35.00,33.00,30.00,28.00,26.00,25.00,25.00,25.00,27.00,29.00,28.00,30.00,32.00
