,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
06/17/21,Smoke RMK 104 (Smoke #15),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+17+06+21+M,6,92,0,1.5,-9999,28.5,37.4,18.5,16,23,8,825.0,14.1,14.2,14.0,2.00,22:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,5.00,2.00,4.00,-9999,-9999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,-9999
06/17/21,Smoke RMK 105 (Smoke #17),39.6897,-110.8652,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+17+06+21+M,6,11,3,3.3,-9999,27.0,38.4,17.6,16,25,7,816.9,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,-9999,11.00,11.00,10.00,9.00,6.00,7.00,7.00,6.00,6.00,4.00,3.00,4.00,4.00,3.00,4.00,4.00,4.00,5.00,4.00,3.00,-9999,-9999,-9999
06/17/21,Smoke RMK 113 (Smoke #16),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+17+06+21+M,0,0,0,1.5,180,31.0,41.1,21.5,19,35,9,827.5,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06/17/21,Smoke RMK 114 (Smoke #19),32.9476,-109.2267,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+17+06+21+M,2,5,1,1.6,91,33.9,44.0,22.7,16,26,5,-9999,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,2.00,3.00,3.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,3.00,3.00,5.00,3.00
06/17/21,Smoke RMK 115 (Smoke #20),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+17+06+21+M,5,7,2,1.6,-9999,31.6,41.9,23.1,18,34,7,828.5,14.0,14.1,13.9,2.00,21:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,4.00,2.00,2.00,3.00,3.00,3.00,5.00,4.00,4.00,3.00,4.00,5.00,6.00,6.00,6.00,7.00,7.00,6.00,6.00,5.00,6.00,6.00,-9999,-9999
06/17/21,Smoke RMK 118 (Smoke #23),33.0556,-109.3282,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+17+06+21+M,3,9,0,1.4,161,31.6,42.2,22.4,19,33,6,873.5,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,3.00,1.00,2.00,2.00,2.00,2.00,6.00,2.00,4.00,4.00,7.00,6.00,8.00,4.00,4.00,9.00,5.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00
06/17/21,Smoke RMK 123 (Smoke #209),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids209+17+06+21+M,5,7,3,1.6,180,31.7,41.2,22.9,17,32,5,828.4,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s209,5.00,4.00,4.00,4.00,5.00,4.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,3.00,5.00,4.00,4.00,5.00,4.00,5.00,5.00
06/17/21,Smoke RMK 124 (Smoke #210),38.5599,-109.5485,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids210+17+06+21+M,13,39,5,1.2,16,35.0,46.6,24.0,13,25,1,869.4,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s210,7.00,6.00,5.00,6.00,9.00,10.00,14.00,27.00,39.00,35.00,22.00,17.00,15.00,14.00,12.00,10.00,11.00,7.00,6.00,6.00,6.00,6.00,6.00,6.00
06/17/21,Smoke RMK 126 (Smoke #217),33.2937,-110.4455,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+17+06+21+M,4,7,3,3.1,123,36.8,45.7,26.4,11,25,5,917.8,14.0,14.1,13.7,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,2.00,3.00,4.00,3.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,5.00,3.00,3.00,3.00,6.00,6.00,6.00,7.00,3.00,5.00,4.00,4.00,4.00
06/17/21,Smoke RMK 127 (Smoke #454),38.9961,-110.1715,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+17+06+21+M,1,3,0,1.8,193,33.7,44.6,21.4,8,20,1,869.6,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
06/17/21,Smoke RMK 128 (Smoke #457),33.294,-111.2857,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids457+17+06+21+M,7,18,2,1.7,26,39.6,49.2,30.0,14,25,6,930.3,13.9,14.0,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s457,10.00,10.00,8.00,6.00,6.00,7.00,8.00,7.00,7.00,6.00,6.00,10.00,6.00,5.00,5.00,7.00,7.00,18.00,11.00,9.00,5.00,3.00,2.00,3.00
06/17/21,Smoke RMK 130 (USFS R2-923),33.0694,-110.0194,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2923+17+06+21+M,6,18,1,2.4,179,36.3,46.9,24.0,16,29,8,914.5,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2923,6.00,18.00,13.00,7.00,5.00,5.00,9.00,8.00,8.00,4.00,5.00,5.00,3.00,1.00,5.00,4.00,6.00,7.00,5.00,5.00,4.00,4.00,4.00,4.00
06/17/21,Smoke USFS R2-65,33.3972,-110.7913,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+17+06+21+M,5,19,0,0.3,1,35.4,46.0,25.2,10,22,0,891.3,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,0.00,0.00,1.00,5.00,6.00,8.00,6.00,5.00,19.00,8.00,14.00,9.00,4.00,2.00,7.00,1.00,1.00,2.00,4.00,3.00,8.00,6.00,4.00,2.00
