,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/05/23,Smoke RMK 104 (Smoke #15),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+05+07+23+M,6,16,1,1.3,4,17.8,29.2,15.2,87,95,37,829.4,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,2.00,2.00,3.00,2.00,4.00,4.00,3.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,5.00,6.00,9.00,16.00,16.00,14.00,14.00,14.00
07/05/23,Smoke RMK 106 (Smoke #66),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+05+07+23+M,3,15,0,1.4,-9999,19.8,31.2,17.3,87,95,37,832.0,14.4,14.5,14.4,2.00,20:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,1.00,1.00,2.00,1.00,3.00,3.00,2.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,4.00,5.00,8.00,15.00,15.00,-9999,-9999,-9999
07/05/23,Smoke RMK 109 (Smoke #84),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+05+07+23+M,6,17,2,0.8,-9999,15.5,26.9,13.0,87,95,37,829.3,14.5,14.6,14.5,2.00,21:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,2.00,3.00,4.00,2.00,4.00,5.00,4.00,2.00,2.00,3.00,2.00,3.00,3.00,3.00,3.00,4.00,6.00,7.00,10.00,17.00,17.00,15.00,-9999,-9999
07/05/23,Smoke RMK 110 (Smoke #215),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+05+07+23+M,10,14,6,1.4,-9999,19.0,-9999,-9999,83,87,79,831.1,14.5,14.5,14.5,1.40,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.00
07/05/23,Smoke RMK 111 (Smoke #455),38.7174,-108.0539,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+05+07+23+M,3,7,2,1.2,177,26.8,36.6,13.7,29,62,11,841.8,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,2.00,2.00,3.00,3.00,3.00,7.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,2.00,3.00,2.00
07/05/23,Smoke RMK 118 (Smoke #23),37.4716,-108.5153,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+05+07+23+M,4,5,2,1.8,38,27.8,37.6,16.3,50,67,31,792.0,14.1,14.3,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,2.00,5.00,5.00,4.00,2.00,2.00,4.00,4.00,3.00,3.00,4.00,3.00,4.00,3.00,4.00,3.00,3.00,4.00,5.00,4.00,2.00,4.00,3.00,2.00
07/05/23,Smoke RMK 119 (Smoke #24),37.6517,-108.2946,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+05+07+23+M,2,14,0,0.9,41,27.3,41.8,14.9,39,63,8,771.6,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,28.00,14.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,6.00,8.00,13.00
07/05/23,Smoke RMK 122 (Smoke #69),40.7514,-105.4346,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+05+07+23+M,2,3,1,1.3,93,17.4,19.5,15.1,99,99,96,781.0,14.2,14.3,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,2.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,1.00,2.00,2.00,2.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,2.00,3.00,3.00
07/05/23,Smoke RMK 126 (Smoke #217),40.7887,-105.2513,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+05+07+23+M,3,11,1,1.3,70,16.3,19.0,14.1,89,95,81,829.2,14.2,14.2,14.2,1.52,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,0.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,3.00,1.00,1.00,2.00,1.00,1.00,1.00,4.00,5.00,10.00,11.00,10.00,4.00
07/05/23,Smoke RMK 400 (EBAM #487),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide487+05+07+23+M,18,37,8,1.8,-9999,18.2,25.1,15.2,69,79,45,-9999,11.7,11.7,11.6,12.50,21:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e487,2.00,8.00,37.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.00,13.00,21.00,-9999,-9999
