,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/01/17,Smoke RMK 104 (Smoke #15),37.8415,-112.8175,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+01+07+17+M,18,49,0,2.0,247,23.4,33.9,12.8,15,23,8,816.2,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,0.00,1.00,3.00,6.00,15.00,49.00,42.00,33.00,34.00,27.00,31.00,31.00,30.00,32.00,38.00,30.00,14.00,9.00,5.00,1.00,1.00,0.00,1.00
07/01/17,Smoke RMK 105 (Smoke #17),32.7166,-109.7285,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+01+07+17+M,53,174,7,1.6,279,32.5,42.0,20.7,5,12,1,895.2,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,8.00,16.00,29.00,16.00,33.00,60.00,173.00,107.00,7.00,66.00,174.00,167.00,131.00,76.00,73.00,38.00,11.00,9.00,10.00,10.00,8.00,7.00,8.00,14.00
07/01/17,Smoke RMK 106 (Smoke #66),34.5441,-112.2542,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+01+07+17+M,8,21,3,2.0,150,27.9,37.5,13.8,19,36,8,856.9,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,12.00,8.00,6.00,4.00,9.00,12.00,8.00,9.00,7.00,7.00,8.00,8.00,9.00,8.00,9.00,8.00,6.00,7.00,8.00,5.00,4.00,3.00,3.00,6.00
07/01/17,Smoke RMK 110 (Smoke #215),32.7905,-108.2431,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+01+07+17+M,7,25,0,0.3,324,29.0,38.8,18.5,11,19,4,815.5,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,1.00,0.00,1.00,0.00,0.00,3.00,9.00,17.00,23.00,25.00,23.00,19.00,11.00,3.00,2.00,5.00,3.00,7.00,5.00,3.00,3.00,2.00,2.00,1.00
07/01/17,Smoke RMK 113 (Smoke #16),37.6315,-112.114,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+01+07+17+M,1,8,0,1.6,-9999,24.1,34.4,13.3,20,41,9,-9999,14.1,14.3,14.0,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,11.00,8.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,-9999,-9999,-9999,-9999
07/01/17,Smoke RMK 115 (Smoke #20),32.2632,-109.831,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+01+07+17+M,0,1,0,2.9,-9999,40.8,42.2,38.5,1,-9999,-9999,870.9,13.7,13.8,13.5,1.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,1.00,0.00
07/01/17,Smoke RMK 116 (Smoke #21),32.8329,-109.7239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+01+07+17+M,6,16,2,0.3,2,33.5,45.4,19.5,10,21,2,-9999,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,16.00,5.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,15.00,12.00,9.00,9.00,8.00,4.00,2.00,4.00,3.00,2.00,2.00,16.00,15.00
07/01/17,Smoke RMK 117 (Smoke #22),32.6235,-109.943,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+01+07+17+M,122,475,0,1.6,1,30.7,41.6,20.8,1,-9999,-9999,851.3,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,0.00,0.00,0.00,0.00,3.00,33.00,278.00,194.00,204.00,282.00,465.00,475.00,377.00,327.00,153.00,59.00,47.00,18.00,5.00,0.00,0.00,0.00,0.00,0.00
07/01/17,Smoke RMK 118 (Smoke #23),34.737,-112.0222,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+01+07+17+M,7,11,2,1.1,132,32.2,45.7,18.0,14,33,1,895.2,13.9,14.1,13.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,1.00,2.00,10.00,8.00,6.00,8.00,9.00,10.00,11.00,11.00,11.00,10.00,10.00,9.00,9.00,10.00,10.00,7.00,5.00,3.00,3.00,4.00,3.00,5.00
