,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/02/17,Smoke RMK 104 (Smoke #15),37.8414,-112.8175,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+02+07+17+M,9,23,1,2.5,189,23.5,32.6,15.3,16,28,7,816.8,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,1.00,1.00,1.00,2.00,4.00,7.00,18.00,19.00,16.00,15.00,14.00,10.00,12.00,18.00,23.00,17.00,16.00,12.00,4.00,1.00,1.00,1.00,1.00,1.00
07/02/17,Smoke RMK 105 (Smoke #17),32.7166,-109.7285,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+02+07+17+M,10,50,0,2.1,65,33.5,41.0,23.3,8,18,2,898.1,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,32.00,25.00,9.00,5.00,1.00,0.00,1.00,3.00,4.00,2.00,17.00,4.00,22.00,4.00,44.00,50.00,7.00,3.00,3.00,4.00,7.00,10.00,6.00,5.00
07/02/17,Smoke RMK 106 (Smoke #66),34.5441,-112.2542,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+02+07+17+M,22,97,2,2.3,155,26.8,37.2,15.9,13,20,8,859.8,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,21.00,9.00,10.00,13.00,39.00,36.00,37.00,44.00,97.00,47.00,16.00,8.00,7.00,9.00,8.00,6.00,3.00,3.00,3.00,2.00,3.00,14.00,44.00,30.00
07/02/17,Smoke RMK 110 (Smoke #215),32.7905,-108.2431,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+02+07+17+M,7,13,1,0.3,352,28.2,37.0,17.1,20,41,6,818.0,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,3.00,2.00,3.00,3.00,3.00,12.00,13.00,9.00,9.00,9.00,8.00,7.00,5.00,5.00,4.00,4.00,1.00,1.00,7.00,10.00,12.00,8.00,11.00,10.00
07/02/17,Smoke RMK 113 (Smoke #16),37.7257,-112.6494,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+02+07+17+M,16,48,0,1.8,74,21.3,32.5,11.9,26,46,10,-9999,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,2.00,2.00,2.00,5.00,31.00,31.00,38.00,30.00,19.00,21.00,25.00,27.00,48.00,39.00,23.00,21.00,1.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00
07/02/17,Smoke RMK 115 (Smoke #20),32.2632,-109.831,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+02+07+17+M,5,9,1,1.4,54,31.1,42.6,17.9,12,24,1,874.2,13.6,14.2,12.7,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,2.00,1.00,3.00,3.00,4.00,5.00,5.00,6.00,7.00,7.00,8.00,7.00,7.00,9.00,7.00,6.00,4.00,3.00,3.00,3.00,3.00,3.00,2.00
07/02/17,Smoke RMK 116 (Smoke #21),32.8329,-109.7239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+02+07+17+M,4,6,3,0.3,2,34.2,44.8,23.5,13,20,6,-9999,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,5.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,6.00,5.00,5.00,6.00,5.00,6.00,4.00,3.00,3.00,5.00,4.00,4.00,4.00,4.00
07/02/17,Smoke RMK 117 (Smoke #22),32.6235,-109.943,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+02+07+17+M,24,178,1,1.8,1,31.8,39.8,23.6,1,-9999,-9999,854.1,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,1.00,2.00,4.00,8.00,1.00,1.00,5.00,8.00,6.00,2.00,3.00,3.00,72.00,110.00,178.00,72.00,40.00,12.00,4.00,4.00,3.00,3.00,3.00,7.00
07/02/17,Smoke RMK 118 (Smoke #23),34.737,-112.0222,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+02+07+17+M,6,10,3,1.1,-9999,28.9,42.0,18.0,13,26,4,897.8,13.9,14.1,13.8,2.00,20:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,5.00,4.00,3.00,3.00,4.00,5.00,6.00,8.00,9.00,10.00,10.00,9.00,8.00,7.00,7.00,8.00,7.00,4.00,3.00,3.00,3.00,-9999,-9999,-9999
07/02/17,Smoke USFS R1-53,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+02+07+17+M,2,3,1,0.9,105,26.4,37.9,14.0,42,77,14,921.4,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,1.00,3.00,3.00,2.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00
07/02/17,Smoke USFS R2-65,37.8364,-112.4359,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+02+07+17+M,26,57,4,1.2,-9999,22.5,34.4,10.3,24,48,6,802.2,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,29.00,10.00,21.00,41.00,41.00,49.00,25.00,21.00,17.00,19.00,18.00,25.00,24.00,48.00,57.00,41.00,47.00,41.00,20.00,-9999,4.00,4.00,4.00,5.00
