,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
11/26/16,Smoke RMK 105 (Smoke #17),35.9194,-82.2989,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+26+11+16+M,13,21,5,0.7,-9999,2.9,4.5,1.3,62,68,56,924.8,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.00
11/26/16,Smoke RMK 109 (Smoke #84),34.865,-84.3264,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+26+11+16+M,9,12,5,1.2,-9999,7.4,14.4,2.6,71,88,38,961.8,14.4,14.4,14.2,2.00,20:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,5.00,5.00,6.00,6.00,6.00,7.00,9.00,10.00,11.00,10.00,12.00,12.00,12.00,10.00,10.00,10.00,11.00,9.00,9.00,8.00,7.00,-9999,-9999,-9999
11/26/16,Smoke RMK 112 (Smoke #11),35.2633,-82.7129,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+26+11+16+M,2,4,0,1.4,-9999,14.8,18.5,7.1,30,59,14,943.5,14.1,14.3,14.1,1.97,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,0.00,2.00,2.00,3.00
11/26/16,Smoke RMK 117 (Smoke #22),37.4611,-108.5157,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+26+11+16+M,1,3,0,2.5,238,2.5,12.1,-2.4,47,67,27,789.3,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,0.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11/26/16,Smoke RMK 118 (Smoke #23),40.8719,-109.5396,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+26+11+16+M,0,0,0,2.0,316,1.2,9.8,-1.8,25,33,18,765.7,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11/26/16,Smoke RMK 121 (Smoke #68),37.0557,-88.1199,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+26+11+16+M,8,16,4,0.9,9,6.0,11.9,3.2,73,83,54,1009.0,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,8.00,8.00,11.00,15.00,16.00,16.00,12.00,10.00,8.00,7.00,5.00,4.00,4.00,5.00,5.00,5.00,6.00,6.00,6.00,5.00,5.00,6.00,8.00,5.00
11/26/16,Smoke USFS R9-60,34.7365,-83.3957,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids960+26+11+16+M,18,105,2,0.8,182,11.5,20.5,3.4,63,100,17,967.4,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s960,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,4.00,5.00,5.00,5.00,6.00,6.00,6.00,5.00,2.00,2.00,7.00,31.00,101.00,105.00,76.00,35.00
11/26/16,Smoke USFS R9-16,34.8824,-83.3995,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids916+26+11+16+M,16,77,0,1.3,175,10.6,20.4,3.9,60,99,10,955.0,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s916,4.00,20.00,42.00,26.00,5.00,7.00,13.00,12.00,11.00,11.00,8.00,7.00,7.00,8.00,10.00,5.00,2.00,1.00,0.00,0.00,2.00,77.00,43.00,37.00
11/26/16,Smoke USFS R2-69,38.9793,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+26+11+16+M,4,12,0,0.3,1,-3.0,13.9,-13.3,0,1,0,759.3,14.4,14.4,14.3,1.87,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,3.00,4.00,5.00,6.00,7.00,7.00,6.00,6.00,8.00,5.00,5.00,5.00,5.00,5.00,12.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
