,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/01/18,Smoke RMK 114 (Smoke #19),37.2736,-107.8929,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+01+07+18+M,31,202,0,1.1,-9999,24.4,36.6,12.1,18,37,4,-9999,14.1,14.3,14.0,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,-9999,-9999,2.00,2.00,73.00,2.00,2.00,3.00,5.00,16.00,27.00,35.00,30.00,41.00,58.00,202.00,147.00,56.00,8.00,2.00,1.00,0.00,0.00,0.00
07/01/18,Smoke RMK 115 (Smoke #20),37.1367,-107.6286,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+01+07+18+M,6,16,0,2.5,116,23.2,35.2,9.7,26,53,7,800.9,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,0.00,0.00,1.00,1.00,3.00,4.00,4.00,5.00,6.00,10.00,13.00,15.00,13.00,10.00,9.00,6.00,7.00,11.00,12.00,16.00,3.00,1.00,0.00
07/01/18,Smoke RMK 117 (Smoke #22),37.4015,-107.8349,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+01+07+18+M,140,485,1,1.5,91,23.6,34.4,12.5,23,40,9,798.7,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,61.00,52.00,38.00,58.00,38.00,22.00,50.00,48.00,145.00,485.00,301.00,364.00,410.00,329.00,325.00,442.00,151.00,42.00,30.00,25.00,2.00,1.00,1.00,2.00
07/01/18,Smoke RMK 119 (Smoke #24),39.3389,-110.9761,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+01+07+18+M,1,3,0,1.1,246,23.8,38.3,10.4,23,40,6,823.2,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,1.00,2.00,3.00,3.00,3.00,3.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07/01/18,Smoke RMK 121 (Smoke #68),37.805,-107.6695,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+01+07+18+M,4,5,1,0.7,-9999,15.3,28.6,5.3,40,73,10,726.6,14.3,14.4,14.2,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,-9999,2.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,4.00,2.00,2.00,1.00,-9999,-9999,-9999,-9999,-9999,-9999
07/01/18,Smoke USFS R2-65,37.3808,-107.5792,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+01+07+18+M,14,74,1,1.2,119,20.6,33.8,8.3,26,49,7,769.6,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,46.00,74.00,57.00,29.00,21.00,18.00,23.00,19.00,9.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,13.00,19.00,20.00,2.00,1.00,1.00
07/01/18,Smoke USFS R2-69,38.9792,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+01+07+18+M,5,28,0,0.3,1,20.0,36.0,10.3,1,1,0,758.9,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,7.00,4.00,3.00,3.00,2.00,2.00,2.00,2.00,3.00,3.00,18.00,28.00,6.00,4.00,4.00,4.00,4.00,2.00,2.00,0.00,2.00,6.00,10.00,1.00
07/01/18,Smoke RMK 407 (EBAM #231),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide231+01+07+18+M,4,23,-5,1.1,-9999,16.2,27.4,10.4,56,79,18,-9999,13.9,13.9,13.8,16.70,20:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e231,6.00,3.00,-9999,-5.00,21.00,4.00,12.00,5.00,-9999,-5.00,8.00,8.00,-5.00,0.00,-5.00,-5.00,-1.00,23.00,5.00,15.00,-3.00,-9999,-9999,-9999
07/01/18,Smoke RMK 413 (EBAM #866),39.5997,-110.8197,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide866+01+07+18+M,3,9,-5,1.3,291,19.2,28.8,10.0,17,32,4,-9999,14.0,14.0,13.9,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e866,5.00,7.00,1.00,8.00,2.00,5.00,4.00,4.00,3.00,0.00,2.00,1.00,3.00,-2.00,2.00,7.00,9.00,2.00,0.00,7.00,-5.00,2.00,1.00,2.00
07/01/18,Smoke RMK 415 (EBAM #925),39.7967,-106.0239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide925+01+07+18+M,4,30,-5,0.3,-9999,15.6,24.0,2.1,31,70,7,-9999,14.3,14.4,14.2,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e925,41.00,16.00,7.00,4.00,1.00,4.00,7.00,30.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.00,-5.00,-5.00,1.00,0.00,-2.00,-1.00,0.00
