,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
11/25/14,Smoke RMK 104 (Smoke #15),39.8859,-105.7635,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+25+11+14+M,3,22,0,1.8,302,-9.0,-5.8,-10.6,77,86,65,725.5,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,22.00,7.00,9.00,6.00,6.00,8.00,9.00
11/25/14,Smoke RMK 105 (Smoke #17),39.9102,-105.7978,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+25+11+14+M,0,3,0,0.3,2,-7.3,-3.7,-9.4,74,82,64,727.0,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
11/25/14,Smoke RMK 106 (Smoke #66),47.5466,-116.2295,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+25+11+14+M,5,14,1,0.4,36,3.2,5.0,2.1,89,91,81,933.7,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,4.00,6.00,4.00,2.00,1.00,1.00,2.00,1.00,1.00,9.00,14.00,5.00,4.00,3.00,2.00,3.00,4.00,6.00,3.00,4.00,5.00,14.00,9.00,9.00
11/25/14,Smoke RMK 110 (Smoke #215),44.2609,-121.1469,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+25+11+14+M,0,1,0,2.6,207,12.2,16.1,8.9,67,84,56,917.0,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,2.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
11/25/14,Smoke RMK 116 (Smoke #21),39.9192,-105.7845,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+25+11+14+M,6,24,0,0.5,156,-6.9,-3.7,-8.7,76,84,65,-9999,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,1.00,2.00,2.00,3.00,7.00,5.00,6.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,13.00,24.00,1.00,6.00,10.00,11.00,13.00,14.00
11/25/14,Smoke RMK 125 (Smoke #216),47.5501,-116.2944,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+25+11+14+M,18,32,3,0.5,97,4.0,6.6,2.6,90,91,86,939.3,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,5.00,3.00,30.00,32.00,13.00,18.00,25.00,25.00,31.00,32.00,31.00,19.00,25.00,17.00,7.00,15.00,19.00,13.00,9.00,9.00,7.00,23.00,6.00,9.00
11/25/14,Smoke RMK 126 (Smoke #217),47.5455,-116.1792,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+25+11+14+M,19,49,1,0.3,340,7.3,10.6,4.6,97,99,93,940.8,14.4,14.4,14.4,1.88,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,7.00,19.00,12.00,20.00,20.00,9.00,39.00,47.00,49.00,35.00,28.00,8.00,10.00,9.00,12.00,26.00,18.00,20.00,17.00,9.00,12.00,19.00,3.00,8.00
11/25/14,Smoke USFS R2-65,43.9861,-121.3984,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+25+11+14+M,0,1,0,1.9,194,8.3,11.7,5.2,85,99,65,886.4,14.1,14.1,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11/25/14,Smoke USFS R2-264,46.9267,-114.096,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2264+25+11+14+M,47,103,9,0.4,-9999,6.9,12.1,5.8,90,96,71,-9999,14.4,14.4,14.1,1.96,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=2264,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,68.00,19.00,57.00,103.00,95.00,48.00,31.00,25.00,15.00
