,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/12/16,Smoke RMK 105 (Smoke #17),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+12+10+16+M,4,16,0,1.0,41,8.8,19.4,4.1,77,91,36,830.1,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,1.00,4.00,1.00,1.00,1.00,2.00,3.00,4.00,7.00,10.00,15.00,16.00
10/12/16,Smoke RMK 107 (Smoke #67),39.0003,-105.0668,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+12+10+16+M,2,8,0,1.9,1,8.7,16.1,1.8,1,-9999,-9999,747.8,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,0.00,1.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,1.00,8.00,4.00,1.00,4.00,5.00,2.00,0.00,3.00,4.00,2.00,0.00,0.00
10/12/16,Smoke RMK 112 (Smoke #11),39.1441,-105.1636,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+12+10+16+M,1,3,0,1.1,240,7.9,21.4,-1.8,55,85,13,772.4,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/12/16,Smoke RMK 114 (Smoke #19),39.4855,-105.0939,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+12+10+16+M,2,10,0,0.9,355,8.2,18.4,3.6,73,93,28,-9999,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,4.00,7.00,10.00,10.00
10/12/16,Smoke RMK 117 (Smoke #22),37.4611,-108.5158,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+12+10+16+M,1,2,0,2.2,184,14.9,24.6,7.3,39,59,19,787.5,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,0.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
10/12/16,FWS Smoke #1,48.3441,-117.2723,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmf1+12+10+16+M,2,5,0,0.9,123,-2.3,9.4,-8.8,0,-9999,-9999,947.8,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smf1,0.00,0.00,1.00,3.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,2.00,2.00,2.00,3.00,2.00,2.00,3.00,5.00,4.00,2.00
10/12/16,Smoke USFS R1-52,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+12+10+16+M,7,18,0,0.8,133,3.5,14.0,-2.9,71,89,42,930.1,14.0,14.4,12.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,1.00,1.00,2.00,1.00,6.00,16.00,18.00,18.00,12.00,13.00,11.00,8.00,9.00,9.00,8.00,11.00,7.00,5.00,2.00,1.00,0.00,0.00,0.00,0.00
10/12/16,Smoke USFS R2-69,38.9792,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+12+10+16+M,1,7,0,0.3,1,9.6,21.2,-0.2,1,1,0,758.8,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,0.00,0.00,0.00,2.00,4.00,2.00,1.00,6.00,3.00,2.00,2.00,2.00,7.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/12/16,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+12+10+16+M,2,18,-3,1.4,85,13.8,20.3,7.2,0,-9999,-9999,-9999,14.4,14.4,14.3,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,3.00,3.00,5.00,-3.00,-3.00,-2.00,0.00,2.00,2.00,-2.00,2.00,3.00,0.00,0.00,1.00,18.00,9.00,7.00,5.00,-2.00,-3.00,-3.00,2.00,4.00
10/12/16,Smoke NPS Yosemite 01,37.507,-119.6323,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmy1+12+10+16+M,14,42,4,0.4,191,8.7,18.0,2.3,56,72,29,-9999,14.4,14.4,14.4,16.68,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smy1,4.00,12.00,13.00,4.00,10.00,8.00,5.00,9.00,5.00,10.00,10.00,16.00,4.00,15.00,16.00,24.00,19.00,37.00,14.00,42.00,11.00,17.00,7.00,19.00
