,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/23/24,Smoke RMK 100 (Smoke #659),44.1787,-122.119,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+23+08+24+M,3,9,1,0.7,270,13.6,18.5,10.9,93,100,69,958.8,14.3,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,10.00,9.00,7.00,5.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,3.00,2.00,2.00
08/23/24,Smoke RMK 104 (Smoke #15),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+23+08+24+M,1,2,1,1.0,15,24.2,32.2,18.8,60,78,33,6.2,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00
08/23/24,Smoke RMK 105 (Smoke #17),43.1921,-122.1368,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+23+08+24+M,3,11,0,1.9,230,8.4,12.5,6.2,84,93,66,6.2,14.3,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,5.00,4.00,3.00,2.00,1.00,0.00,0.00,4.00,1.00,2.00,1.00,7.00,11.00,10.00,5.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
08/23/24,Smoke RMK 108 (Smoke #456),45.5341,-121.57,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids456+23+08+24+M,3,5,1,1.1,204,17.3,22.4,15.2,87,96,49,952.6,14.4,14.5,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s456,5.00,4.00,4.00,3.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00
08/23/24,Smoke RMK 109 (Smoke #84),45.4073,-113.9975,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+23+08+24+M,2,5,1,1.5,53,25.8,35.2,19.0,20,31,6,880.0,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,5.00,5.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00
08/23/24,Smoke RMK 115 (Smoke #20),44.1709,-114.927,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+23+08+24+M,2,13,1,2.3,160,16.3,27.0,3.4,19,41,4,6.0,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,2.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,1.00,2.00,2.00
08/23/24,Smoke RMK 118 (Smoke #23),44.4088,-116.022,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+23+08+24+M,45,206,5,1.7,153,18.2,33.3,5.9,49,84,19,6.4,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,23.00,15.00,11.00,13.00,14.00,13.00,11.00,11.00,25.00,52.00,65.00,100.00,175.00,206.00,139.00,102.00,47.00,17.00,9.00,5.00,6.00,14.00,10.00,10.00
08/23/24,Smoke RMK 119 (Smoke #24),39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+23+08+24+M,1,2,0,2.6,-9999,27.3,32.3,20.4,69,74,61,826.5,14.6,14.6,14.5,1.30,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,2.00
08/23/24,Smoke RMK 125 (Smoke #216),43.3038,-123.1403,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+23+08+24+M,2,3,1,0.7,-9999,14.8,20.5,11.1,81,98,45,987.5,14.4,14.5,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,-9999,2.00,1.00,-9999,-9999,1.00
08/23/24,Smoke RMK 127 (Smoke #454),40.6232,-111.2283,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+23+08+24+M,2,9,1,3.1,88,23.1,27.9,18.9,50,72,37,794.6,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.00,8.00,9.00,3.00,1.00,1.00,1.00
08/23/24,Smoke RMK 128 (Smoke #457),43.4608,-121.6967,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids457+23+08+24+M,4,22,0,0.6,233,12.8,16.7,9.7,87,99,51,856.3,14.5,14.6,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s457,14.00,12.00,9.00,7.00,5.00,3.00,1.00,1.00,22.00,1.00,2.00,1.00,3.00,3.00,4.00,10.00,6.00,5.00,1.00,0.00,0.00,1.00,0.00,1.00
08/23/24,Smoke RMK 129 (USFS R2-922),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2922+23+08+24+M,2,3,0,1.0,7,21.8,30.0,16.4,55,74,28,6.2,14.4,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2922,9.00,3.00,3.00,3.00,2.00,2.00,2.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00,3.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00
08/23/24,Smoke USFS R2-65,44.4972,-115.9198,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+23+08+24+M,136,603,5,1.1,230,15.7,30.3,4.6,40,73,7,838.1,14.5,14.6,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,32.00,22.00,15.00,17.00,29.00,21.00,17.00,36.00,92.00,166.00,244.00,301.00,295.00,290.00,277.00,277.00,331.00,603.00,204.00,7.00,5.00,5.00,6.00,7.00
08/23/24,Smoke USFS R3-86,35.6871,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+23+08+24+M,1,14,-5,0.6,335,19.8,29.6,12.4,1,-9999,-9999,-9999,14.1,14.1,14.0,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,-4.00,-1.00,0.00,-5.00,2.00,-1.00,0.00,-2.00,1.00,-1.00,2.00,1.00,3.00,3.00,-5.00,-5.00,14.00,12.00,5.00,2.00,-1.00,2.00,3.00,-5.00
08/23/24,Smoke RMK 402 (EBAM #493),38.7822,-104.6909,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide493+23+08+24+M,3,15,-4,2.0,220,24.3,33.9,18.2,55,76,23,-9999,11.7,11.8,11.7,12.50,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e493,-3.00,-2.00,6.00,6.00,-4.00,3.00,6.00,15.00,0.00,1.00,0.00,-2.00,9.00,2.00,1.00,5.00,1.00,14.00,1.00,-3.00,2.00,8.00,0.00,5.00
