,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/19/16,Smoke RMK 104 (Smoke #15),38.5251,-105.9956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+19+07+16+M,2,4,1,1.0,-9999,18.1,26.0,16.3,73,83,47,790.0,14.1,14.2,14.0,2.00,16:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,2.00,4.00,3.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
07/19/16,Smoke RMK 105 (Smoke #17),40.7325,-106.2806,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+19+07+16+M,1,5,0,1.7,175,18.8,26.8,12.6,55,76,33,761.2,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,4.00,1.00,4.00,5.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00
07/19/16,Smoke RMK 118 (Smoke #23),41.3077,-105.6306,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+19+07+16+M,2,4,0,1.3,170,22.9,34.3,15.9,52,76,25,788.3,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,1.00,3.00,2.00,4.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,1.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
07/19/16,Smoke RMK 129 (USFS R2-922),38.4452,-105.1969,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2922+19+07+16+M,5,10,0,0.9,149,30.5,40.0,23.1,37,58,17,842.2,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2922,6.00,4.00,5.00,5.00,7.00,8.00,7.00,6.00,6.00,6.00,8.00,8.00,8.00,10.00,10.00,9.00,7.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00
07/19/16,Smoke RMK 131 (USFS R2-924),38.3734,-105.6876,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+19+07+16+M,15,29,0,1.3,273,25.7,37.1,19.0,50,80,20,810.8,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,15.00,12.00,14.00,18.00,23.00,29.00,26.00,25.00,24.00,24.00,25.00,24.00,24.00,24.00,24.00,23.00,19.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
07/19/16,Smoke USFS R1-52,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+19+07+16+M,6,13,1,1.1,313,24.3,32.8,14.7,48,83,19,921.8,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,1.00,2.00,3.00,3.00,5.00,8.00,10.00,10.00,11.00,12.00,12.00,13.00,13.00,13.00,13.00,9.00,5.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00
07/19/16,Smoke USFS R2-69,38.9792,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+19+07+16+M,2,3,0,0.3,-9999,20.4,36.1,12.0,1,1,0,764.6,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,7.00,1.00,1.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,0.00,1.00,1.00,1.00,1.00,1.00,-9999,1.00,2.00
07/19/16,Smoke NPS Yosemite 01,37.875,-119.3555,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmy1+19+07+16+M,15,124,-5,0.6,244,8.8,22.6,-3.2,49,77,12,-10.0,14.4,14.4,14.4,16.68,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smy1,4.00,-5.00,4.00,2.00,37.00,124.00,67.00,22.00,4.00,6.00,2.00,3.00,1.00,-2.00,4.00,13.00,26.00,12.00,3.00,2.00,7.00,9.00,6.00,3.00
07/19/16,RSF Smoke Monitor #1,42.194,-122.7085,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmrs+19+07+16+M,66,66,66,1.2,-9999,17.6,24.6,11.8,66,90,39,948.0,14.2,14.3,14.1,2.00,16:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smrs,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999
