,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/03/16,Smoke RMK 105 (Smoke #17),40.7325,-106.2806,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+03+09+16+M,0,4,0,1.4,171,15.1,23.8,7.6,60,80,34,754.7,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
09/03/16,Smoke RMK 110 (Smoke #215),44.9713,-110.6893,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+03+09+16+M,11,32,3,0.3,138,17.3,25.3,8.7,42,75,19,814.4,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,16.00,32.00,13.00,9.00,7.00,6.00,5.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,13.00,14.00,12.00,10.00,6.00,6.00,4.00,5.00,3.00
09/03/16,Smoke RMK 114 (Smoke #19),44.0786,-115.4959,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+03+09+16+M,58,187,3,0.5,127,12.2,23.2,6.2,75,94,19,-9999,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,2.00,3.00,3.00,3.00,3.00,5.00,12.00,16.00,17.00,26.00,36.00,42.00,53.00,60.00,47.00,42.00,37.00,38.00,44.00,134.00,143.00,187.00,157.00,182.00
09/03/16,Smoke RMK 118 (Smoke #23),44.0902,-115.9593,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+03+09+16+M,52,424,1,1.2,94,13.4,25.6,4.4,67,95,21,905.1,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,3.00,2.00,1.00,2.00,3.00,6.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,5.00,31.00,103.00,347.00,424.00,146.00,84.00,30.00
09/03/16,Smoke RMK 121 (Smoke #68),38.3394,-112.5471,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+03+09+16+M,0,0,0,1.1,41,19.7,29.4,13.5,55,80,25,794.5,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/03/16,Smoke RMK 126 (Smoke #217),44.2113,-114.9361,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+03+09+16+M,9,23,3,1.1,298,8.9,16.9,4.5,80,98,34,803.2,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,6.00,3.00,5.00,6.00,6.00,5.00,4.00,4.00,5.00,5.00,5.00,4.00,8.00,9.00,10.00,12.00,15.00,17.00,19.00,23.00,19.00,16.00,11.00,9.00
09/03/16,Smoke RMK 129 (USFS R2-922),37.2364,-107.4454,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2922+03+09+16+M,0,0,0,0.7,141,19.2,27.4,11.7,77,99,47,773.6,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/03/16,Smoke RMK 131 (USFS R2-924),37.4611,-108.5157,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+03+09+16+M,62,90,0,1.7,257,20.0,27.2,14.6,1,-9999,-9999,786.5,14.3,14.3,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,0.00,0.00,54.00,88.00,89.00,88.00,89.00,89.00,89.00,89.00,89.00,88.00,89.00,88.00,89.00,90.00,85.00,64.00,3.00,0.00,2.00,66.00,59.00,2.00
09/03/16,FWS Smoke #1,46.9015,-121.0159,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmf1+03+09+16+M,0,0,0,1.4,286,12.4,22.2,6.6,58,77,30,935.4,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smf1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
