,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
01/26/16,Smoke RMK 107 (Smoke #67),47.5709,-116.4125,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+26+01+16+M,4,6,2,0.3,-9999,4.3,5.7,3.6,100,100,97,946.4,12.1,12.4,11.9,2.00,8:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,0.00,5.00,2.00,2.00,2.00,2.00,4.00,5.00,6.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
01/26/16,Smoke RMK 110 (Smoke #215),47.5456,-116.1791,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+26+01+16+M,24,50,6,0.3,249,5.0,9.1,2.4,91,99,68,944.6,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,4.00,9.00,14.00,26.00,50.00,43.00,34.00,30.00,32.00,24.00,30.00,23.00,27.00,29.00,38.00,38.00,35.00,16.00,13.00,11.00,6.00,8.00,7.00,13.00
01/26/16,Smoke RMK 113 (Smoke #16),47.5502,-116.2945,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+26+01+16+M,11,41,0,0.5,139,4.5,9.1,1.4,89,98,67,-9999,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,8.00,5.00,4.00,8.00,7.00,11.00,17.00,12.00,14.00,36.00,41.00,6.00,7.00,12.00,8.00,10.00,21.00,11.00,0.00,0.00,0.00,0.00,0.00,5.00
01/26/16,Smoke RMK 114 (Smoke #19),36.7771,-88.0631,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+26+01+16+M,8,18,1,1.6,-9999,7.2,12.4,2.9,76,89,64,-9999,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,7.00,12.00,17.00,18.00,17.00,17.00,16.00,12.00,8.00,9.00,9.00,11.00,-9999,7.00,6.00,5.00
01/26/16,Smoke RMK 119 (Smoke #24),47.1487,-116.4396,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+26+01+16+M,4,27,0,0.8,231,8.2,11.1,4.8,79,90,61,927.7,14.4,14.4,14.4,1.57,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,0.00,0.00,2.00,2.00,2.00,3.00,8.00,8.00,27.00,11.00,2.00,10.00,15.00,9.00,0.00,3.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00
01/26/16,Smoke USFS R2-69,38.9792,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+26+01+16+M,6,23,0,0.3,1,-8.2,6.2,-20.5,0,1,0,755.9,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,4.00,5.00,3.00,23.00,10.00,7.00,7.00,10.00,8.00,8.00,2.00,8.00,8.00,12.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,2.00
01/26/16,RSF Smoke Monitor #1,42.1941,-122.7086,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmrs+26+01+16+M,3,10,0,0.9,212,9.0,17.1,3.9,79,100,49,956.4,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smrs,0.00,0.00,0.00,3.00,2.00,7.00,3.00,10.00,1.00,1.00,4.00,0.00,0.00,0.00,3.00,7.00,3.00,4.00,4.00,1.00,2.00,2.00,2.00,2.00
