,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/28/12,Smoke #13,43.5651,-110.0925,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm13+28+09+12+M,2304,43565,8,2.3,-9999,20.5,37.1,14.1,31,50,0,865.5,-39.2,14.2,-999.0,2.37,18:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm13,16.00,19.00,16.00,16.00,16.00,19.00,11.00,9.00,8.00,11.00,10.00,14.00,10.00,11.00,8.00,9.00,12.00,10.00,8.00,43565.11,-9999,-9999,-9999,-9999
09/28/12,Smoke RMK 104 (Smoke #15),47.1969,-120.9564,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+28+09+12+M,16,31,0,1.0,-9999,22.6,26.1,18.1,33,52,13,939.0,13.8,14.1,12.6,1.64,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,22.00,31.00,24.00,15.00,13.00
09/28/12,Smoke RMK 105 (Smoke #17),44.2609,-121.1469,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+28+09+12+M,14,18,4,1.1,144,19.2,30.8,12.2,27,36,15,907.2,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,15.00,17.00,16.00,14.00,14.00,15.00,15.00,14.00,16.00,16.00,16.00,16.00,15.00,14.00,14.00,16.00,18.00,16.00,14.00,13.00,10.00,4.00,8.00,8.00
09/28/12,Smoke RMK 106 (Smoke #66),47.2532,-120.6662,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+28+09+12+M,357,860,0,0.8,-9999,14.6,27.1,7.0,62,85,20,922.0,12.3,14.4,11.2,1.60,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,38.00,37.00,70.00,104.00,176.00,258.00,359.00,516.00,615.00,699.00,812.00,849.00,860.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,0.00
09/28/12,Smoke RMK 107 (Smoke #67),47.5157,-120.4771,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+28+09+12+M,210,395,57,0.8,178,17.6,29.4,10.6,63,79,36,982.5,14.2,14.3,14.0,1.55,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,68.00,57.00,63.00,61.00,77.00,133.00,158.00,193.00,211.00,157.00,268.00,238.00,306.00,309.00,285.00,395.00,296.00,282.00,277.00,252.00,263.00,195.00,176.00,191.00
09/28/12,Smoke RMK 112 (Smoke #11),46.2237,-114.1879,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+28+09+12+M,189,375,58,0.6,-9999,9.9,26.7,5.5,82,92,43,-9999,14.2,14.3,13.9,0.27,15:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,58.00,58.00,65.00,66.00,114.00,375.00,328.00,291.00,188.00,201.00,175.00,184.00,228.00,183.00,167.00,209.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
09/28/12,Smoke RMK 113 (Smoke #16),47.2309,-119.8686,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+28+09+12+M,39,111,15,0.8,27,18.2,29.3,9.5,52,76,30,-9999,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,15.00,16.00,16.00,25.00,26.00,26.00,27.00,15.00,15.00,22.00,18.00,22.00,22.00,21.00,38.00,36.00,32.00,54.00,44.00,46.00,69.00,47.00,79.00,101.00
09/28/12,Smoke RMK 114 (Smoke #19),48.0517,-119.9066,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+28+09+12+M,29,54,12,1.1,335,19.9,28.8,12.6,46,63,28,-9999,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,11.00,12.00,13.00,25.00,54.00,36.00,30.00,30.00,28.00,24.00,24.00,26.00,24.00,22.00,24.00,24.00,23.00,23.00,24.00,28.00,33.00,33.00,43.00,45.00
09/28/12,Smoke RMK 115 (Smoke #20),45.7134,-121.5005,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+28+09+12+M,472,484,465,2.3,-9999,29.0,29.7,28.1,37,43,31,-9999,12.9,12.9,12.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,465.00,484.00
