,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
06/13/24,Smoke RMK 100 (Smoke #659),44.022,-121.2601,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+13+06+24+M,2,5,1,1.0,347,16.6,28.1,2.1,37,72,21,888.6,14.4,14.5,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,2.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,3.00,4.00,4.00,5.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
06/13/24,Smoke RMK 105 (Smoke #17),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+13+06+24+M,2,3,1,1.7,-9999,33.7,35.6,31.9,21,27,14,826.6,14.5,14.5,14.5,1.67,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00,3.00
06/13/24,Smoke RMK 109 (Smoke #84),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+13+06+24+M,2,3,1,2.0,-9999,34.6,35.2,33.4,25,30,18,824.7,14.5,14.5,14.5,1.67,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00,3.00
06/13/24,Smoke RMK 122 (Smoke #69),43.9977,-121.4053,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+13+06+24+M,8,53,1,0.9,343,14.9,26.5,3.0,40,72,23,873.6,14.4,14.5,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,9.00,25.00,53.00,40.00,5.00,38.00,6.00,2.00,2.00,1.00,2.00,2.00,1.00,1.00
06/13/24,Smoke RMK 127 (Smoke #454),40.6232,-111.2282,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+13+06+24+M,26,97,1,1.4,66,24.7,35.0,15.5,34,54,14,795.7,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,2.00,2.00,2.00,3.00,3.00,12.00,62.00,70.00,97.00,73.00,57.00,39.00,37.00,46.00,35.00,34.00,33.00,13.00,2.00,2.00,1.00,1.00,1.00,2.00
06/13/24,Smoke USFS R2-65,39.0994,-104.8761,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+13+06+24+M,7,23,2,1.4,52,24.2,35.1,11.3,36,70,10,789.6,14.6,14.6,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,6.00,2.00,2.00,4.00,13.00,23.00,9.00,6.00,6.00,18.00,17.00,8.00,5.00,4.00,5.00,10.00,4.00,2.00,2.00,2.00,2.00,2.00,3.00,9.00
06/13/24,Smoke USFS R1-307,46.5842,-112.0421,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1307+13+06+24+M,1,2,0,1.2,346,19.1,32.2,7.5,27,50,13,-9999,14.1,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1307,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
06/13/24,Smoke USFS R2-264,40.7421,-105.5085,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2264+13+06+24+M,1,1,0,1.7,288,23.1,33.9,11.9,33,68,7,775.7,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=2264,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00
06/13/24,AQB Smoke EBAM T-1,33.3504,-105.6762,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat1+13+06+24+M,5,14,-4,1.0,172,22.1,32.9,10.3,0,-9999,-9999,-9999,14.3,14.3,14.2,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat1,-4.00,3.00,3.00,2.00,2.00,1.00,3.00,9.00,1.00,4.00,7.00,1.00,13.00,1.00,8.00,8.00,9.00,14.00,10.00,6.00,9.00,-4.00,4.00,8.00
