,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
05/29/17,Smoke RMK 104 (Smoke #15),33.3995,-110.8678,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+29+05+17+M,6,13,0,0.7,104,93.0,95.8,85.4,18,37,4,895.4,14.0,14.2,13.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,1.00,5.00,10.00,10.00,8.00,7.00,9.00,9.00,9.00,9.00,8.00,9.00,9.00,9.00,13.00,5.00,2.00,0.00,2.00,4.00,4.00,3.00,0.00,1.00
05/29/17,Smoke RMK 105 (Smoke #17),33.3779,-110.7707,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+29+05+17+M,12,36,1,1.0,131,24.2,37.2,10.6,23,46,6,888.9,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,1.00,6.00,4.00,1.00,2.00,11.00,15.00,21.00,33.00,36.00,33.00,29.00,26.00,21.00,15.00,9.00,4.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00
05/29/17,Smoke RMK 107 (Smoke #67),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+29+05+17+M,1,1,0,0.3,1,18.2,25.7,10.8,1,-9999,-9999,830.8,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
05/29/17,Smoke RMK 113 (Smoke #16),31.212,-82.3852,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+29+05+17+M,7,20,0,1.1,-9999,30.9,39.9,24.4,69,95,33,-9999,13.7,14.1,12.6,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,7.00,7.00,13.00,14.00,15.00,-9999,17.00,19.00,20.00,17.00
05/29/17,Smoke RMK 118 (Smoke #23),30.8324,-82.0041,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+29+05+17+M,5,8,3,0.9,353,34.2,43.4,27.0,62,93,31,1012.0,13.9,14.0,13.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,5.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,7.00,7.00,6.00,7.00,7.00,6.00,5.00,6.00,7.00,7.00
05/29/17,Smoke USFS R9-60,46.7048,-92.2151,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids960+29+05+17+M,0,1,0,1.1,231,15.3,20.7,12.8,79,89,60,977.5,14.3,14.3,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s960,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
05/29/17,Smoke USFS R9-16,46.7048,-92.2151,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids916+29+05+17+M,1,2,0,1.2,221,15.1,18.4,12.6,79,89,66,978.7,14.2,14.2,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s916,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00
05/29/17,Smoke USFS R1-53,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+29+05+17+M,1,1,0,1.0,131,22.1,34.1,10.6,48,85,16,927.0,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
05/29/17,Smoke USFS R2-69,38.9793,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+29+05+17+M,2,4,0,0.3,1,10.2,20.4,-0.2,1,1,0,760.7,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,1.00,1.00,1.00,1.00,2.00,2.00,4.00,3.00,4.00,3.00,3.00,4.00,3.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
05/29/17,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+29+05+17+M,3,11,-5,2.9,-9999,15.8,20.6,11.4,0,-9999,-9999,-9999,14.3,14.3,14.2,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,5.00,2.00,7.00,8.00,10.00,3.00,3.00,-1.00,3.00,2.00,3.00,0.00,5.00,-9999,8.00,11.00,-3.00,-2.00,-1.00,-5.00,-3.00,2.00,-2.00,8.00
05/29/17,Smoke USFS R3-86,35.687,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+29+05+17+M,1,14,-5,0.6,109,16.7,24.0,10.7,0,-9999,-9999,-9999,14.1,14.1,14.0,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,1.00,-5.00,3.00,1.00,-2.00,-4.00,0.00,2.00,-1.00,-1.00,3.00,0.00,1.00,3.00,1.00,-3.00,14.00,8.00,5.00,0.00,0.00,-4.00,4.00,4.00
05/29/17,Smoke NPS Yosemite 01,37.6745,-119.7839,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmy1+29+05+17+M,8,17,2,0.7,-9999,21.4,33.3,10.0,47,80,18,-9999,14.4,14.4,14.4,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smy1,9.00,5.00,4.00,9.00,11.00,11.00,-9999,2.00,11.00,4.00,4.00,4.00,8.00,17.00,10.00,8.00,5.00,12.00,10.00,14.00,9.00,5.00,6.00,10.00
