,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/01/21,Smoke RMK 112 (Smoke #11),37.3502,-108.2907,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+01+10+21+M,2,4,0,1.0,133,7.6,14.6,3.6,75,91,49,784.5,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,0.00,3.00,3.00,4.00,4.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,4.00,4.00,3.00,3.00
10/01/21,Smoke USFS R2-78,39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids278+01+10+21+M,5,11,1,0.9,185,9.7,20.3,4.5,59,75,36,830.3,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s278,10.00,11.00,10.00,9.00,8.00,6.00,3.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,3.00,3.00,3.00,4.00,3.00,4.00,5.00,8.00,11.00
10/01/21,Smoke USFS R3-28,35.6715,-105.9556,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+01+10+21+M,3,24,-5,1.6,344,31.4,32.5,26.8,100,-9999,-9999,-9999,14.2,14.2,14.1,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,-4.00,0.00,2.00,-1.00,6.00,-4.00,16.00,6.00,-5.00,-3.00,-4.00,3.00,-3.00,3.00,2.00,0.00,7.00,12.00,18.00,4.00,24.00,-5.00,5.00,-5.00
10/01/21,Smoke USFS 3016,45.5486,-113.931,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids316+01+10+21+M,19,45,0,0.6,341,12.1,24.9,3.1,47,72,20,867.8,14.2,14.4,14.0,1.42,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s316,0.00,0.00,1.00,10.00,18.00,22.00,21.00,34.00,40.00,41.00,26.00,28.00,26.00,24.00,33.00,27.00,45.00,43.00,8.00,2.00,4.00,1.00,1.00,0.00
10/01/21,AQB Smoke EBAM T-1,36.7575,-108.1824,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat1+01+10+21+M,2,2,2,0.9,62,14.8,20.7,12.3,1,1,0,-9999,14.4,14.4,14.4,0.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat1,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
10/01/21,AQB Smoke EBAM T-2,36.7576,-108.1823,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat2+01+10+21+M,5,27,-5,0.9,76,8.0,17.4,4.0,1,1,0,-9999,13.9,14.2,13.7,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat2,-5.00,2.00,-3.00,5.00,7.00,6.00,3.00,0.00,0.00,7.00,-2.00,-1.00,-1.00,3.00,-1.00,2.00,-3.00,7.00,10.00,6.00,27.00,10.00,18.00,27.00
