,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/11/20,Smoke RMK 105 (Smoke #17),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+11+09+20+M,3,4,2,2.0,-9999,18.6,21.9,15.4,31,49,22,824.3,14.1,14.3,12.6,1.97,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.00,3.00,4.00,4.00,3.00,2.00,3.00,2.00,2.00
09/11/20,Smoke RMK 115 (Smoke #20),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+11+09+20+M,11,17,6,0.3,-9999,18.4,18.9,18.1,28,32,24,823.4,14.1,14.1,14.1,1.97,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.00,9.00
09/11/20,Smoke RMK 116 (Smoke #21),38.2473,-119.22,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+11+09+20+M,34,44,15,1.1,193,11.8,30.4,-3.1,33,65,5,-9999,14.3,14.4,14.0,1.88,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,15.00,17.00,39.00,44.00,41.00,42.00,39.00,42.00,39.00,38.00,37.00,39.00,39.00,39.00,40.00,39.00,39.00,35.00,32.00,28.00,25.00,24.00,20.00,17.00
09/11/20,Smoke RMK 122 (Smoke #69),38.9986,-119.163,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+11+09+20+M,15,37,4,0.9,302,18.6,35.7,5.1,22,51,1,868.0,14.2,14.4,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,3.00,4.00,5.00,6.00,8.00,8.00,8.00,8.00,6.00,7.00,8.00,11.00,15.00,19.00,20.00,25.00,27.00,33.00,37.00,34.00,14.00,8.00,10.00,16.00
09/11/20,Smoke RMK 123 (Smoke #209),39.7143,-105.1241,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids209+11+09+20+M,9,16,0,1.0,-9999,9.1,19.6,2.1,60,88,1,827.7,14.3,14.4,13.2,1.91,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s209,-9999,-9999,0.00,8.00,13.00,14.00,16.00,12.00,14.00,16.00,15.00,15.00,12.00,12.00,11.00,9.00,4.00,6.00,5.00,7.00,7.00,5.00,5.00,5.00
09/11/20,Smoke RMK 126 (Smoke #217),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+11+09+20+M,5,6,4,2.1,-9999,13.3,20.1,7.4,32,48,22,825.4,13.7,14.1,13.5,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.00,6.00,6.00,4.00,4.00,4.00,5.00,5.00
09/11/20,Smoke USFS R1-52,48.2757,-112.8356,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+11+09+20+M,2,6,0,0.9,184,20.8,32.1,11.3,31,60,14,860.3,14.1,14.2,13.9,1.01,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,0.00,0.00,0.00,2.00,4.00,4.00,4.00,6.00,5.00,3.00,2.00,2.00,2.00,2.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/11/20,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+11+09+20+M,5,25,-5,1.4,290,11.6,21.8,6.3,0,-9999,-9999,-9999,14.2,14.2,14.1,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,1.00,-4.00,4.00,9.00,4.00,4.00,7.00,10.00,2.00,7.00,11.00,6.00,7.00,9.00,-3.00,0.00,25.00,12.00,5.00,7.00,3.00,-2.00,1.00,3.00
09/11/20,Smoke NPS Yosemite 01,37.8774,-119.3433,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmy1+11+09+20+M,65,171,7,0.7,-9999,8.2,22.2,-1.1,40,63,6,-9999,14.4,14.4,14.4,16.62,23:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smy1,-9999,118.00,122.00,117.00,101.00,114.00,101.00,41.00,27.00,31.00,17.00,28.00,12.00,11.00,8.00,9.00,7.00,12.00,-9999,47.00,64.00,124.00,151.00,171.00
