,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
06/26/19,Smoke RMK 104 (Smoke #15),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+26+06+19+M,1,2,0,1.5,-9999,34.5,36.5,32.5,14,17,9,819.8,13.9,14.0,13.9,1.88,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,1.00,1.00,2.00
06/26/19,Smoke RMK 109 (Smoke #84),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+26+06+19+M,1,6,0,1.3,178,23.4,35.3,15.3,29,48,9,825.6,14.1,14.3,14.0,1.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,6.00,3.00,0.00,0.00
06/26/19,Smoke RMK 115 (Smoke #20),37.7093,-108.7405,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+26+06+19+M,4,17,1,2.6,-9999,22.1,29.8,14.0,20,30,11,777.7,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.00,10.00,8.00,6.00,8.00,5.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00
06/26/19,Smoke RMK 116 (Smoke #21),33.4053,-110.8225,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+26+06+19+M,3,5,0,0.9,-9999,19.9,33.8,11.0,26,40,8,-9999,14.2,14.3,14.0,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,0.00,4.00,0.00,1.00,3.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,2.00,0.00,-9999,-9999,-9999,-9999,-9999,-9999
06/26/19,Smoke RMK 118 (Smoke #23),33.2787,-111.1148,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+26+06+19+M,0,0,0,0.6,-9999,22.7,35.6,12.6,20,34,8,918.0,14.0,14.1,13.8,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,-9999,-9999,-9999,-9999
06/26/19,Smoke USFS R1-52,46.9269,-114.0961,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+26+06+19+M,0,0,0,0.9,-9999,15.2,27.2,10.7,72,89,28,897.6,14.1,14.2,14.0,2.00,13:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
06/26/19,Smoke USFS R1-53,48.9712,-115.1951,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+26+06+19+M,23,28,20,0.6,152,18.3,31.1,7.9,61,97,23,910.8,14.2,14.4,14.0,1.22,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,24.00,23.00,23.00,21.00,21.00,21.00,21.00,22.00,26.00,22.00,21.00,21.00,20.00,21.00,21.00,22.00,23.00,24.00,24.00,24.00,25.00,26.00,27.00,28.00
06/26/19,Smoke USFS R2-69,38.9793,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+26+06+19+M,2,4,0,0.3,1,16.0,32.0,3.2,1,1,0,759.1,14.3,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,1.00,1.00,2.00,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00
06/26/19,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+26+06+19+M,7,39,-5,2.2,-9999,22.5,28.5,14.9,0,-9999,-9999,-9999,14.0,14.1,13.8,16.65,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,7.00,7.00,13.00,39.00,21.00,12.00,-9999,16.00,12.00,10.00,11.00,8.00,3.00,4.00,18.00,-5.00,-5.00,-5.00,-5.00,-5.00,-3.00,1.00,-1.00,-2.00
06/26/19,Smoke RMK 412 (EBAM #840),37.4772,-108.487,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide840+26+06+19+M,4,17,-5,0.8,5,14.2,26.7,3.1,29,51,10,-9999,14.3,14.4,14.3,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e840,4.00,4.00,8.00,-5.00,5.00,1.00,8.00,8.00,4.00,11.00,8.00,4.00,5.00,2.00,5.00,5.00,17.00,5.00,6.00,3.00,1.00,3.00,2.00,2.00
06/26/19,Smoke RMK 414 (EBAM #882),37.5112,-108.4835,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide882+26+06+19+M,4,12,-5,1.2,145,14.0,23.3,5.3,28,51,7,-9999,14.1,14.2,14.0,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e882,-1.00,3.00,6.00,2.00,9.00,8.00,2.00,4.00,12.00,1.00,6.00,7.00,4.00,5.00,-5.00,0.00,12.00,2.00,4.00,0.00,5.00,2.00,2.00,5.00
06/26/19,Smoke RMK 415 (EBAM #925),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide925+26+06+19+M,12,30,3,1.5,-9999,29.4,30.9,28.2,11,13,9,-9999,14.3,14.3,14.2,15.90,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.00,10.00,5.00
