,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/21/13,Smoke #13,43.8051,-115.1306,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm13+21+08+13+M,30,244,0,0.3,2,20.5,33.7,7.6,39,75,13,836.8,14.1,14.3,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm13,6.00,6.00,7.00,3.00,5.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,9.00,30.00,37.00,70.00,88.00,108.00,244.00,37.00,21.00,21.00,10.00
08/21/13,Smoke RMK 113 (Smoke #16),42.5463,-123.4187,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+21+08+13+M,13,71,1,1.7,2,27.2,40.6,19.6,31,57,18,-9999,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,1.00,1.00,2.00,2.00,3.00,5.00,5.00,3.00,3.00,3.00,8.00,64.00,71.00,52.00,35.00,22.00
08/21/13,Smoke RMK 114 (Smoke #19),44.1168,-115.4228,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+21+08+13+M,915,928,889,0.7,-9999,18.8,39.6,7.5,44,74,13,-9999,14.2,14.4,13.9,2.00,20:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,887.00,889.00,893.00,901.00,909.00,915.00,919.00,921.00,923.00,925.00,925.00,927.00,927.00,928.00,928.00,926.00,922.00,915.00,910.00,904.00,896.00,-9999,-9999,-9999
08/21/13,Smoke RMK 116 (Smoke #21),44.5044,-114.2225,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+21+08+13+M,11,25,3,1.0,332,25.6,38.6,14.7,23,43,5,-9999,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,4.00,7.00,3.00,7.00,5.00,3.00,4.00,10.00,8.00,7.00,8.00,11.00,13.00,25.00,19.00,18.00,15.00,14.00,18.00,20.00,16.00,6.00,4.00,8.00
08/21/13,Smoke RMK 118 (Smoke #23),42.7355,-123.4242,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+21+08+13+M,7,18,2,1.2,135,23.9,40.9,15.2,49,76,16,961.1,14.0,14.2,13.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,3.00,2.00,3.00,6.00,3.00,4.00,4.00,3.00,3.00,4.00,4.00,5.00,5.00,4.00,5.00,8.00,13.00,18.00,10.00,7.00,10.00,11.00,10.00,12.00
08/21/13,Smoke #86,46.9273,-114.0971,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm86+21+08+13+M,4,15,0,1.4,334,22.8,35.0,10.7,31,59,12,905.4,13.8,13.9,13.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm86,5.00,2.00,3.00,1.00,1.00,1.00,0.00,0.00,1.00,3.00,1.00,0.00,1.00,0.00,5.00,8.00,5.00,11.00,10.00,11.00,15.00,5.00,6.00,2.00
08/21/13,Smoke USFS R1-52,46.7534,-114.0903,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+21+08+13+M,355,915,10,1.4,278,21.5,32.2,10.5,38,66,12,905.4,14.1,14.3,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,28.00,43.00,38.00,33.00,44.00,49.00,210.00,293.00,279.00,472.00,596.00,683.00,811.00,912.00,904.00,913.00,915.00,853.00,300.00,79.00,24.00,21.00,16.00,32.00
08/21/13,Smoke USFS R1-53,47.8342,-112.2704,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+21+08+13+M,1,4,0,1.3,-9999,27.9,31.1,21.8,25,37,20,879.6,12.7,12.8,12.4,1.78,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,-9999,-9999,4.00,0.00,0.00,1.00
08/21/13,Smoke USFS R1-39,47.4929,-112.3972,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids139+21+08+13+M,6,20,1,1.5,-9999,19.4,31.4,7.2,36,62,15,876.4,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s139,1.00,1.00,1.00,1.00,3.00,2.00,3.00,4.00,7.00,9.00,9.00,10.00,13.00,18.00,20.00,17.00,6.00,3.00,2.00,-9999,2.00,2.00,2.00,2.00
