,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/02/22,Smoke RMK 100 (Smoke #659),42.4997,-123.3715,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+02+09+22+M,66,78,54,0.7,-9999,31.4,37.8,27.1,42,52,25,725.6,14.1,14.5,13.2,1.40,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,31.00,-9999,-9999,-9999,-9999,78.00,66.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
09/02/22,Smoke RMK 102 (Smoke #661),42.2891,-123.2312,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids661+02+09+22+M,110,244,28,0.8,287,25.2,39.3,13.0,53,87,17,725.4,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s661,25.00,28.00,51.00,196.00,177.00,141.00,107.00,89.00,87.00,85.00,83.00,85.00,90.00,94.00,98.00,99.00,102.00,109.00,116.00,244.00,161.00,155.00,125.00,70.00
09/02/22,Smoke RMK 103 (Smoke #662),44.5169,-116.0417,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids662+02+09+22+M,64,235,13,0.5,-9999,19.9,35.9,7.4,50,84,13,643.2,14.6,14.6,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s662,15.00,13.00,20.00,78.00,58.00,82.00,32.00,54.00,78.00,35.00,34.00,33.00,40.00,38.00,36.00,38.00,38.00,51.00,83.00,235.00,193.00,95.00,69.00,-9999
09/02/22,Smoke RMK 105 (Smoke #17),44.7312,-116.0808,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+02+09+22+M,45,176,18,0.8,255,15.7,31.5,1.4,46,85,12,6.4,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,19.00,18.00,24.00,27.00,37.00,48.00,41.00,36.00,33.00,33.00,32.00,33.00,32.00,34.00,36.00,35.00,40.00,39.00,41.00,116.00,176.00,51.00,39.00,35.00
09/02/22,Smoke RMK 113 (Smoke #16),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+02+09+22+M,0,1,0,1.0,179,27.5,37.2,19.1,24,38,14,827.7,14.1,14.2,14.0,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/02/22,Smoke RMK 114 (Smoke #19),45.2538,-113.8884,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+02+09+22+M,32,74,13,1.1,108,17.6,33.8,3.2,40,82,14,883.8,14.2,14.4,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,25.00,13.00,15.00,20.00,18.00,20.00,15.00,19.00,24.00,49.00,56.00,64.00,66.00,74.00,45.00,22.00,20.00,21.00,27.00,32.00,23.00,23.00,33.00,35.00
09/02/22,Smoke RMK 115 (Smoke #20),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+02+09+22+M,161,181,0,1.1,-9999,26.2,34.9,18.5,22,34,11,827.0,14.0,14.2,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,170.00,170.00,170.00,175.00,175.00,175.00,177.00,177.00,177.00,179.00,179.00,179.00,180.00,181.00,179.00,180.00,180.00,179.00,176.00,175.00,175.00,175.00,-9999,1.00
09/02/22,Smoke RMK 118 (Smoke #23),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+02+09+22+M,0,2,0,0.9,-9999,20.4,29.3,13.0,47,50,20,826.8,14.0,14.1,13.9,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,1.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,0.00
09/02/22,Smoke RMK 121 (Smoke #68),44.8519,-113.6193,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+02+09+22+M,26,55,14,1.3,119,18.8,34.9,5.9,52,84,23,847.3,14.2,14.4,14.0,1.67,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,75.00,55.00,38.00,38.00,47.00,39.00,33.00,30.00,28.00,25.00,23.00,21.00,18.00,18.00,15.00,15.00,15.00,14.00,18.00,18.00,18.00,18.00,21.00,29.00
