,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/22/20,Smoke RMK 106 (Smoke #66),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+22+08+20+M,57,73,33,0.7,-9999,29.6,36.2,24.8,23,32,17,894.3,14.4,14.4,14.4,2.00,5:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,18.00,33.00,47.00,64.00,70.00,73.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/22/20,Smoke RMK 107 (Smoke #67),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+22+08+20+M,27,45,8,1.2,-9999,37.0,39.3,32.3,10,17,7,823.0,13.2,13.3,13.1,1.96,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.00,45.00,43.00,25.00,23.00,18.00,17.00
08/22/20,Smoke RMK 108 (Smoke #456),39.652,-106.8285,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids456+22+08+20+M,31,45,14,0.8,179,19.6,31.5,7.9,38,86,9,807.7,14.1,14.3,13.9,1.90,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s456,27.00,26.00,22.00,21.00,19.00,18.00,37.00,45.00,44.00,44.00,43.00,43.00,42.00,42.00,40.00,39.00,41.00,44.00,20.00,14.00,16.00,18.00,19.00,18.00
08/22/20,Smoke RMK 109 (Smoke #84),39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+22+08+20+M,21,30,11,0.9,-9999,25.5,37.0,20.2,31,40,19,824.2,14.1,14.2,14.0,2.00,14:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,32.00,30.00,30.00,29.00,28.00,26.00,24.00,21.00,19.00,17.00,13.00,11.00,11.00,15.00,23.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/22/20,Smoke RMK 112 (Smoke #11),39.1628,-108.7301,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+22+08+20+M,65,127,13,1.0,140,31.3,44.6,22.0,33,61,10,855.9,14.0,14.1,13.9,1.88,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,39.00,57.00,64.00,68.00,73.00,71.00,83.00,91.00,127.00,118.00,108.00,96.00,90.00,88.00,84.00,81.00,79.00,37.00,33.00,28.00,23.00,20.00,17.00,17.00
08/22/20,Smoke RMK 114 (Smoke #19),40.5113,-106.0105,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+22+08+20+M,22,41,9,1.4,126,15.9,32.0,3.3,32,54,6,-9999,14.2,14.4,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,8.00,17.00,21.00,19.00,17.00,13.00,9.00,9.00,13.00,22.00,30.00,35.00,37.00,39.00,41.00,40.00,38.00,32.00,23.00,20.00,14.00,9.00,10.00,12.00
08/22/20,Smoke RMK 115 (Smoke #20),39.7143,-105.1238,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+22+08+20+M,0,4,0,0.6,-9999,21.0,30.1,14.8,27,37,17,824.4,14.1,14.2,14.0,2.00,18:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,-9999,-9999,-9999,-9999
08/22/20,Smoke RMK 119 (Smoke #24),39.325,-108.2034,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+22+08+20+M,19,34,1,0.9,200,22.6,38.0,10.4,28,53,4,846.9,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,34.00,32.00,32.00,34.00,32.00,19.00,15.00,14.00,4.00,3.00,4.00,1.00,5.00,11.00,10.00,15.00,18.00,23.00,23.00,26.00,24.00,26.00,27.00,29.00
08/22/20,Smoke RMK 123 (Smoke #209),39.9348,-106.1692,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids209+22+08+20+M,48,87,12,1.9,-9999,14.7,28.4,3.7,33,57,8,747.3,13.4,14.3,12.5,1.96,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s209,-9999,-9999,-9999,12.00,23.00,25.00,27.00,38.00,82.00,87.00,74.00,58.00,64.00,64.00,54.00,59.00,42.00,60.00,44.00,52.00,58.00,41.00,30.00,29.00
