,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/13/15,Smoke RMK 110 (Smoke #215),48.6439,-118.7378,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+13+10+15+M,3,8,0,0.3,72,14.3,29.8,4.8,55,83,23,927.9,14.3,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,1.00,1.00,2.00,2.00,4.00,4.00,4.00,3.00,2.00,2.00,1.00,1.00,3.00,2.00,2.00,2.00,8.00,7.00,3.00,2.00,2.00,3.00,2.00,1.00
10/13/15,Smoke RMK 116 (Smoke #21),47.4687,-123.8472,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+13+10+15+M,10,101,0,0.3,351,15.2,17.9,14.1,93,95,80,-9999,14.3,14.3,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,11.00,9.00,7.00,6.00,5.00,4.00,2.00,1.00,0.00,0.00,0.00,101.00
10/13/15,Smoke RMK 118 (Smoke #23),39.8859,-105.7635,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+13+10+15+M,1,3,0,2.5,17,8.7,20.1,0.4,39,62,19,730.4,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/13/15,Smoke RMK 131 (USFS R2-924),39.1003,-105.0937,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+13+10+15+M,2,27,0,1.3,180,13.3,30.1,2.3,38,71,8,771.0,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,27.00,4.00,4.00,0.00,0.00
10/13/15,Smoke USFS R1-52,47.5354,-113.7208,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+13+10+15+M,5,18,0,0.5,40,12.6,18.7,8.7,58,71,36,890.4,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,0.00,1.00,1.00,2.00,3.00,4.00,18.00,9.00,5.00,11.00,7.00,6.00,5.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,3.00,3.00,2.00
10/13/15,Smoke USFS R2-78,38.7101,-108.1508,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids278+13+10+15+M,2,14,0,0.3,1,16.2,32.2,3.4,0,1,0,852.5,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s278,0.00,0.00,0.00,0.00,0.00,0.00,7.00,14.00,1.00,1.00,2.00,3.00,4.00,5.00,7.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/13/15,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+13+10+15+M,2,17,-5,1.6,55,16.4,25.4,8.7,0,-9999,-9999,-10.0,14.4,14.4,14.3,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,5.00,9.00,2.00,3.00,2.00,2.00,4.00,-1.00,2.00,0.00,4.00,1.00,1.00,6.00,3.00,17.00,9.00,-1.00,-1.00,-5.00,-5.00,-5.00,-5.00,-3.00
10/13/15,Smoke USFS R3-86,35.687,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+13+10+15+M,1,16,-5,0.3,350,14.5,25.7,4.5,0,-9999,-9999,-10.0,14.3,14.3,14.2,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,-1.00,3.00,-2.00,2.00,2.00,4.00,4.00,16.00,2.00,5.00,2.00,-2.00,-1.00,-1.00,2.00,-2.00,-5.00,10.00,-1.00,3.00,3.00,-5.00,-5.00,-5.00
10/13/15,Smoke NPS Yosemite 01,37.8931,-119.8419,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmy1+13+10+15+M,13,36,1,0.3,224,20.0,27.9,15.3,38,50,19,-10.0,14.4,14.4,14.4,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smy1,6.00,1.00,5.00,6.00,4.00,4.00,11.00,6.00,36.00,30.00,24.00,27.00,25.00,20.00,29.00,29.00,21.00,1.00,7.00,9.00,4.00,15.00,1.00,2.00
