,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/10/21,Smoke RMK 105 (Smoke #17),47.0994,-110.8376,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+10+08+21+M,0,2,0,1.7,74,15.0,27.0,6.7,55,80,28,853.4,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,1.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08/10/21,Smoke RMK 109 (Smoke #84),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+10+08+21+M,46,61,32,1.2,33,29.0,37.9,19.9,23,38,10,825.8,14.1,14.2,14.0,1.90,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,37.00,38.00,35.00,34.00,38.00,32.00,38.00,41.00,42.00,41.00,40.00,41.00,44.00,58.00,54.00,53.00,55.00,61.00,58.00,52.00,46.00,49.00,50.00,51.00
08/10/21,Smoke RMK 113 (Smoke #16),46.5431,-110.9058,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+10+08+21+M,7,10,4,1.8,180,17.9,28.1,11.1,49,71,27,844.9,14.2,14.4,14.0,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,3.00,4.00,5.00,6.00,6.00,6.00,6.00,9.00,7.00,8.00,7.00,7.00,6.00,7.00,6.00,6.00,7.00,7.00,10.00,9.00,8.00,9.00,6.00,4.00
08/10/21,Smoke RMK 114 (Smoke #19),45.7919,-112.9406,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+10+08+21+M,6,18,3,2.0,182,10.4,21.7,0.5,51,84,19,-9999,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,3.00,3.00,3.00,5.00,5.00,4.00,3.00,5.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,4.00,6.00,13.00,18.00,11.00,8.00,5.00,5.00,6.00
08/10/21,Smoke RMK 115 (Smoke #20),45.6104,-113.448,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+10+08+21+M,6,21,2,2.0,37,9.7,22.4,-2.9,56,89,21,816.4,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,3.00,4.00,3.00,3.00,4.00,4.00,3.00,3.00,4.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,5.00,15.00,21.00,12.00,7.00,6.00,4.00
08/10/21,Smoke RMK 119 (Smoke #24),48.1653,-118.9841,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+10+08+21+M,19,103,2,2.4,341,24.0,39.1,13.8,52,84,21,948.9,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,6.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,2.00,3.00,4.00,4.00,4.00,3.00,4.00,19.00,50.00,90.00,103.00,82.00,40.00
08/10/21,Smoke RMK 125 (Smoke #216),45.412,-116.3294,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+10+08+21+M,18,19,18,1.1,-9999,39.5,40.3,38.6,12,12,11,947.7,14.0,14.0,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.00
08/10/21,Smoke RMK 130 (USFS R2-923),44.1706,-122.1609,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2923+10+08+21+M,8,13,4,1.3,-9999,34.1,35.5,32.8,26,-9999,-9999,959.8,13.9,13.9,13.8,1.95,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2923,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.00
08/10/21,Smoke RMK 131 (USFS R2-924),43.9717,-122.6671,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+10+08+21+M,57,352,2,0.8,138,26.2,39.2,17.2,61,92,28,975.1,14.0,14.2,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,-9999,2.00,2.00,3.00,4.00,3.00,3.00,3.00,4.00,8.00,14.00,23.00,33.00,52.00,69.00,102.00,160.00,283.00,352.00,192.00,36.00,5.00,3.00,3.00
08/10/21,Smoke #86,45.7574,-112.7822,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm86+10+08+21+M,13,24,3,1.7,-9999,27.1,30.4,18.5,26,41,18,836.1,14.0,14.1,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm86,6.00,6.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.00,14.00,13.00,24.00,23.00,15.00,12.00,11.00
08/10/21,Smoke USFS R1-52,47.2532,-115.9205,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+10+08+21+M,21,34,5,0.8,155,20.3,32.3,11.2,63,95,23,932.4,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,0.00,8.00,15.00,18.00,21.00,24.00,27.00,28.00,29.00,31.00,32.00,32.00,33.00,34.00,34.00,28.00,28.00,25.00,14.00,10.00,8.00,6.00,6.00,6.00
08/10/21,Smoke USFS R2-65,48.9357,-119.4363,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+10+08+21+M,8,17,1,1.1,168,23.6,34.9,14.6,35,64,16,975.2,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,4.00,4.00,4.00,3.00,4.00,5.00,6.00,7.00,7.00,8.00,9.00,10.00,10.00,11.00,10.00,11.00,11.00,11.00,13.00,13.00,17.00,9.00,4.00,2.00
08/10/21,Smoke USFS R3-28,35.6715,-105.9555,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+10+08+21+M,6,19,-4,1.7,352,31.9,-9999,-9999,100,-9999,-9999,-9999,14.0,14.1,13.9,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,8.00,18.00,3.00,-4.00,3.00,3.00,4.00,1.00,11.00,8.00,0.00,7.00,10.00,10.00,6.00,19.00,16.00,12.00,8.00,2.00,0.00,-2.00,8.00,3.00
08/10/21,Smoke RMK 407 (EBAM #231),48.6493,-118.7294,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide231+10+08+21+M,22,25,11,1.3,286,20.1,24.4,15.0,42,67,21,-9999,14.3,14.4,14.0,3.82,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e231,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,18.00,11.00,20.00,11.00,11.00
08/10/21,Smoke RMK 409 (EBAM #592),48.586,-120.4101,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide592+10+08+21+M,2,13,-5,1.4,-9999,23.6,31.6,18.4,32,45,19,-9999,14.2,14.2,14.2,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e592,2.00,1.00,8.00,4.00,2.00,7.00,9.00,4.00,6.00,10.00,13.00,-9999,7.00,3.00,0.00,2.00,-2.00,-1.00,-3.00,-3.00,-3.00,-5.00,-1.00,-1.00
08/10/21,Smoke RMK 410 (EBAM #787),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide787+10+08+21+M,116,1616,0,1.3,175,25.1,34.1,15.9,21,35,8,-9999,14.3,14.3,14.3,3.66,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e787,-9999,65.00,54.00,39.00,43.00,67.00,74.00,153.00,56.00,97.00,55.00,70.00,80.00,69.00,84.00,163.00,1616.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08/10/21,Smoke USFS R1-306,47.4663,-114.8796,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1306+10+08+21+M,11,16,5,1.4,232,22.6,35.9,11.4,50,84,21,-9999,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1306,12.00,14.00,11.00,10.00,10.00,9.00,9.00,9.00,9.00,15.00,16.00,14.00,15.00,14.00,13.00,13.00,13.00,15.00,14.00,12.00,10.00,10.00,5.00,6.00
08/10/21,Smoke USFS R1-307,46.753,-114.0901,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1307+10+08+21+M,7,11,5,1.0,162,19.8,31.5,11.0,62,90,28,-9999,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1307,4.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,6.00,5.00,5.00,5.00,6.00,6.00,6.00,7.00,8.00,8.00,10.00,11.00,8.00
08/10/21,Smoke USFS 3015,47.6927,-114.1832,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids315+10+08+21+M,10,17,4,1.5,84,21.8,31.6,15.5,47,66,27,913.0,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s315,7.00,8.00,9.00,17.00,16.00,12.00,13.00,12.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,9.00,10.00,9.00,10.00,10.00,11.00,9.00,8.00
08/10/21,Smoke USFS 3016,45.5485,-113.931,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids316+10+08+21+M,17,57,0,0.9,14,19.9,31.7,9.6,48,80,16,864.8,14.0,14.2,13.9,1.96,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s316,3.00,3.00,3.00,3.00,3.00,4.00,10.00,13.00,20.00,30.00,28.00,35.00,36.00,37.00,44.00,57.00,52.00,14.00,6.00,6.00,5.00,3.00,2.00,0.00
08/10/21,Lolo NF Smoke #1,47.1951,-114.8944,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsml1+10+08+21+M,2,4,1,0.8,106,20.1,30.6,11.0,57,90,27,922.1,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sml1,1.00,3.00,3.00,4.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,3.00
08/10/21,AQB Smoke EBAM T-1,36.7575,-108.1824,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat1+10+08+21+M,6,23,1,1.0,107,23.4,30.6,16.0,1,1,0,-9999,14.0,14.1,13.8,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat1,10.00,9.00,23.00,6.00,3.00,4.00,10.00,6.00,2.00,1.00,8.00,5.00,1.00,6.00,9.00,1.00,4.00,4.00,7.00,2.00,5.00,15.00,1.00,6.00
08/10/21,AQB Smoke EBAM T-2,36.7576,-108.1823,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat2+10+08+21+M,10,65,-5,1.0,146,21.2,30.9,12.0,1,1,0,-9999,14.1,14.1,14.0,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat2,-4.00,3.00,26.00,-5.00,-5.00,-5.00,1.00,-2.00,-3.00,1.00,-2.00,8.00,1.00,-3.00,-3.00,12.00,32.00,16.00,29.00,55.00,65.00,-5.00,25.00,-5.00
