,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
02/19/20,Smoke RMK 105 (Smoke #17),39.4065,-105.4824,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+19+02+20+M,1,3,1,0.8,290,-8.0,-0.6,-18.0,63,71,49,762.6,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,3.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00
02/19/20,Smoke RMK 107 (Smoke #67),39.3891,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+19+02+20+M,5,13,2,0.7,186,-6.0,-0.8,-15.7,75,86,57,793.5,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,2.00,3.00,4.00,5.00,4.00,2.00,3.00,7.00,13.00,6.00,2.00,3.00,2.00,2.00,2.00,4.00,7.00,6.00,6.00,6.00,3.00,3.00,5.00,6.00
02/19/20,Smoke RMK 111 (Smoke #455),37.7393,-109.4016,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+19+02+20+M,1,2,0,1.2,231,0.1,7.5,-5.0,43,51,31,779.5,13.7,14.2,13.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00
02/19/20,Smoke RMK 113 (Smoke #16),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+19+02+20+M,0,0,0,1.4,317,-4.6,-0.7,-6.9,76,90,67,829.7,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02/19/20,Smoke RMK 114 (Smoke #19),37.4697,-88.1585,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+19+02+20+M,6,17,2,0.8,20,4.5,11.1,-0.1,69,83,45,-9999,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,15.00,17.00,15.00,13.00,9.00,5.00,4.00,2.00,2.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,6.00,6.00,5.00,5.00,5.00,4.00,3.00,3.00
02/19/20,Smoke RMK 115 (Smoke #20),39.5949,-106.0068,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+19+02+20+M,4,15,0,1.1,174,-9.0,6.7,-19.8,64,77,34,722.8,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,0.00,1.00,3.00,5.00,12.00,15.00,8.00,5.00,7.00,5.00,5.00,5.00,2.00,5.00,3.00,3.00,5.00,3.00,2.00,0.00,0.00,0.00,0.00
02/19/20,Smoke RMK 128 (Smoke #457),37.7092,-109.3922,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids457+19+02+20+M,1,4,0,1.4,284,2.3,10.7,-2.9,46,55,31,789.5,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s457,2.00,2.00,4.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,2.00,1.00,2.00,1.00
02/19/20,Smoke USFS R2-69,38.9793,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+19+02+20+M,10,19,1,0.3,1,-7.9,2.5,-18.5,0,-9999,-9999,753.6,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,2.00,5.00,9.00,11.00,19.00,16.00,17.00,6.00,14.00,11.00,18.00,15.00,8.00,12.00,14.00,7.00,8.00,6.00,1.00,4.00,4.00,4.00,4.00,6.00
02/19/20,Smoke RMK 409 (EBAM #592),40.7768,-111.946,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide592+19+02+20+M,7,26,-5,1.5,284,-2.7,1.5,-6.8,55,76,26,-9999,14.2,14.3,14.2,16.68,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e592,3.00,3.00,4.00,8.00,8.00,3.00,7.00,0.00,7.00,10.00,-5.00,26.00,-1.00,15.00,6.00,-1.00,24.00,12.00,9.00,4.00,3.00,3.00,5.00,4.00
