,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/03/18,Smoke RMK 106 (Smoke #66),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+03+10+18+M,2,4,0,1.5,19,21.5,33.3,13.3,44,64,13,818.3,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,0.00,0.00,2.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,2.00,3.00,3.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/03/18,Smoke RMK 112 (Smoke #11),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+03+10+18+M,2,4,0,1.5,80,21.9,33.2,14.4,43,62,15,818.6,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,0.00,1.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/03/18,Smoke RMK 114 (Smoke #19),41.3076,-105.63,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+03+10+18+M,0,2,0,2.5,208,16.6,24.0,11.3,53,77,26,-9999,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
10/03/18,Smoke RMK 116 (Smoke #21),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+03+10+18+M,0,0,0,2.6,-9999,29.9,32.0,27.0,20,28,14,-9999,14.1,14.1,14.0,1.93,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,0.00,0.00
10/03/18,Smoke RMK 125 (Smoke #216),39.5141,-105.5038,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+03+10+18+M,1,6,0,1.7,296,14.8,24.3,7.2,53,85,22,731.5,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,2.00,1.00,6.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
10/03/18,Smoke USFS R2-69,38.9793,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+03+10+18+M,0,1,0,0.3,1,16.1,29.0,7.9,1,1,0,754.8,14.3,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/03/18,Smoke USFS R3-28,35.6714,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+03+10+18+M,2,9,-5,0.8,357,16.5,23.8,13.1,0,-9999,-9999,-9999,14.3,14.3,14.2,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,1.00,3.00,5.00,7.00,5.00,0.00,6.00,3.00,2.00,5.00,0.00,2.00,5.00,4.00,-5.00,1.00,9.00,-5.00,5.00,-2.00,-5.00,4.00,-3.00,4.00
10/03/18,Smoke USFS R3-86,35.6871,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+03+10+18+M,4,25,-5,0.3,37,23.8,32.4,19.3,0,1,0,-9999,14.4,14.4,14.2,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,-5.00,8.00,-5.00,25.00,14.00,-5.00,18.00,-5.00,-5.00,5.00,-5.00,14.00,7.00,4.00,3.00,-5.00,-5.00,-5.00,-5.00,4.00,23.00,-3.00,-4.00,18.00
10/03/18,Smoke RMK 408 (EBAM #418),37.7092,-108.7405,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide418+03+10+18+M,10,86,-5,2.5,219,9.7,15.5,6.6,74,92,40,-9999,13.7,13.9,13.6,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e418,-5.00,23.00,17.00,11.00,1.00,4.00,1.00,-5.00,-2.00,1.00,-1.00,8.00,-5.00,5.00,-5.00,-4.00,86.00,2.00,61.00,12.00,-1.00,24.00,2.00,1.00
10/03/18,Smoke RMK 415 (EBAM #925),37.4611,-108.5157,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide925+03+10+18+M,3,10,-5,1.5,123,14.4,22.1,10.0,74,97,36,-9999,14.3,14.3,14.2,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e925,11.00,-3.00,5.00,3.00,8.00,-5.00,10.00,9.00,8.00,8.00,2.00,-3.00,6.00,5.00,4.00,-5.00,-5.00,5.00,-1.00,1.00,10.00,-3.00,1.00,9.00
