,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
12/23/19,Smoke RMK 104 (Smoke #15),39.761,-105.6801,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+23+12+19+M,2,9,0,0.6,276,-0.6,11.5,-6.7,33,46,3,739.3,14.4,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,6.00,1.00,1.00,1.00,1.00,5.00,0.00,2.00,1.00,2.00,0.00,5.00,0.00,2.00,1.00,1.00,9.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
12/23/19,Smoke RMK 105 (Smoke #17),39.4065,-105.4825,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+23+12+19+M,1,10,0,1.0,288,3.6,15.4,-3.4,31,62,4,762.4,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,0.00,0.00,0.00,4.00,8.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12/23/19,Smoke RMK 107 (Smoke #67),39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+23+12+19+M,3,12,0,0.4,214,0.1,13.8,-6.6,67,88,17,791.8,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,0.00,0.00,1.00,2.00,2.00,2.00,2.00,5.00,4.00,9.00,10.00,12.00,7.00,1.00,0.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
12/23/19,Smoke RMK 110 (Smoke #215),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+23+12+19+M,2,4,0,0.3,1,9.5,14.6,7.2,0,1,0,820.0,14.3,14.4,14.2,1.88,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,3.00,4.00,4.00,4.00,3.00,2.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00
12/23/19,Smoke RMK 114 (Smoke #19),37.4696,-88.1585,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+23+12+19+M,5,19,1,0.7,28,9.5,20.3,3.8,67,85,42,-9999,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,2.00,2.00,2.00,12.00,19.00,9.00,3.00,2.00,13.00,8.00,8.00,2.00,3.00,3.00,5.00,3.00,6.00,5.00,3.00,2.00,1.00,1.00,1.00,2.00
12/23/19,Smoke RMK 115 (Smoke #20),39.5948,-106.0067,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+23+12+19+M,10,32,0,0.5,143,-3.6,12.6,-12.0,61,76,23,726.0,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,1.00,3.00,6.00,5.00,6.00,11.00,16.00,4.00,3.00,32.00,7.00,2.00,18.00,13.00,26.00,12.00,22.00,14.00,24.00,7.00,0.00,0.00,0.00,0.00
12/23/19,Smoke RMK 124 (Smoke #210),39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids210+23+12+19+M,2,5,0,0.3,1,7.7,15.4,4.2,1,-9999,-9999,822.6,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s210,2.00,4.00,4.00,5.00,4.00,4.00,3.00,2.00,1.00,1.00,0.00,1.00,1.00,5.00,4.00,4.00,3.00,2.00,2.00,1.00,2.00,1.00,0.00,0.00
12/23/19,Smoke USFS R2-69,38.9793,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+23+12+19+M,26,79,0,0.3,1,-2.7,9.4,-9.4,0,1,0,755.8,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,2.00,4.00,5.00,11.00,8.00,13.00,36.00,57.00,79.00,67.00,63.00,64.00,62.00,67.00,34.00,27.00,18.00,1.00,0.00,0.00,0.00,0.00
12/23/19,Smoke RMK 408 (EBAM #418),40.7768,-111.946,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide418+23+12+19+M,3,19,-5,2.9,-9999,8.1,11.0,6.6,26,57,12,-9999,14.0,14.1,13.8,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e418,4.00,2.00,0.00,6.00,-3.00,5.00,-1.00,1.00,2.00,3.00,2.00,5.00,-3.00,2.00,2.00,5.00,0.00,-9999,4.00,4.00,3.00,-5.00,19.00,9.00
