,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
11/23/16,Smoke RMK 105 (Smoke #17),34.6612,-84.4943,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+23+11+16+M,13,20,4,0.8,70,10.5,21.5,4.2,49,65,31,972.2,14.4,14.4,14.2,1.69,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,18.00,20.00,19.00,18.00,20.00,20.00,20.00,20.00,20.00,13.00,11.00,13.00,15.00,15.00,18.00,15.00,11.00,5.00,4.00,5.00,5.00,5.00,4.00,4.00
11/23/16,Smoke RMK 109 (Smoke #84),34.865,-84.3263,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+23+11+16+M,21,40,4,0.6,118,9.7,22.6,2.5,46,65,22,960.4,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,32.00,33.00,36.00,33.00,32.00,40.00,35.00,35.00,31.00,35.00,25.00,24.00,24.00,27.00,24.00,17.00,7.00,6.00,5.00,4.00,4.00,5.00,5.00,5.00
11/23/16,Smoke RMK 110 (Smoke #215),35.1543,-84.705,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+23+11+16+M,14,28,4,0.3,162,15.3,25.7,8.0,51,80,24,995.5,14.2,14.4,14.0,1.15,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,16.00,15.00,17.00,16.00,16.00,16.00,16.00,16.00,17.00,17.00,18.00,19.00,19.00,19.00,20.00,28.00,21.00,12.00,5.00,4.00,4.00,5.00,5.00,7.00
11/23/16,Smoke RMK 112 (Smoke #11),34.7721,-84.7699,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+23+11+16+M,13,29,3,1.2,228,12.1,21.6,5.3,43,58,29,995.2,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,21.00,22.00,22.00,22.00,25.00,24.00,24.00,28.00,29.00,26.00,17.00,10.00,6.00,8.00,11.00,10.00,3.00,3.00,3.00,3.00,4.00,4.00,3.00,3.00
11/23/16,Smoke RMK 117 (Smoke #22),37.4611,-108.5158,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+23+11+16+M,0,2,0,2.1,207,2.7,10.5,-2.7,72,86,46,786.2,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,0.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
11/23/16,Smoke RMK 118 (Smoke #23),40.8719,-109.5396,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+23+11+16+M,0,0,0,0.9,329,-1.6,6.7,-6.6,73,90,47,763.5,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11/23/16,Smoke RMK 121 (Smoke #68),37.0558,-88.1199,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+23+11+16+M,1,4,0,1.5,149,7.2,9.8,4.9,86,100,47,997.9,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,3.00,4.00,4.00,3.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11/23/16,Smoke USFS R9-60,34.7365,-83.3956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids960+23+11+16+M,10,16,3,0.7,179,8.3,17.2,2.5,54,69,31,970.0,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s960,16.00,13.00,12.00,11.00,13.00,14.00,14.00,15.00,14.00,14.00,14.00,14.00,14.00,15.00,16.00,14.00,9.00,5.00,4.00,3.00,3.00,3.00,4.00,4.00
11/23/16,Smoke USFS R9-16,34.8824,-83.3995,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids916+23+11+16+M,20,34,4,0.8,177,7.6,17.3,0.4,60,83,29,957.4,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s916,21.00,21.00,24.00,26.00,26.00,27.00,29.00,29.00,30.00,30.00,25.00,25.00,22.00,22.00,28.00,34.00,11.00,6.00,6.00,4.00,4.00,12.00,8.00,7.00
