,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/31/15,Smoke RMK 104 (Smoke #15),44.1342,-118.9704,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+31+08+15+M,2,9,0,0.9,186,13.1,29.1,0.8,64,92,24,857.5,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,1.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,6.00,5.00,9.00,4.00,3.00,1.00,1.00,1.00,0.00,0.00,0.00
08/31/15,Smoke RMK 107 (Smoke #67),48.65,-118.7391,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+31+08+15+M,37,91,5,1.1,8,13.9,21.0,10.4,68,100,33,918.6,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,19.00,24.00,25.00,27.00,40.00,45.00,50.00,68.00,78.00,91.00,86.00,88.00,72.00,35.00,24.00,14.00,9.00,8.00,8.00,5.00,5.00,18.00,34.00,34.00
08/31/15,Smoke RMK 109 (Smoke #84),42.1964,-122.714,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+31+08+15+M,4,5,3,1.0,261,19.1,31.5,10.8,60,86,27,945.9,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,2.00,3.00,5.00,5.00,5.00,4.00,4.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
08/31/15,Smoke RMK 110 (Smoke #215),48.6017,-118.1206,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+31+08+15+M,10,29,0,0.3,46,16.7,22.7,14.1,73,88,36,963.5,14.2,14.2,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,0.00,0.00,29.00,27.00,16.00,13.00,10.00,11.00,9.00,12.00,19.00,19.00,8.00,7.00,7.00,3.00,2.00,2.00,3.00,3.00,3.00,5.00,6.00,13.00
08/31/15,Smoke RMK 113 (Smoke #16),48.7105,-119.4341,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+31+08+15+M,3,3,3,0.6,-9999,20.3,-9999,-9999,63,-9999,-9999,-9999,14.1,14.1,14.1,1.30,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/31/15,Smoke RMK 116 (Smoke #21),47.4688,-123.8472,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+31+08+15+M,3,8,0,0.8,344,16.5,18.8,14.4,91,95,83,-9999,14.2,14.3,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,4.00,3.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,6.00,4.00,5.00,6.00,7.00,8.00
08/31/15,Smoke RMK 119 (Smoke #24),47.8449,-120.0097,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+31+08+15+M,0,2,0,0.3,2,19.6,23.2,17.1,45,51,35,964.0,14.2,14.2,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
08/31/15,Smoke RMK 120 (Smoke #65),46.9269,-114.0961,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm65+31+08+15+M,5,8,0,0.9,-9999,20.8,28.6,13.5,49,81,26,903.5,12.7,13.4,9.6,1.77,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm65,12.00,8.00,5.00,0.00,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,6.00,8.00,8.00,7.00
08/31/15,Smoke #25,45.9466,-117.4502,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm25+31+08+15+M,0,0,0,1.6,-9999,29.0,34.8,22.9,31,40,24,957.2,12.1,12.4,11.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,0.00,0.00,-9999,-9999,0.00
