,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/09/23,Smoke RMK 100 (Smoke #659),39.9918,-105.8418,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+09+10+23+M,8,38,1,1.0,208,6.7,21.3,-5.6,53,83,17,748.8,14.4,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,1.00,1.00,9.00,32.00,38.00,7.00,21.00,4.00,2.00,2.00,3.00,3.00,3.00,3.00,16.00,4.00,3.00,2.00,2.00,2.00,4.00,9.00,14.00,7.00
10/09/23,Smoke RMK 105 (Smoke #17),37.2271,-107.601,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+09+10+23+M,2,3,1,0.6,127,13.3,23.0,4.9,42,64,19,793.6,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,1.00,2.00
10/09/23,Smoke RMK 106 (Smoke #66),42.8158,-124.4099,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+09+10+23+M,7,9,6,0.7,43,15.6,17.5,13.1,91,97,77,1005.0,14.3,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,7.00,7.00,7.00,6.00,7.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,7.00,8.00,9.00,9.00
10/09/23,Smoke RMK 108 (Smoke #456),42.7636,-124.4485,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids456+09+10+23+M,2,4,1,0.7,308,17.4,20.7,14.6,83,93,71,1005.0,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s456,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,3.00
10/09/23,Smoke RMK 111 (Smoke #455),39.9355,-105.7941,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+09+10+23+M,2,4,1,1.2,159,7.5,19.5,-4.0,45,87,15,738.4,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,2.00,2.00,1.00,1.00,2.00,1.00,3.00
10/09/23,Smoke RMK 122 (Smoke #69),40.7514,-105.4347,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+09+10+23+M,2,5,0,1.2,-9999,9.9,23.3,3.8,51,73,14,776.8,14.3,14.4,14.1,2.00,18:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,0.00,4.00,3.00,4.00,1.00,1.00,3.00,3.00,2.00,1.00,4.00,1.00,2.00,1.00,2.00,0.00,1.00,2.00,5.00,-9999,-9999,-9999,-9999,-9999
10/09/23,Smoke RMK 123 (Smoke #209),40.0772,-105.9297,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids209+09+10+23+M,0,1,0,1.2,96,8.7,22.2,-3.8,46,81,14,759.9,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s209,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
10/09/23,Smoke USFS R3-86,35.687,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+09+10+23+M,2,15,-5,0.5,319,12.4,22.8,4.7,1,-9999,-9999,-9999,14.2,14.2,14.1,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,3.00,4.00,1.00,-3.00,2.00,3.00,4.00,2.00,4.00,0.00,1.00,2.00,-3.00,3.00,-1.00,-5.00,-1.00,15.00,6.00,4.00,1.00,0.00,4.00,-5.00
10/09/23,Smoke RMK 408 (EBAM #418),37.4715,-108.5162,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide418+09+10+23+M,2,11,-5,1.6,59,14.6,24.8,6.8,31,50,13,-9999,14.4,14.4,14.3,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e418,-1.00,2.00,-4.00,1.00,-5.00,7.00,0.00,4.00,1.00,2.00,1.00,4.00,1.00,6.00,-1.00,7.00,-5.00,11.00,9.00,1.00,0.00,3.00,2.00,0.00
