,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
07/07/24,Smoke RMK 100 (Smoke #659),44.0219,-121.2601,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids659+07+07+24+M,2,3,1,1.1,-9999,25.1,38.1,9.1,25,51,11,889.5,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s659,2.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,-9999
07/07/24,Smoke RMK 106 (Smoke #66),38.2384,-112.2243,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+07+07+24+M,5,16,0,1.3,314,26.3,37.0,13.7,20,31,11,818.2,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,14.00,3.00,0.00,0.00,1.00,1.00,3.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,5.00,3.00,12.00,16.00,3.00,7.00
07/07/24,Smoke RMK 109 (Smoke #84),38.0773,-104.975,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+07+07+24+M,5,12,1,1.3,-9999,20.5,34.6,12.6,30,60,-1,809.3,14.5,14.5,14.4,2.00,15:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,4.00,2.00,1.00,1.00,2.00,6.00,8.00,8.00,11.00,12.00,6.00,9.00,5.00,4.00,3.00,2.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
07/07/24,Smoke RMK 112 (Smoke #11),48.3086,-120.6568,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+07+07+24+M,13,51,1,0.8,30,25.0,34.4,17.5,40,54,23,970.2,14.4,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,8.00,8.00,4.00,6.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,4.00,7.00,10.00,17.00,19.00,24.00,22.00,33.00,41.00,51.00
07/07/24,Smoke RMK 113 (Smoke #16),38.2664,-112.6433,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+07+07+24+M,4,15,1,1.2,357,22.7,33.9,8.6,28,52,8,823.0,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,1.00,1.00,1.00,1.00,11.00,12.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,8.00,15.00,14.00,4.00,2.00,1.00,1.00,1.00,1.00,1.00
07/07/24,Smoke RMK 121 (Smoke #68),47.8999,-120.1411,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+07+07+24+M,17,50,3,0.8,43,27.2,40.0,16.3,37,62,14,966.7,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,3.00,3.00,3.00,4.00,4.00,5.00,7.00,8.00,14.00,18.00,20.00,21.00,18.00,19.00,20.00,23.00,23.00,33.00,42.00,50.00,41.00,17.00,6.00,4.00
07/07/24,Smoke RMK 122 (Smoke #69),43.9979,-121.4052,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+07+07+24+M,1,5,0,0.9,131,22.8,36.6,8.6,26,46,11,875.1,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,1.00,1.00,1.00,1.00,0.00,1.00,4.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,0.00,1.00,1.00
07/07/24,Smoke RMK 127 (Smoke #454),40.6233,-111.2282,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+07+07+24+M,3,5,1,1.7,5,21.0,30.5,9.6,32,53,13,796.6,14.5,14.5,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,1.00,1.00,1.00,1.00,1.00,2.00,4.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,4.00,3.00,2.00,1.00,1.00,1.00,2.00,2.00
07/07/24,Smoke USFS R3-86,35.6871,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+07+07+24+M,4,8,-1,0.7,-9999,21.9,22.3,21.4,1,-9999,-9999,-9999,13.8,13.8,13.8,16.70,21:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.00,8.00,-9999,-9999
07/07/24,Smoke USFS R1-307,46.584,-112.0421,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1307+07+07+24+M,1,2,0,1.1,14,22.0,35.6,13.1,44,66,20,-9999,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1307,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
07/07/24,AQB Smoke EBAM T-1,33.3503,-105.676,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat1+07+07+24+M,7,7,7,1.1,107,24.7,31.0,19.8,0,-9999,-9999,-9999,14.4,14.4,14.4,0.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat1,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
07/07/24,AQB Smoke EBAM T-2,33.546,-105.5833,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat2+07+07+24+M,5,16,-5,2.0,273,25.0,36.0,12.5,0,1,0,-9999,13.8,13.9,13.7,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat2,-4.00,10.00,-4.00,8.00,7.00,11.00,6.00,8.00,5.00,16.00,6.00,11.00,7.00,8.00,-5.00,1.00,7.00,0.00,6.00,1.00,-3.00,2.00,2.00,4.00
07/07/24,AQB Smoke EBAM T-3,33.2986,-105.6602,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat3+07+07+24+M,4,11,-5,1.8,291,26.1,36.6,18.4,0,-9999,-9999,-9999,14.4,14.4,14.4,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat3,-3.00,3.00,4.00,10.00,8.00,11.00,4.00,9.00,9.00,8.00,5.00,4.00,5.00,11.00,0.00,-2.00,-5.00,5.00,3.00,8.00,-1.00,4.00,-5.00,3.00
