,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
04/11/17,Smoke #13,39.6465,-106.3888,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm13+11+04+17+M,5,6,3,0.3,2,77.4,90.8,66.5,36,60,10,751.3,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm13,8.00,6.00,5.00,5.00,6.00,6.00,6.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,3.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00
04/11/17,Smoke RMK 105 (Smoke #17),39.378,-105.0936,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+11+04+17+M,2,4,1,0.9,230,7.0,20.0,-2.4,34,64,7,770.3,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,3.00,3.00,2.00,2.00,3.00,3.00,3.00,2.00,4.00,3.00,2.00,2.00,2.00,3.00,3.00,3.00,4.00,3.00,2.00,2.00,1.00,1.00,1.00,2.00
04/11/17,Smoke RMK 113 (Smoke #16),26.2248,-80.9285,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+11+04+17+M,8,26,0,0.8,149,23.3,33.7,13.5,72,100,40,-9999,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,15.00,19.00,24.00,23.00,23.00,24.00,26.00,23.00,15.00
04/11/17,Smoke RMK 117 (Smoke #22),39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+11+04+17+M,3,7,1,1.0,160,7.6,23.1,-5.8,45,84,6,797.6,14.3,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,3.00,3.00,3.00,3.00,2.00,3.00,4.00,2.00,7.00,5.00,3.00,2.00,4.00,4.00,3.00,7.00,5.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00
04/11/17,Smoke RMK 118 (Smoke #23),26.1707,-81.347,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+11+04+17+M,8,56,0,0.3,-9999,24.2,49.0,16.8,82,95,52,1020.0,14.0,14.1,13.9,2.00,23:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,-9999,12.00,8.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,-9999,-9999,56.00,-9999,-9999,-9999,-9999,14.00,30.00,12.00
04/11/17,Smoke RMK 121 (Smoke #68),37.0557,-88.1199,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+11+04+17+M,3,6,0,0.4,-9999,15.7,20.4,11.1,78,94,60,1001.0,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,4.00,4.00,4.00,4.00,6.00,5.00,4.00,4.00,3.00,3.00,2.00,3.00,3.00,3.00,4.00,2.00,1.00,1.00,1.00,0.00,0.00,-9999,1.00,-9999
04/11/17,Smoke USFS R9-15,43.8158,-71.6664,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids915+11+04+17+M,2,3,1,0.9,-9999,28.5,30.9,24.4,28,29,28,994.5,13.3,13.4,13.3,1.70,21:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s915,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00,-9999,-9999,-9999,3.00,3.00,-9999,-9999
04/11/17,Smoke USFS R1-53,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+11+04+17+M,3,5,1,1.3,262,7.2,17.6,0.9,63,89,24,926.1,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,2.00,2.00,2.00,3.00,4.00,3.00,2.00,3.00,4.00,4.00,5.00,3.00,4.00,3.00,3.00,3.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,3.00
04/11/17,Smoke USFS R2-69,38.9792,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+11+04+17+M,4,8,1,0.3,1,6.5,19.3,-6.3,0,1,0,757.1,14.3,14.4,14.2,1.90,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,6.00,2.00,1.00,3.00,3.00,4.00,5.00,5.00,6.00,6.00,6.00,6.00,7.00,7.00,8.00,6.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00
