,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/12/21,Smoke RMK 105 (Smoke #17),47.0994,-110.8376,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+12+08+21+M,1,1,0,0.9,60,19.4,32.5,10.4,58,84,29,860.0,14.2,14.4,14.1,1.93,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
08/12/21,Smoke RMK 109 (Smoke #84),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+12+08+21+M,30,36,24,1.5,34,28.6,37.7,20.7,26,32,10,827.9,14.1,14.2,14.0,1.90,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,35.00,31.00,34.00,34.00,36.00,34.00,35.00,35.00,31.00,31.00,29.00,29.00,27.00,27.00,24.00,25.00,26.00,27.00,29.00,29.00,28.00,28.00,29.00,28.00
08/12/21,Smoke RMK 113 (Smoke #16),46.5431,-110.9059,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+12+08+21+M,6,21,2,1.3,51,23.2,33.5,13.4,50,79,27,849.0,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,7.00,7.00,7.00,11.00,8.00,7.00,7.00,7.00,7.00,7.00,7.00,5.00,5.00,5.00,5.00,5.00,4.00,2.00,2.00,2.00,2.00,3.00,6.00,9.00
08/12/21,Smoke RMK 114 (Smoke #19),45.7919,-112.9406,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+12+08+21+M,8,22,1,1.3,182,16.2,27.7,4.3,46,85,17,-9999,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,3.00,1.00,1.00,5.00,1.00,5.00,5.00,3.00,4.00,3.00,7.00,5.00,3.00,3.00,4.00,5.00,8.00,21.00,18.00,21.00,22.00,21.00,20.00,12.00
08/12/21,Smoke RMK 115 (Smoke #20),45.6104,-113.448,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+12+08+21+M,7,27,1,1.9,37,15.4,29.4,2.5,51,88,15,818.3,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,1.00,1.00,1.00,2.00,3.00,3.00,4.00,3.00,4.00,8.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,7.00,20.00,27.00,13.00,10.00
08/12/21,Smoke RMK 119 (Smoke #24),48.1653,-118.9841,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+12+08+21+M,51,100,5,2.0,355,33.9,45.2,26.8,22,42,9,949.1,14.0,14.1,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,7.00,5.00,10.00,16.00,13.00,9.00,8.00,13.00,18.00,28.00,65.00,68.00,74.00,68.00,48.00,70.00,75.00,91.00,100.00,91.00,90.00,94.00,75.00,48.00
08/12/21,Smoke RMK 125 (Smoke #216),45.412,-116.3294,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+12+08+21+M,9,39,5,1.3,175,31.6,45.2,20.1,28,48,10,948.6,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,6.00,5.00,5.00,7.00,5.00,5.00,5.00,6.00,6.00,5.00,5.00,5.00,6.00,7.00,6.00,6.00,7.00,7.00,9.00,11.00,11.00,15.00,15.00,29.00
08/12/21,Smoke RMK 130 (USFS R2-923),44.1706,-122.1609,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2923+12+08+21+M,38,110,17,0.7,145,26.5,41.6,14.5,53,86,17,959.9,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2923,43.00,28.00,18.00,18.00,17.00,19.00,19.00,21.00,23.00,23.00,23.00,24.00,27.00,32.00,35.00,40.00,48.00,69.00,48.00,30.00,25.00,48.00,62.00,107.00
08/12/21,Smoke RMK 131 (USFS R2-924),43.9718,-122.667,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+12+08+21+M,190,817,9,0.7,62,30.4,41.7,22.4,59,86,24,972.9,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,26.00,21.00,10.00,9.00,14.00,13.00,20.00,35.00,53.00,76.00,114.00,150.00,193.00,279.00,308.00,324.00,357.00,389.00,563.00,817.00,294.00,226.00,113.00,97.00
08/12/21,Smoke #86,45.7574,-112.7822,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm86+12+08+21+M,1,3,0,2.1,-9999,22.2,36.1,15.6,42,60,17,838.2,14.1,14.2,13.9,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm86,5.00,3.00,1.00,2.00,2.00,1.00,1.00,3.00,2.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,-9999,-9999,-9999,-9999,-9999,-9999
