,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
05/13/21,Smoke RMK 104 (Smoke #15),37.3502,-108.2907,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+13+05+21+M,1,7,0,0.3,2,15.5,31.7,1.4,19,47,5,789.6,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,0.00,0.00,0.00,7.00,1.00,3.00,1.00,1.00,1.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/13/21,Smoke RMK 107 (Smoke #67),40.0734,-106.0981,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+13+05+21+M,6,70,0,1.3,0,9.0,20.0,-2.3,55,90,20,769.2,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,1.00,0.00,0.00,1.00,0.00,0.00,1.00,70.00,5.00,10.00,7.00,2.00,3.00,11.00,6.00,6.00,10.00,4.00,4.00,2.00,2.00,0.00,0.00,2.00
05/13/21,Smoke RMK 114 (Smoke #19),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+13+05+21+M,1,2,0,1.2,179,16.1,29.4,5.5,44,72,13,-9999,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,5.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00
05/13/21,Smoke RMK 115 (Smoke #20),37.4771,-108.487,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+13+05+21+M,2,6,0,0.3,1,15.3,30.7,2.8,22,39,7,792.7,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,2.00,3.00,1.00,0.00,1.00,0.00,2.00,6.00,2.00,3.00,2.00,1.00,2.00,0.00,1.00,2.00
05/13/21,Smoke RMK 116 (Smoke #21),39.3891,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+13+05+21+M,2,6,0,0.8,309,9.9,23.9,-1.1,62,95,15,-9999,14.3,14.4,14.1,1.82,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,1.00,0.00,0.00,1.00,1.00,2.00,1.00,2.00,4.00,5.00,5.00,6.00,6.00,6.00,6.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/13/21,Smoke RMK 123 (Smoke #209),40.0771,-105.9295,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids209+13+05+21+M,1,2,0,1.5,338,7.2,18.1,-3.5,55,90,21,764.3,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s209,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,1.00,2.00
05/13/21,Smoke RMK 124 (Smoke #210),39.5996,-105.9886,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids210+13+05+21+M,0,1,0,2.1,36,6.3,15.9,-2.9,44,72,20,728.8,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s210,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
05/13/21,Smoke USFS R1-53,47.5748,-116.4139,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+13+05+21+M,5,9,4,0.8,-9999,14.9,28.2,5.5,62,96,29,928.4,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,7.00,6.00,6.00,5.00,6.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,6.00,6.00,7.00,-9999,9.00
05/13/21,Smoke USFS R2-78,39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids278+13+05+21+M,6,8,3,1.2,176,16.8,29.4,6.3,51,81,15,830.6,14.1,14.3,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s278,11.00,8.00,8.00,7.00,7.00,7.00,6.00,6.00,6.00,7.00,6.00,6.00,7.00,6.00,7.00,4.00,6.00,7.00,7.00,6.00,7.00,6.00,3.00,3.00
05/13/21,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+13+05+21+M,11,59,-5,2.5,204,10.2,-9999,-9999,0,-9999,-9999,-9999,14.1,14.1,14.1,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,3.00,10.00,-5.00,-5.00,-5.00,-2.00,2.00,-5.00,6.00,-2.00,0.00,2.00,2.00,-5.00,50.00,42.00,59.00,34.00,24.00,12.00,9.00,25.00,15.00,2.00
