,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/24/20,Smoke RMK 107 (Smoke #67),39.7143,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+24+08+20+M,18,25,10,1.1,180,29.5,39.8,20.8,25,36,13,824.1,13.0,13.0,12.9,1.65,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,2.00,21.00,24.00,25.00,24.00,21.00,19.00,19.00,21.00,22.00,24.00,23.00,22.00,21.00,18.00,16.00,16.00,14.00,12.00,11.00,12.00,13.00,12.00,11.00
08/24/20,Smoke RMK 108 (Smoke #456),39.652,-106.8284,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids456+24+08+20+M,32,44,14,0.9,185,18.2,30.8,6.4,40,90,13,799.7,14.1,14.3,13.9,1.93,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s456,30.00,34.00,26.00,16.00,16.00,15.00,20.00,20.00,38.00,43.00,42.00,42.00,43.00,44.00,44.00,44.00,43.00,44.00,14.00,26.00,25.00,27.00,39.00,30.00
08/24/20,Smoke RMK 112 (Smoke #11),39.1629,-108.7301,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+24+08+20+M,52,78,10,0.8,185,33.3,46.2,21.9,32,60,11,856.9,14.0,14.1,13.9,1.60,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,29.00,32.00,41.00,61.00,55.00,55.00,57.00,64.00,66.00,68.00,70.00,73.00,74.00,76.00,78.00,74.00,59.00,45.00,36.00,37.00,30.00,29.00,29.00,21.00
08/24/20,Smoke RMK 114 (Smoke #19),40.5113,-106.0105,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+24+08+20+M,10,37,3,1.2,142,16.1,29.6,5.4,39,60,16,-9999,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,12.00,10.00,11.00,5.00,4.00,5.00,4.00,3.00,3.00,4.00,3.00,3.00,6.00,10.00,17.00,20.00,18.00,12.00,11.00,11.00,11.00,8.00,8.00,7.00
08/24/20,Smoke RMK 119 (Smoke #24),39.325,-108.2034,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+24+08+20+M,12,31,0,1.1,154,25.2,38.9,14.0,26,52,9,847.6,14.1,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,32.00,31.00,31.00,24.00,23.00,12.00,9.00,2.00,2.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,5.00,15.00,24.00,24.00,22.00,23.00,19.00
08/24/20,Smoke RMK 123 (Smoke #209),39.9348,-106.1692,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids209+24+08+20+M,90,292,24,1.6,133,16.0,27.9,7.0,34,54,15,748.4,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s209,25.00,26.00,24.00,28.00,57.00,44.00,98.00,118.00,169.00,292.00,143.00,155.00,75.00,89.00,82.00,100.00,97.00,120.00,82.00,88.00,120.00,75.00,30.00,24.00
08/24/20,Smoke RMK 124 (Smoke #210),40.7324,-106.2804,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids210+24+08+20+M,18,23,13,0.6,63,18.4,32.6,6.6,39,68,15,760.3,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s210,21.00,19.00,16.00,14.00,16.00,13.00,16.00,17.00,19.00,18.00,18.00,18.00,18.00,18.00,18.00,19.00,19.00,18.00,17.00,18.00,23.00,19.00,20.00,16.00
08/24/20,Smoke RMK 125 (Smoke #216),38.5724,-106.921,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+24+08+20+M,24,34,12,0.8,311,21.8,36.3,8.9,39,74,14,767.6,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,40.00,31.00,27.00,27.00,25.00,26.00,34.00,29.00,26.00,26.00,27.00,27.00,25.00,26.00,30.00,26.00,24.00,22.00,21.00,20.00,15.00,15.00,12.00,12.00
08/24/20,Smoke RMK 127 (Smoke #454),35.5365,-108.7271,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids454+24+08+20+M,9,11,7,1.0,253,26.4,36.9,17.8,29,48,12,800.9,14.0,14.2,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s454,12.00,11.00,10.00,10.00,11.00,10.00,9.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,9.00,11.00,10.00,9.00,8.00,7.00,7.00,8.00,10.00,9.00
