,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/11/19,Smoke RMK 104 (Smoke #15),39.761,-105.6801,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+11+10+19+M,1,5,0,2.1,257,-6.5,6.0,-13.3,38,55,17,740.5,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,3.00,5.00,1.00,3.00,3.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/11/19,Smoke RMK 108 (Smoke #456),37.228,-107.3412,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids456+11+10+19+M,0,1,0,1.3,-9999,19.4,21.9,17.5,32,100,9,794.4,11.9,13.7,9.7,1.43,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s456,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,1.00,0.00
10/11/19,Smoke RMK 110 (Smoke #215),40.077,-105.9295,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+11+10+19+M,0,1,0,1.9,234,-0.6,8.4,-6.4,54,81,28,759.1,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/11/19,Smoke RMK 111 (Smoke #455),40.7768,-111.9459,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids455+11+10+19+M,2,4,0,1.5,156,3.6,13.2,-1.9,42,59,18,882.7,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s455,0.00,0.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,2.00,2.00,1.00,1.00,1.00,2.00,2.00,4.00,4.00,2.00,2.00,2.00,3.00,2.00,2.00
10/11/19,Smoke RMK 112 (Smoke #11),38.822,-106.1101,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+11+10+19+M,1,3,0,3.1,336,1.3,15.5,-7.4,25,47,7,762.8,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,6.00,3.00,1.00,1.00,3.00,2.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/11/19,Smoke RMK 114 (Smoke #19),37.4696,-88.1584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+11+10+19+M,2,5,0,0.9,270,20.1,25.8,9.3,80,91,67,-9999,14.1,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,5.00,5.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00
10/11/19,Smoke RMK 117 (Smoke #22),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+11+10+19+M,0,0,0,0.3,1,25.1,42.3,18.0,1,-9999,-9999,829.0,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/11/19,Smoke RMK 121 (Smoke #68),38.5174,-106.0691,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+11+10+19+M,1,3,0,2.0,225,0.3,13.2,-7.8,46,89,9,774.0,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,1.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,3.00,3.00,1.00,1.00,1.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/11/19,Smoke RMK 122 (Smoke #69),38.5175,-105.9769,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+11+10+19+M,4,25,0,1.7,251,2.6,18.6,-7.7,50,89,6,784.9,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,2.00,0.00,0.00,0.00,0.00,1.00,3.00,3.00,3.00,3.00,4.00,3.00,3.00,2.00,2.00,3.00,1.00,0.00,0.00,2.00,2.00,3.00,18.00,25.00
