,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
05/02/17,Smoke #13,39.6465,-106.3888,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm13+02+05+17+M,0,2,0,0.3,2,77.5,83.6,72.6,65,84,33,748.2,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm13,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
05/02/17,Smoke RMK 113 (Smoke #16),31.212,-82.3852,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+02+05+17+M,6,19,0,1.1,293,25.5,35.4,16.9,57,96,17,-9999,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,3.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.00,9.00,11.00,13.00,16.00,18.00,19.00,18.00,14.00
05/02/17,Smoke RMK 118 (Smoke #23),30.8324,-82.0041,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+02+05+17+M,4,19,0,1.0,62,29.3,37.9,22.1,56,92,17,1012.0,14.0,14.0,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,9.00,19.00,12.00,4.00,4.00,5.00,5.00,6.00,4.00,3.00,2.00,3.00,3.00,3.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,2.00
05/02/17,Smoke RMK 119 (Smoke #24),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+02+05+17+M,0,3,0,0.3,-9999,13.4,19.8,7.9,0,1,0,823.3,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,-9999,-9999,3.00,2.00
05/02/17,Smoke RMK 121 (Smoke #68),37.0557,-88.1198,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+02+05+17+M,0,0,0,0.7,-9999,14.3,23.1,8.7,67,93,40,992.6,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9999,0.00,0.00,0.00,0.00,0.00
05/02/17,Smoke USFS R1-53,48.8978,-115.0584,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+02+05+17+M,4,7,3,1.1,280,10.1,19.4,5.5,69,94,34,926.0,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,2.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,5.00,5.00,7.00,5.00,4.00,4.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00
05/02/17,Smoke USFS R2-69,38.9793,-105.3531,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+02+05+17+M,2,6,0,0.3,1,5.6,14.5,-2.4,1,1,0,753.4,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,1.00,2.00,1.00,2.00,2.00,3.00,4.00,4.00,4.00,4.00,6.00,3.00,4.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/02/17,Smoke USFS R3-28,35.6715,-105.9557,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+02+05+17+M,1,28,-5,1.3,360,12.6,20.5,5.0,0,-9999,-9999,-9999,14.3,14.3,14.2,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,-2.00,-4.00,-2.00,-5.00,-5.00,3.00,-1.00,2.00,2.00,-3.00,-4.00,2.00,-3.00,2.00,20.00,28.00,2.00,0.00,-1.00,0.00,-3.00,-1.00,-4.00,1.00
05/02/17,Smoke USFS R3-86,35.687,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+02+05+17+M,0,19,-5,0.5,264,12.6,23.1,3.1,0,-9999,-9999,-9999,14.1,14.2,14.1,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,0.00,-1.00,0.00,0.00,-5.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,-1.00,4.00,-2.00,-5.00,-4.00,19.00,6.00,3.00,1.00,1.00,0.00,-4.00,-2.00
05/02/17,Smoke USFS R2-265,40.7421,-105.5082,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2265+02+05+17+M,250,1000,0,1.4,147,7.9,13.1,4.0,69,91,37,770.0,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=2265,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,1000.00,1000.00,1000.00,1000.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
